Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
SOFTMANAGER,https://www.crunchbase.com/organization/softmanager,Active,,Software,"London, England, United Kingdom",We are App developers and Web SEO Experts.,"151,311","Europe, Middle East, and Africa (EMEA)",TD1 2BX,,2021-05-07,day,,,,,For Profit,https://softmanager.tech,,,,"""SOFTMANGER PVT LIMITED is a leading technology company specializing in bespoke app development and comprehensive website SEO services. With a commitment to innovation and excellence, we empower businesses to thrive in the digital landscape. At SOFTMANGER, we understand the importance of tailored solutions to meet the unique needs of our clients. Our team of skilled developers and SEO experts work collaboratively to craft cutting-edge mobile applications that enhance user experience and drive engagement. Whether it's iOS, Android, or cross-platform development, we leverage the latest technologies to deliver seamless and intuitive mobile solutions. In addition to app development, we offer top-notch website SEO services to ensure our clients' online presence stands out in the competitive digital market. Our SEO strategies are meticulously crafted to increase visibility, drive organic traffic, and boost conversions. From keyword research and on-page optimization to content creation and link building, we employ proven tactics to help our clients achieve their business objectives. At SOFTMANGER, we are dedicated to delivering superior results that exceed expectations. With a focus on quality, reliability, and customer satisfaction, we strive to be the trusted technology partner for businesses of all sizes. Join us on the journey to digital success and let us help you turn your vision into reality.""",Software,1,11-50,Jackson Noah,1,Seed,2022-03-29,300000,USD,300000,Seed,300000,USD,300000,Seed,300000,USD,300000,300000,USD,300000,Athena Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
YouConvey,https://www.crunchbase.com/organization/youconvey,Active,,Property Management,"Liverpool, Liverpool, United Kingdom","YouConvey is a first of its kind collaborative conveyancing service, set to revolutionise the home moving process.","152,324","Europe, Middle East, and Africa (EMEA)",L19 0PG,Less than $1M,2021-01-01,year,,,,,For Profit,https://you-convey.co.uk/,https://twitter.com/you_convey,,https://www.linkedin.com/company/youconvey/,"YouConvey is a first of its kind collaborative conveyancing service, set to revolutionise the home moving process by allowing customers to complete admin tasks often assigned to busy conveyancers, with the potential for home movers to reduce the time for their particular transaction considerably by up to 8 weeks. Home Movers can feel isolated, stressed, and out of control when buying and selling homes. Their emotions during the process can go from euphoric when receiving an offer or agreeing a deal on the perfect home, to angry and frustrated during the legal element of the process. They often feel out of the loop and not communicated with by their chosen Conveyancer. The Conveyancer can feel stressed and frustrated by the lack of progress by other key stakeholders in the transaction. When Home Movers chase their Conveyancer for news or updates (even when there aren’t any) the Conveyancer ends up feeling frustrated and hassled. If we had a system where the Home Mover could be in control of the administrative element of their Home Move, and the Conveyancer only had to focus on the legal aspect of the transaction, then both key players in the process would benefit and the overall transaction could be more engaging, less stressful and could be completed in a shorter timeframe. Welcome to YouConvey - the future of collaborative conveyancing. Our purpose is to give control of the home moving process to the Home Mover, whilst supporting them with experienced and available conveyancing experts. Our software allows the Home Mover to initiate the process and manage the cadence of the entire transaction from Sale Agreed to completion.",Real Estate,1,1-10,Eddie Goldsmith,1,Seed,2022-06-08,300000,GBP,376235,Seed,300000,GBP,376235,Seed,300000,GBP,376235,300000,GBP,376235,Nova Growth Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Angry Monk,https://www.crunchbase.com/organization/angry-monk,Active,,"Food and Beverage, Supply Chain Management, Waste Management","London, England, United Kingdom",Angry Monk is a platform that helps businesses fight food waste.,"152,504","Europe, Middle East, and Africa (EMEA)",N10 3AJ,,2021-01-01,year,,,,,For Profit,https://www.angrymonk.co.uk/,,,https://www.linkedin.com/company/angry-monk,"Angry Monk is a platform that helps businesses fight food waste. The company's marketplace product aggregates fresh, quality surplus across the supply chain, which is sold to restaurants, institutional canteens and food manufacturers.","Food and Beverage, Sustainability, Transportation",2,1-10,"Andrea Guariglia, Nathan Lucaussy",2,Seed,2021-09-01,20000,GBP,27542,Pre-Seed,20000,GBP,27542,Pre-Seed,75000,GBP,103805,75000,GBP,103805,"Imperial College London, Bethnal Green Ventures",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Bodii,https://www.crunchbase.com/organization/bodii,Active,,Health Care,"Liverpool, Liverpool, United Kingdom",Bodii empowers people to own their own recovery by giving them insight & control over their treatment through physiological insights.,"157,606","Europe, Middle East, and Africa (EMEA)",L1 0BW,,2021-10-13,day,,,,,For Profit,http://bodii.uk,https://twitter.com/wearebodii,https://www.facebook.com/wearebodii,https://www.linkedin.com/company/wearebodii/,"Bodii helps physiotherapy patients recover from physical injury in an insightful, engaging and empowering manner. We gamify a patient´s ability to view their marginal gains during recovery to motivate them to execute on their goals.  Through hardware technology, the Bodii Flex allows patients to accurately measure their Range of Motion at home without the need to visit a clinic, thus improving the feedback loop.",Health Care,1,1-10,Chris Fernandes,1,Seed,2022-03-29,97522,GBP,127696,Pre-Seed,97522,GBP,127696,Pre-Seed,97522,GBP,127696,97522,GBP,127696,Nova Growth Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Tasty Westy Restaurants,https://www.crunchbase.com/organization/tasty-westy-restaurants,Active,,Hotel,"London, England, United Kingdom",Tasty Westy Restaurants LIMITED offers delicious cuisine with quality ingredients and a warm dining experience.,"157,976","Europe, Middle East, and Africa (EMEA)",CA8 1RD,,2021-03-11,day,,,,,For Profit,https://tastywesty.site/,,,,"Tasty Westy Restaurants LIMITED is dedicated to offering a delightful dining experience with a diverse range of cuisines. We prioritize the use of high-quality ingredients to craft flavorful dishes that cater to various tastes. Our team is committed to providing excellent service in a warm and welcoming atmosphere, ensuring that every guest enjoys their time with us. Whether it's a casual meal or a special occasion, Tasty Westy Restaurants LIMITED strives to make every dining moment memorable.",Travel and Tourism,1,11-50,Hery Ratsimihah,1,Seed,2021-05-03,500000,USD,500000,Seed,500000,USD,500000,Seed,500000,USD,500000,500000,USD,500000,OKX Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Uniflow,https://www.crunchbase.com/organization/uniflow-9c37,Active,,"Analytics, Artificial Intelligence (AI), Data Management","Southampton, Southampton, United Kingdom","Uniflow is a decentralized data management platform, designed to help people protect and take control of their personal and financial data.","160,625","Europe, Middle East, and Africa (EMEA)",SO15 2EP,,2021-01-01,year,,,,,For Profit,https://universalflow.io,,,https://www.linkedin.com/company/universalflow/,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,1-10,,1,Seed,2023-08-04,13000,USD,13000,Seed,13000,USD,13000,Seed,13000,USD,13000,13000,USD,13000,"Hesham Zreik, FasterCapital, Bashar Hamood",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
OLTA,https://www.crunchbase.com/organization/olta-d491,Active,,"Content Creators, Creative Agency, Digital Entertainment","Bristol, Bristol, City of, United Kingdom","At Olta, we're developing a toolkit for creators to publish interactive art that evolves over time through audience contributions.","161,687","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://www.olta.art/,https://twitter.com/oltaart,,https://www.linkedin.com/company/olta-art/,Olta empowers creators to publish interactive art that evolves over time through audience contributions.,"Content and Publishing, Media and Entertainment",,1-10,,1,Seed,2023-04-11,120000,USD,120000,Pre-Seed,120000,USD,120000,Pre-Seed,120000,USD,120000,120000,USD,120000,Techstars,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Altern Health,https://www.crunchbase.com/organization/altern-health,Active,,"Health Care, Therapeutics, Wellness","London, England, United Kingdom",Altern Health delivers non-drug therapies that help people identify an effective approach to managing their pain.,"161,727","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://www.altern.health/,,,https://www.linkedin.com/company/altern-health,"Altern Health delivers non-drug therapies that help people identify an effective approach to managing their pain. The company was founded in 2021 and is based in London, England.",Health Care,,1-10,,1,Seed,2021-11-10,120000,GBP,160945,Pre-Seed,120000,GBP,160945,Pre-Seed,120000,GBP,160945,120000,GBP,160945,Antler,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Family Phone,https://www.crunchbase.com/organization/family-phone,Active,,"Apps, Health Care, Mobile Apps, UX Design","Bishops Strotford, Hertford, United Kingdom","Family Phone helps people with dementia to stay connected through the use of smartphones, tablets, and touch screen technology.","163,654","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-01-01,year,,,,,For Profit,http://familyphone.io/,,,https://www.linkedin.com/company/family-phoneapp,"Family Phone helps people with dementia to stay connected through the use of smartphones, tablets, and touch screen technology. The company builds a video calling app that provides an uncluttered UX, an intuitive UI and has key features evidenced to help people with dementia digitally connect with family, friends, and carers.","Apps, Design, Health Care, Mobile, Software",2,1-10,"Fran Ferris-Ockwell, Grant Ripley",1,Seed,2021-11-11,30000,GBP,40094,Pre-Seed,30000,GBP,40094,Pre-Seed,30000,GBP,40094,30000,GBP,40094,Bethnal Green Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Miiji,https://www.crunchbase.com/organization/miiji,Active,,"Facial Recognition, Information Technology, Virtual Reality","London, England, United Kingdom",Miiji translates realistic human expressions into virtual space.,"163,669","Europe, Middle East, and Africa (EMEA)",E14 9GG,,2021-01-01,year,,,,,For Profit,http://www.miiji.me,,,https://www.linkedin.com/company/miiji,Miiji translates realistic human expressions into virtual space. The company was founded in 2021.,"Data and Analytics, Hardware, Information Technology, Software",,1-10,,1,Seed,2021-11-10,120000,GBP,160945,Pre-Seed,120000,GBP,160945,Pre-Seed,120000,GBP,160945,120000,GBP,160945,Antler,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Aylula,https://www.crunchbase.com/organization/aylula,Active,,"Developer Platform, Enterprise Software, Fraud Detection","Liverpool, Liverpool, United Kingdom",Instant Qualification Verification,"165,641","Europe, Middle East, and Africa (EMEA)",L1 0BW,,2021-08-23,day,,,,,For Profit,https://appruvr.co.uk ,https://twitter.com/Appruvr_uk,,https://www.linkedin.com/company/appruvr/?trk=similar-pages,"Aylula is a new platform that is solving the slow and complex qualifications checks in the recruitment industry and eradicating qualifications fraud. It will enable employers to instantly screen candidates and validate their qualifications across multiple databases. Graduates will get access to a free account which provides them with a single digital record of all their verified qualifications. Due to the complexity of current verification solutions, less than 20% of employers currently carry out pre employment checks and 1 in 3 employers never bother to verify a candidate's qualifications. This can lead to a whole host of complications, some even life-threatening depending on the field of work.","Financial Services, Payments, Privacy and Security, Software",,1-10,,1,Seed,2022-03-29,32147,GBP,42094,Seed,32147,GBP,42094,Seed,32147,GBP,42094,32147,GBP,42094,Nova Growth Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
House of Aristotle™,https://www.crunchbase.com/organization/house-of-aristotle,Active,,Fashion,"London, England, United Kingdom",Fashion Brand,"166,013","Europe, Middle East, and Africa (EMEA)",,,2021-02-14,day,,,,,For Profit,,,,,,"Clothing and Apparel, Design",1,11-50,Fahad Hafiz,2,Seed,2021-06-14,100000,GBP,141097,Seed,100000,GBP,141097,Seed,150000,GBP,210447,150000,GBP,210447,Syndicate Group of Companies,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Prelo,https://www.crunchbase.com/organization/prelo-cdac,Active,,"Communities, Real Estate, Software","London, England, United Kingdom",Prelo is a self-service lead generation platform for SMBs to connect with key decision-makers in tech companies at the right growth stage.,"166,292","Europe, Middle East, and Africa (EMEA)",E14 5LB,,2021-05-30,day,2020-03-26,day,,,For Profit,https://www.prelo.io,https://twitter.com/JoinPrelo,https://www.facebook.com/joinprelo,https://www.linkedin.com/company/joinprelo,"Prelo was built to help small businesses and B2B founders find and connect with key decision makers in fast growing tech companies at the right time in their growth-cycle.  Business Development teams, investors and founders building targeted pipelines of funded Startups find our data invaluable. We aggregate data across several channels to deliver a curated list of tech Startups to you every week.","Community and Lifestyle, Real Estate, Software",1,1-10,Tommy Courtney,1,M&A,2018-05-01,50000,EUR,59956,Pre-Seed,50000,EUR,59956,Pre-Seed,50000,EUR,59956,50000,EUR,59956,Pi Labs,,1,,Was Acquired,Prelo acquired by PerchPeek,https://www.crunchbase.com/acquisition/perchpeek-acquires-prelo-cdac--b573bf98,PerchPeek,https://www.crunchbase.com/organization/perchpeek,2020-03-26,day,,,,Acquihire,,Private,,,,,,,,,,,
Mava,https://www.crunchbase.com/organization/koia-5e28,Active,,"Artificial Intelligence (AI), Communities, Customer Service, Machine Learning","London, England, United Kingdom",Community-first customer support & engagement platform,"166,435","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://mava.app,https://twitter.com/mava_app,,https://www.linkedin.com/company/mava-app/,"Mava is building a next-generation customer support platform to seamlessly support communities across multiple channels (Websites, Discord, Telegram and other community platforms) from one powerful and secure dashboard. Mava AI can auto-respond to commonly asked questions in public community channels as well as private tickets, and learns not only from all existing customer support content, but also community conversations so your team never has to answer the same question twice.","Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Other, Professional Services, Science and Engineering, Software",,1-10,,1,Seed,2022-01-13,1400000,USD,1400000,Pre-Seed,1400000,USD,1400000,Pre-Seed,1400000,USD,1400000,1400000,USD,1400000,"RTP Global, Seedcamp, Portfolio Ventures",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Apres Food,https://www.crunchbase.com/organization/apres-food,Active,,"Organic Food, Restaurants, Same Day Delivery","London, England, United Kingdom",Après Food is a restaurant that provides healthy and nutritious foods and online orders.,"167,706","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-01-01,year,,,,,For Profit,https://www.apresfood.com,,https://www.facebook.com/ApresFoodCo,,"Après Food is a restaurant that provides healthy and nutritious foods and online orders. The company is based in London, England.","Food and Beverage, Transportation",,1-10,,1,Seed,2022-12-15,50000,GBP,60954,Seed,50000,GBP,60954,Seed,50000,GBP,60954,50000,GBP,60954,Boost Fund,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
The Good Pulse Company,https://www.crunchbase.com/organization/the-good-pulse-company,Active,,"Food and Beverage, Plant-Based Foods","Nottingham, Nottingham, United Kingdom",Functional proteins and ingredients from pulses for use in plant-based foods and supplements.,"173,597","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,day,,,,,For Profit,https://www.goodpulse.co/,,,https://www.linkedin.com/company/the-good-pulse-company/about/,Functional proteins and ingredients from pulses for use in plant-based foods and supplements.,Food and Beverage,,1-10,,3,Seed,2023-10-09,,,,Seed,,,,Seed,20000,USD,20000,20000,USD,20000,"Big Idea Ventures, Innovate UK, Shake climate",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Fomova,https://www.crunchbase.com/organization/fomova,Active,,"Collaboration, Market Research, Product Research","Sheffield, Sheffield, United Kingdom",Fomova is a community platform that encourages customer collaboration.,"173,625","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://fomova.com/,,,https://www.linkedin.com/company/we-are-fomova,"Fomova is a community platform that encourages customer collaboration. The company was founded in 2021 and is based in Sheffield, England.","Data and Analytics, Design, Other",,1-10,,1,Seed,2021-11-10,120000,GBP,160945,Pre-Seed,120000,GBP,160945,Pre-Seed,120000,GBP,160945,120000,GBP,160945,Antler,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
VIPR,https://www.crunchbase.com/organization/vipr-official-limited,Active,,"Apps, Events, Media and Entertainment","Glasgow, Glasgow City, United Kingdom",VIPR is an app that allows users to browse and discover nightlife establishments.,"174,661","Europe, Middle East, and Africa (EMEA)",PA48HU,,2021-12-17,day,,,,,For Profit,https://viprofficial.com/,https://twitter.com/viprofficial,https://www.facebook.com/OfficialVIPR,https://www.linkedin.com/company/vipr-official-limited/,VIPR is an app that allows users to browse and discover nightlife establishments. Its app allows users to organise and reserve nights out with friends.,"Apps, Events, Media and Entertainment, Software",1,1-10,Callum Morrison,1,Seed,2023-01-18,250000,USD,250000,Pre-Seed,250000,USD,250000,Pre-Seed,250000,USD,250000,250000,USD,250000,Newchip Accelerator,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
UNLOCK,https://www.crunchbase.com/organization/unlock-acca,Active,,"Consulting, Service Industry","London, England, United Kingdom",A complete and diverse business directory of agencies and companies in Egypt. All available with contact information for your convenience.,"181,497","Europe, Middle East, and Africa (EMEA)",WC2H 9JQ,,2021-04-01,month,,,,,For Profit,https://unlock.epners.com/,,https://www.facebook.com/unlock.professionals/?ref=page_internal,https://www.linkedin.com/company/epners/,Companies looking to outsource certain department functions should look no further than Unlock EPN. A complete and diverse business directory of agencies and companies in Egypt. All are available with direct contact information for your convenience.,"Other, Professional Services",2,11-50,"Fady Younan, Mona El-Kheshen",2,Seed,2022-10-27,100000,USD,100000,Angel,100000,USD,100000,Angel,100000,USD,100000,100000,USD,100000,"UI Investments, AUC Angels",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ascensio Sports,https://www.crunchbase.com/organization/ascensio-sports,Active,,"Software, Sports","Liverpool, Liverpool, United Kingdom",Seeing the unseen: predicting the future performance of academy footballers using objective psychological data.,"186,627","Europe, Middle East, and Africa (EMEA)",L1 0BW,,2021-08-10,day,,,,,For Profit,https://ascensiosport.com/,,,,"Ascensio is gamified technology that measures the key psychological traits that correlate with success at football Academies and beyond. Whilst empowering 9-23-year-olds with the insight and tools needed to unlock their potential, in or out of football. Ascensio’s intent fits closely with not only the Premier League's Elite Player Performance Plan and the FA's vision of producing 'more and better homegrown players, but also wider societal mental health programmes that are in place. There are more than 1.5 million youngsters playing youth football in England at any one time. The sobering reality is that only 180 will make it as a Premier League professional, which is a 0.012% success rate.","Software, Sports",,1-10,,1,Seed,2022-03-31,48421,GBP,63649,Seed,48421,GBP,63649,Seed,48421,GBP,63649,48421,GBP,63649,Nova Growth Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
SeeYouThere,https://www.crunchbase.com/organization/seeyouthere,Active,,"Events, Information Services, Information Technology, Software","London, England, United Kingdom",SeeYouThere is a 1 on 1 speed networking tool for virtual networking events.,"193,051","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-01,year,,,,,For Profit,https://seeyouthere.io/,,,https://www.linkedin.com/company/seeyouthere-io,SeeYouThere is a 1 on 1 speed networking tool for virtual networking events.,"Events, Information Technology, Media and Entertainment, Software",2,1-10,"Andrea Knopova, Benjamin Lickley",1,Seed,2020-08-24,55000,USD,55000,Pre-Seed,55000,USD,55000,Pre-Seed,55000,USD,55000,55000,USD,55000,Startup Wise Guys,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
LetIn,https://www.crunchbase.com/organization/letin,Active,,"Apps, Rental Property, Web Apps","Leicester, Leicester, United Kingdom",LetIN allows tenants to rate and review their rental properties during and post tenancy in real time.,"195,582","Europe, Middle East, and Africa (EMEA)",,,2021-08-01,month,,,,,For Profit,,,,,"LetIN allows tenants to rate and review their rental properties during and post tenancy in real time. The company was founded in 2021 and is based in Leicester, England.","Apps, Real Estate, Software",1,,Alicia Porter,1,Seed,2021-10-13,30000,GBP,41004,Pre-Seed,30000,GBP,41004,Pre-Seed,30000,GBP,41004,30000,GBP,41004,Bethnal Green Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Block Dojo,https://www.crunchbase.com/organization/satoshi-block-dojo,Active,,"Artificial Intelligence (AI), Blockchain, Corporate Training, Education, Training, Web3","London, England, United Kingdom",Venture Builder taking tech founders from an idea to an MVP in 12 weeks,"200,912","Europe, Middle East, and Africa (EMEA)",E20 3BS,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.blockdojo.io,https://twitter.com/block_dojo,,https://www.linkedin.com/company/block-dojo/,"Block Dojo is a Venture Builder programme taking tech founders from an idea to an MVP in 12 weeks. Founders with a startup idea solving a real world problem utilising Web3 and/or AI technology are given £10k in investment, around £250k of programme value and taken from an idea to an MVP in 12 weeks. Block Dojo becomes the co-founder and first funder of up to 30 startups per year.","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Education, Internet Services, Other, Science and Engineering, Software",2,11-50,"Craig Massey, James Marchant",2,Seed,2023-02-01,,,,Seed,,,,Seed,,,,,,,Ayre Group,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Semper,https://www.crunchbase.com/organization/semper-ead4,Closed,,Financial Services,"London, England, United Kingdom","Semper runs recurring, end-to-end secondary transactions for the teams of fast-growing startups.","202,548","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-01,year,2023-11-06,day,,none,For Profit,https://www.meetsemper.com/,https://twitter.com/MeetSemper,,https://www.linkedin.com/company/meetsemper/,"Semper runs recurring, end-to-end secondary transactions for the teams of fast-growing startups.",Financial Services,,1-10,,2,M&A,2022-02-07,4500000,USD,4500000,Seed,4500000,USD,4500000,Seed,4500000,USD,4500000,4500000,USD,4500000,"FJ Labs, Darkmode Ventures, Chris Adelsbach, Oleg Tikhturov, Hugo Amsellem",,6,,Was Acquired,Semper acquired by Crowdcube,https://www.crunchbase.com/acquisition/crowdcube-acquires-semper-ead4--576162e8,Crowdcube,https://www.crunchbase.com/organization/crowdcube,2023-11-06,day,,,,Acquisition,,Private,,,,,,,,,,,
One Sports Club,https://www.crunchbase.com/organization/one-sports-club,Active,,"Children, Fitness, Sports","Liverpool, Liverpool, United Kingdom",Children’s sport for modern parents. Gain access to the largest variety of children’s sports sessions with one subscription.,"202,831","Europe, Middle East, and Africa (EMEA)",L1 0BW,,2021-08-17,day,,,,,For Profit,https://onesportsclub.uk/,https://twitter.com/onesportsclubuk?lang=en,https://www.facebook.com/onesportsclubuk/,,"One Sports Club is a subscription service that enables parents to access kids sport without having to pay expensive, long-term membership fees upfront and providing better value for money. Whilst also making kids sport less commitment-orientated by providing flexible access to a pay & play model of sport. Parents will have greater freedom and choice to access a variety of children’s sports clubs at different locations and times suitable to them. Sports clubs can join for free and will gain free advertisement and a new revenue stream to reach more customers.","Community and Lifestyle, Sports",,,,1,Seed,2022-03-29,48220,GBP,63140,Seed,48220,GBP,63140,Seed,48220,GBP,63140,48220,GBP,63140,Nova Growth Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Loma,https://www.crunchbase.com/organization/loma-2fc1,Active,,"Big Data, E-Commerce, Enterprise Software, Machine Learning, Manufacturing, Retail Technology, SaaS","London, England, United Kingdom",Using AI to unblock resale's biggest bottleneck and riskiest process.,"204,252","Europe, Middle East, and Africa (EMEA)",,,2021-09-28,day,,,,,For Profit,https://asklomafirst.com/,,,https://www.linkedin.com/company/ask-loma/,"Despite consumer demand, brands are struggling to tap into the resale market due to unreliable pricing. In fact, mispricing costs resellers a staggering $33 billion annually. That's where our resale pricing prediction AI comes in. With this technology, we can accurately track and predict the resale value of an entire product range, down to the model number. This breakthrough has the potential to revolutionize the resale industry, making it more profitable for everyone, from local thrift shops to multi-billion dollar companies.","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Manufacturing, Software",,1-10,,1,Seed,2022-01-31,530000,GBP,712582,Pre-Seed,530000,GBP,712582,Pre-Seed,530000,GBP,712582,530000,GBP,712582,"Haatch, SPWOne",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Doshi app,https://www.crunchbase.com/organization/doshi-app,Active,,"Apps, Cryptocurrency, Education, FinTech","London, England, United Kingdom",Doshi app is a fintech company that provides AI-powered personal financial education for users of all ages.,"209,440","Europe, Middle East, and Africa (EMEA)",W1U 8BA,,2021-01-01,year,,,,,For Profit,https://www.doshi.app,,,https://www.linkedin.com/company/doshiapp/,,"Apps, Blockchain and Cryptocurrency, Education, Financial Services, Payments, Software",,1-10,,1,Seed,2023-03-31,,,,Pre-Seed,,,,Pre-Seed,,,,,,,Calm/Storm Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Tesel,https://www.crunchbase.com/organization/tesel,Active,,"Marketplace, Supply Chain Management, Sustainability","London, England, United Kingdom",Tesel is an ESG marketplace that connects buyers and suppliers.,"210,560","Europe, Middle East, and Africa (EMEA)",WC2A 2JR,Less than $1M,2021-09-28,day,,,,,For Profit,http://tesel.io,,,https://www.linkedin.com/company/teseluk,"Tesel has a big ambition to get all ESG services and companies hanging out in the same place. We connect businesses who understand that ESG is essential to commercial success, not just a box to be ticked, and we bring them together in our marketplace.","Commerce and Shopping, Sustainability, Transportation",1,1-10,Reemah Shanab,2,Seed,2023-05-03,320000,GBP,402205,Pre-Seed,320000,GBP,402205,Pre-Seed,320000,GBP,402205,320000,GBP,402205,Jenson Funding Partners,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Apoha,https://www.crunchbase.com/organization/apoha,Active,,"Biotechnology, Life Science, Medical","London, England, United Kingdom",Apoha is a stealth stage start-up.,"213,389","Europe, Middle East, and Africa (EMEA)",,,2021-04-19,day,,,,,For Profit,https://www.apoha.com,,,https://www.linkedin.com/company/apoha,,"Biotechnology, Health Care, Science and Engineering",,1-10,,6,Seed,2023-09-22,,,,Seed,,,,Seed,,,,,,,"Plug and Play, Acequia Capital (AceCap), Innovate UK, Nucleus Capital, Wilbe Capital",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Synteny.Ai,https://www.crunchbase.com/organization/synteny-ai,Active,,"Biopharma, Biotechnology","London, England, United Kingdom",Synteny.Ai Syntney decodes the signals of immune repertoires to help biotech research and pharma companies with disease discoveries.,"214,691","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-01-01,year,,,,,For Profit,https://www.synteny.ai/,,,https://www.linkedin.com/company/synteny/,,"Biotechnology, Health Care, Science and Engineering",,11-50,,2,Seed,2023-05-25,,,,Seed,,,,Seed,,,,,,,"Alumni Ventures, KdT Ventures, Black Opal Ventures, Obvious Ventures, IQT",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Algapelago,https://www.crunchbase.com/organization/algapelago,Active,,"Environmental Consulting, Food Processing","Appledore, Devon, United Kingdom","Algapelago is an operator of a seaweed farming enterprise aimed at the food, animal feed, cosmetics, bio-plastics.","220,064","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://www.algapelago.com,,,https://www.linkedin.com/company/algapelago-marine,"Algapelago is an operator of a seaweed farming enterprise aimed at the food, animal feed, cosmetics, bio-plastics, and pharmaceutical industries.","Food and Beverage, Professional Services",,1-10,,2,Seed,2024-11-01,,,,Seed,,,,Seed,,,,,,,"NextSTEP, Bright Tide",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
