Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
CyCa OncoSolutions,https://www.crunchbase.com/organization/cyca-oncosolutions,Active,,"Biotechnology, Health Care","Cork, Cork, Ireland",Platform technology for programmed delivery of anticancer drugs and labeling living cells.,"504,500","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2017-02-28,day,,,,,For Profit,http://www.cycaonco.com,https://twitter.com/CyCaOncosol,https://www.facebook.com/CyCaOnco/,https://www.linkedin.com/company-beta/13266444/,"CyCa OncoSolutions is a technology company that strives to develop molecular devices for programmable delivery of anticancer drugs directly into the cells. Its drug delivery device crosses the membrane bilayer and delivers functional molecules into the cytoplasm or other cellular organelles as you instruct and fabricate it. Additionally, its technology is valuable for pharma and biotech companies to increase the brand life cycle of their drugs or molecules. The company was established in 2017, headquartered in Delaware, USA.","Biotechnology, Health Care, Science and Engineering",2,11-50,"Nusrat Jahan Sanghamitra, Valmiki Kempadoo",3,Seed,2019-07-31,,,,Convertible Note,,,,Seed,,,,,,,"SOSV, RebelBio",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Skynet Labs,https://www.crunchbase.com/organization/skynet-labs,Active,,"Cloud Computing, Enterprise Software, Oil and Gas, Software","Dublin, Dublin, Ireland",Skynet Labs provides oil and gas companies with scalable and integrated software tools for exploration and production.,"511,002","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2011-10-21,day,,,,,For Profit,http://www.skynetlabs.com,http://twitter.com/Skynetlabs1,http://www.facebook.com/skynetlabs1,http://www.linkedin.com/company/skynet-labs,"Skynet Labs provides oil and gas companies with leading edge information technology, software, to increase the efficiency of their drilling and workover operations. They are saving the Oil & Gas industry time and money in their calculation workflow at the upstream engineering level by using software to consolidate and solve paper based and dynamic problems. Skynet Labs' cloud based drilling applications will revolutionize the way exploration and development engineers use and manage their project data and calculations, through the use of cloud computing and mobile devices. In 2012 they will lead their product release DUC (Drilling Unit Calculator) which offers oilfield operators, engineers, planners, and technicians the ability to perform complex conversions in seconds, using industry standard calculation and conversion algorithms. Their products remove the pains of existing paper based logging and calculations systems – light software made for oil and gas engineers, crafted by oil and gas engineers and based on industry standard directives from the International Well Control Forum (IWCT). The DUC suite offers oilfield operators, engineers, planners, and technicians the ability to make complex calculations in seconds, using more than 100 of the industry’s leading drilling calculation tools. On top of the DUC product, Skynet aim to develop dynamic information capture systems for the oil rig live drilling environment. Smartphones and tablets are becoming a powerful tool for the oil and gas industry, allowing engineers to literally “take their offices to the field.” It provides the convenience of e-mail, calendar, contacts, word processing, and spreadsheet calculation/conversion processing. With the help of a Senior Drilling supervisor and a Senior Drilling Operations manager, they have identified several applications that have not yet been made available within the cloud or on mobile devices.","Energy, Internet Services, Natural Resources, Software",1,1-10,Tim Duggan,7,Seed,2013-08-01,16000,EUR,21152,Pre-Seed,16000,EUR,21152,Pre-Seed,358000,EUR,470514,358000,EUR,470514,"Enterprise Ireland, SOSV, Startupbootcamp, SURGE Accelerator, Mercury Boy ltd",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Asyncode Limited,https://www.crunchbase.com/organization/asyncode,Active,,"Cloud Data Services, Data Integration, Data Visualization, Developer Tools, Text Analytics, Web Development","Cork, Cork, Ireland",Making the complex simple in a data-driven world,"524,157","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2014-09-19,day,,,,,For Profit,http://asyncode.com,http://twitter.com/asyncode,http://www.facebook.com/asyncode,https://www.linkedin.com/company/2832084?trk=tyah&trkInfo=clickedVertical%3Acompany%2Cidx%3A1-1-1%2CtarId%3A1435687607832%2Ctas%3Aasyncode,"Online services such as Facebook, LinkedIn etc. collect huge amounts of data. However their typical user can't benefit from the wealth of information available there! Accessing the data requires advanced programming skills and hours if not days of learning different APIs. Asyncode is the simple way to work with data stored in the cloud or generated by sensors. Users can create their own data solutions by building recipes. A recipe is a set of simple steps that tell our servers where to get data from, what to do with them and how to visualize the result. A basic example would be getting user's followers from Twitter and displaying the location of their last tweet on a map or taking all blog posts from a Tumblr account and, using a text analysis API, tagging automatically each of them.","Data and Analytics, Design, Information Technology, Internet Services, Software",2,1-10,"Adrian Kalbarczyk, Ela Bednarek",2,,2014-12-03,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,SOSV,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Parkio,https://www.crunchbase.com/organization/parkio-2,Active,,"Android, Apps, iOS, Management Information Systems, Marketplace, Mobile Apps, Mobile Payments, Parking, Payments, Real Time","Dublin, Dublin, Ireland",1st EU wide parking marketplace for regular and connected cars. Real-time parking info and automated payments save drivers time & money.,"526,715","European Union (EU), Europe, Middle East, and Africa (EMEA)",D8,Less than $1M,2017-01-01,year,,,,,For Profit,http://www.parkio.eu,https://twitter.com/HelloParkio,https://www.facebook.com/helloparkio/,https://www.linkedin.com/company/parkio-systems,"1st EU wide parking marketplace for regular and connected cars. Real-time parking info and automated payments save drivers time & money. Winner of the best Smart Cities Solution in Brussels 2017: http://innoapps.eu/best-smart-cities-apps-rewarded-at-innoapps-awards/ Parkio is a European marketplace that links Drivers and Parking Spaces in real time. Via sensors we show drivers real time info on availability so they don't have to drive around in circles. For cities that cannot afford to install our sensors we still have our THOR AI that can predict with 90% accuracy the availability of parking spaces. Both drivers and cities win. Drivers save time and cities increase overall revenue and have less traffic. The THOR system works on connected cars teaching them how to pay for parking automatically, access and exit car parks hassle free without a paper ticket. For more info on how this all works please contact us at: support@parkio.eu","Apps, Commerce and Shopping, Financial Services, Information Technology, Mobile, Other, Payments, Platforms, Software, Transportation",4,1-10,"Joseph Valo, Michael Matus, Pali Gasparovic, Rob Kramer",3,Seed,2018-10-01,,,,Grant,,,,Seed,,,,,,,"Enterprise Ireland, LC Ventures, REDangels",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,1
PSi,https://www.crunchbase.com/organization/suru,Active,,"Consulting, Government, GovTech, Information Technology, Internet, Social Impact, Software","Dublin, Dublin, Ireland",PSI is a voice platform for public administration.,"572,216","European Union (EU), Europe, Middle East, and Africa (EMEA)",D02XE80,$1M to $10M,2020-03-10,day,,,,,For Profit,https://www.thepsiapp.com,https://www.twitter.com/psi_hub,,https://www.linkedin.com/company/psi-by-suru-together/,PSi is a platform for civic governance via audio. An app's machine learning and natural language processing capabilities allow strategic leaders to quickly find consensus among stakeholders after posing a question to thousands of users.,"Government and Military, Information Technology, Internet Services, Other, Professional Services, Social Impact, Software",2,1-10,"Georgina Denis, Niccolo Pescetelli",1,Seed,2021-11-18,,,,Pre-Seed,,,,Pre-Seed,,,,,,,Techstars,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
BragBet,https://www.crunchbase.com/organization/bragbet,Active,,"Gambling, Sports","Dublin, Dublin, Ireland",BragBet is a social betting site that enables groups of friends to discuss sporting events and bet together in a team.,"579,398","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2010-07-27,day,,,,,For Profit,http://www.bragbet.com,http://twitter.com/bragbet,http://www.facebook.com/bragbet,https://www.linkedin.com/company/bragbet,"BragBet is a betting and social networking product. It allows groups of friends or colleagues to discuss sporting events and decide which events are worth a bet. Anyone can create a group and invite their friends to join them. Each member of the group adds a set amount of money to a group betting fund. Then each week a different member of the team becomes the fund manager. The fund manager gathers betting suggestions from the team members, through the team wall where all of the users can socialise and discuss their tips and how their previous bets performed. The fund manager can then choose their favourites and bet a portion of the fund on these and everyone can watch how they perform. The betting is a simple process within the BragBet application which will be fulfilled through our partner, Boylesports.  A leader board will show which teams perform best and also provide statistics about the best fund managers and tipsters. This will help to foster competition and give members ammunition for bragging or slagging their fellow teams and team members.","Gaming, Sports",2,1-10,"Nicola Riordan, Philip Riordan",6,Seed,2015-04-01,35000,EUR,37698,Grant,195000,EUR,257544,Seed,195000,EUR,257544,904500,EUR,1202812,"Wayra, NDRC",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Pocket Anatomy,https://www.crunchbase.com/organization/pocket-anatomy,Active,,"Apps, Information Technology, Medical, Software","Galway, Galway, Ireland","Pocket Anatomy develops medical software that provides learning content, clinical, and 3d human anatomy information.","586,725","European Union (EU), Europe, Middle East, and Africa (EMEA)",H91 RK77,$1M to $10M,2007-01-01,year,,,,,For Profit,https://www.pocketanatomy.com,https://twitter.com/pocketanatomy,https://www.facebook.com/pocketanatomy,https://www.linkedin.com/company/pocket-anatomy,"Pocket Anatomy was founded in 2010 and is based in Galway, Ireland. In 2014 they set up shop on the other ‘side of the pond’ in New York and are proud members of the StartUp Health Academy. To say that they make award-winning mobile apps for iOS and Mac is just the beginning. They like to think of theirselves as the small company that care about healthcare transformation and how accurate and beautiful software can impact on health and medical literacy for their future healthcare practitioners and their patients.","Apps, Health Care, Information Technology, Software",2,11-50,"Greg Micyk, Mark Campbell",1,Seed,2014-04-01,,,,Seed,,,,Seed,,,,,,,StartUp Health,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kore Virtual Machines,https://www.crunchbase.com/organization/new-game-technologies,Closed,,"Software, Web Development","Dublin, Dublin, Ireland",Kore Virtual Machines is a game technology that aims to revolutionize interactive application development for entertainment and education.,"646,625","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2008-01-01,year,2010-10-27,day,2010-10-27,day,For Profit,http://kore.net,,,,"Founded in 2008 by Dr. Steven Collins and Hugh Reynolds, New Game Technologies aims to revolutionize interactive application development for entertainment and education. The company re-branded to Kore in 2009 and is headquartered in San Francisco, CA with engineering offices in Dublin, Ireland. With their previous company, Havok, the world's leading real-time physics and animation company, the founders helped to shape a new generation of video games.   Now, they are focused on the development of innovative new solutions for interactive application development on future media platforms.",Software,2,1-10,"Mitch Morando, Steven Collins",1,M&A,2009-01-10,1600000,EUR,2168786,Angel,1600000,EUR,2168786,Angel,1600000,EUR,2168786,1600000,EUR,2168786,"Enterprise Ireland, AIB Seed Capital Fund, Ray Nolan, Sean Baker",,4,,Was Acquired,Kore Virtual Machines acquired by Havok,https://www.crunchbase.com/acquisition/havok-acquires-new-game-technologies--056e431b,Havok,https://www.crunchbase.com/organization/havok,2010-10-27,day,,,,Acquisition,,Private,,,,,,,,,,,
Conker,https://www.crunchbase.com/organization/conker,Closed,,"Analytics, Artificial Intelligence (AI), Big Data, Enterprise Software, Predictive Analytics, Software","Dublin, Dublin, Ireland",Conker provides a behavioral and predictive analytics tool that automates the analytical process of enterprises.,"716,004","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2012-11-02,day,,,2016-08-17,day,For Profit,http://www.conker.io,http://twitter.com/conker_io,https://www.facebook.com/getconker,https://www.linkedin.com/company-beta/2750768/,"Conker provides low touch, self-service, next generation predictive behavioural data analytics that automates and hides complexity and has customer behaviour at its core. THE PROBLEM: Current predictive data analytics tools are confusion and misinformation engines. They don't adapt to growing data needs, are inaccessible, miss behaviour and are ridiculously priced. They are... COSTLY: $150k to $1million+ deployments & Large enterprise support costs INEFFICIENT: Take 9-30 months to integrate and deploy & 70 days to get a predictive model INACCURATE: Algorithms only use a limited  number (typically 6-20)  of the available variables & An analyst must choose these from the 100's if not 1000's available introducing human bias THE SOLUTION: Conker deliver next generation behavioural segmentation and predictive analytics tools That are... LOW TOUCH: Our solutions has low user-skill requirements, if you can use a calculator you can use Conker. & We automate complex data preparation, behavioural analysis and predictive modelling tasks so the user doesn't have to do them and can focus on results and not processes! SELF SERVICE: Trial Download that lets a user try before they buy. & A unique user interface built from the ground up to make data exploration intuitive, easy on the eye and rewarding.  NEXT GENERATION: Ours solution has been built from the ground up to handle ever increasing volumes of Data, 100’s to 1000’s  of customer variables can be handled at any given time. Proprietary enhanced  predictive algorithms that are unencumbered by legacy statistical and analytics approaches.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",3,1-10,"Daniel Kersten, Jeff Harte, Russell Banks",3,Seed,2013-09-01,70000,EUR,92470,Grant,20000,EUR,26440,Seed,20000,EUR,26440,130000,EUR,173512,Wayra,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Seesearch,https://www.crunchbase.com/organization/seesearch,Active,,"Data Visualization, Search Engine, Software","Dublin, Dublin, Ireland",Seesearch is a design-led technology company specializing in visualized and personalized knowledge discovery solutions.,"716,455","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2012-01-01,year,,,,,For Profit,http://www.vizolve.com,https://twitter.com/seesearch,http://www.facebook.com/pages/SeeSearch/662291437175793,https://www.linkedin.com/company/seesearch,"Seesearch is headquartered in Ireland and presents all of your results in a single interactive visual display. It enables you to see, understand and access all your results in one go, so you find everything you need in one query. It is personalised to your interests, subject areas and discipline so there’s no irrelevant noise. It dramatically reduces search time and increases usage and access to relevant content.","Data and Analytics, Design, Information Technology, Internet Services, Software",2,1-10,"David Garvan, Hilary Kenna",2,Seed,2014-03-01,50000,EUR,69009,Seed,50000,EUR,69009,Seed,70000,EUR,96189,70000,EUR,96189,Wayra,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cell-Free Technology,https://www.crunchbase.com/organization/cell-free-technology,Closed,,Biotechnology,"Cork, Cork, Ireland",Cell-Free protein expression allows you to create biology without the need for a lab.,"721,099","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-01-01,year,,,2020-11-18,day,For Profit,http://cell-free.tech/,https://www.twitter.com/cellfreetech,https://www.facebook.com/CellFreeTech/,https://www.linkedin.com/company/cell-freetechnologyltd./,Cell-Free protein expression allows you to create biology without the need for a lab. You can express DNA literally anywhere since you are not constrained by biological or GMO regulations.They sell ultra low-cost cell-free extract as well as kits to help take biology out of the lab. They love creating opensource projects and are always sharing more.,"Biotechnology, Science and Engineering",2,1-10,"Helene Steiner, Thomas Meany",2,Seed,2017-11-13,,,,Convertible Note,,,,Seed,,,,,,,"SOSV, RebelBio",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Airline Pilot Club,https://www.crunchbase.com/organization/airline-pilot-club,Active,,Air Transportation,"Dublin, Dublin, Ireland",Airline Pilot Club is a community of aspiring and qualified pilots from diverse backgrounds.,"740,882","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2019-01-01,year,,,,,For Profit,https://theairlinepilotclub.com/,https://twitter.com/airlinepilotclb,https://www.facebook.com/theairlinepilotclub,https://www.linkedin.com/company/airline-pilot-club/,,Transportation,,1-10,,1,Seed,2022-01-01,,,,Seed,,,,Seed,,,,,,,Aerospace Xelerated,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
ResourceKraft,https://www.crunchbase.com/organization/resourcekraft,Active,,"Clean Energy, CleanTech, Energy","Limerick, Limerick, Ireland","ResourceKraft develops and supplies technology-driven products for the electronics, computing, and energy industries.","742,233","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2007-01-01,year,,,,,For Profit,http://www.resourcekraft.com,https://twitter.com/resourcekraft,,https://www.linkedin.com/company-beta/1331213/,"ResourceKraft develops and supplies technology-driven products for electronics, computing, and energy industries. It offers ResourceKraft Advisor, a computerized measurement and analysis system that uses sensors and advanced metering technology to collect information about an organization's energy and resource usage, as well as analyzes that data in real-time to provide management and employees with the information they need to identify waste and reduce energy and resource usage.  The company was founded in 2007 and is based in Limerick, Ireland.","Energy, Sustainability",2,11-50,"Frank Casey, Liam Relihan",1,Seed,2010-04-01,813000,USD,813000,Seed,813000,USD,813000,Seed,813000,USD,813000,813000,USD,813000,"Enterprise Ireland, Kernel Capital",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Barricade IO,https://www.crunchbase.com/organization/barricade-io,Closed,,"Cyber Security, Security","Cork, Cork, Ireland",Barricade works like an early warning system against any attempts at breaching the security of servers.,"756,390","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2014-11-01,day,2016-11-01,day,2016-11-02,day,For Profit,https://barricade.io,http://twitter.com/barricadeio,https://facebook.com/barricadeio,https://www.linkedin.com/company/5401406?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A5401406%2Cidx%3A1-1-1%2CtarId%3A1441255871452%2Ctas%3ABarricade%20,Barricade works like an early warning system against any attempts at breaching the security of servers. It can also identify any security threats It was founded in November 2014.,"Information Technology, Privacy and Security",1,11-50,David Coallier,1,M&A,2015-04-20,1200000,USD,1200000,Seed,1200000,USD,1200000,Seed,1200000,USD,1200000,1200000,USD,1200000,"Frontline Ventures, Marc Bell Ventures, Flight Ventures, Tribal.vc, Anthony Citrano",2,6,,Was Acquired,Barricade IO acquired by Sophos,https://www.crunchbase.com/acquisition/sophos-acquires-barricade-io--626de601,Sophos,https://www.crunchbase.com/organization/sophos,2016-11-01,day,,,,Acquisition,,Private,,,,,,,,,,,
Mint Tek Circuits,https://www.crunchbase.com/organization/mint-tek-circuits,Active,,"Electronics, Hardware","Galway, Galway, Ireland",A platform for researchers & designers to build hardware prototypes.,"758,182","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2014-08-21,day,,,,,For Profit,http://mint-tek.com,https://twitter.com/MintTekCircuits,,https://www.linkedin.com/company/mint-tek-circuits,"Mint Tek Circuits seeks to be recognised as the go-to website for hardware developers to create their prototypes. Our niche market is hardware developers who want to source prototype volumes to demonstrate their idea in advance of manufacture.    Our solution reduces our customer’s costs on average by 35%, reduces time by on average of 90% and greatly reduces their uncertainty.    Unlike the competition, we are creating a one-stop-shop for prototype development. We provide access to manufacturers globally, which gives us some of the fastest lead times and cheapest prices. The technology we offer is not limited; we can access technologies offered by manufacturers across the globe.    We are creating a community with our target market by attending their events, such as Hackathons and Maker events, where we run hardware workshops. We are also meeting them through targeted blogging and social media engagement, and by partnering with organisations supplying their needs.","Consumer Electronics, Hardware",2,1-10,"Siobhán ní Chofaigh, Siobhán Ní Chofaigh",1,Seed,2016-02-05,,,,Seed,,,,Seed,,,,,,,Lucey Fund,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
OptiWi-fi,https://www.crunchbase.com/organization/optiwi-fi,Active,,"Software, Telecommunications, Wireless","Dublin, Dublin, Ireland",OptiWi-fi is a software company that produces highly innovative software for the telecommunications industry.,"796,826","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2012-02-01,day,,,,,For Profit,http://www.optiwifi.com,http://twitter.com/OptiWifi,http://www.facebook.com/pages/OptiWi-fi/269387429843473,http://www.linkedin.com/company/optiwi-fi-ltd,"OptiWi-fi is a dynamic, young Irish software company, based in Dublin, that produces highly innovative software for the telecommunications industry. Its solutions are targeted at the high growth area of mobile internet data.  OptiWi-fi is capitalising on this market by offering a solution that answers to specific needs. It delivers next-generation Wi-Fi monitoring and self-optimising solutions to Wi- Fi service providers, mobile network operators and Wi-Fi original equipment manufacturers (OEMs). Their patented innovation uniquely monitors and optimises Wi-Fi hotspot performance in real time and autonomously in areas with a high density of smartphones or tablets, which cause congestion on the network.","Hardware, Mobile, Software",2,1-10,"Mark Burke, Mark Davis",4,Seed,2014-06-01,285000,EUR,388394,Seed,285000,EUR,388394,Seed,285000,EUR,388394,635000,EUR,855907,"Enterprise Ireland, Wayra",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Tapastreet,https://www.crunchbase.com/organization/tapastreet,Closed,,"Apps, Location Based Services, Mobile, Photography, Real Time, Search Engine, Video","Dublin, Dublin, Ireland",The Tapastreet platform tracks what is happening anywhere in the world by topic or location via the social web.,"800,446","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2012-10-01,day,,,,none,For Profit,http://www.tapastreet.com,http://twitter.com/tapastreet,http://www.facebook.com/Tapastreet,http://www.linkedin.com/company/tapastreet-ltd,"Tapastreet is an SAAS platform that enables clients to discover and integrate high quality photo and video social content into their online platforms. The Tapastreet platform tracks what is happening anywhere in the world in real-time by topic or location via photos and videos uploaded to the social web. Tapastreet is available for  Enterprise customers  through a cloud platform and social gallery modules that can seamlessly integrate into their own web and digital platforms. A consumer service is also available for free on iPhone, iPad and Android.","Apps, Content and Publishing, Data and Analytics, Internet Services, Media and Entertainment, Mobile, Navigation and Mapping, Other, Software, Video",2,1-10,"David Johnson, Joseph Mitchell",1,Seed,2013-09-24,500000,EUR,673824,Seed,500000,EUR,673824,Seed,500000,EUR,673824,500000,EUR,673824,"Enterprise Ireland, Kernel Capital",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Adama Innovations,https://www.crunchbase.com/organization/adama-innovations,Active,,"Advanced Materials, Industrial, Manufacturing, Nanotechnology","Dublin, Dublin, Ireland",Adama Innovations have a disruptive technology for advanced manufacturing.,"801,616","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1B to $10B,2010-01-01,year,,,,,For Profit,http://adamainnovations.com/,https://twitter.com/adamatips,https://www.facebook.com/Adama-Innovations-616132515193505/,http://www.linkedin.com/company/adama-innovations,"Adama Innovations have a disruptive technology for advanced manufacturing.  The company have developed a simple process for creating patterns, on a scale  invisible to the human eye, on ultra-hard materials. The micro patterns can be applied to injection molds and forming dies used for the fabrication of medical devices, improving their capability and reducing the cost of manufacture. Other applications include labelling and anti-counterfeiting technology. The company's first product is a nano-scale probe fabricated in diamond, for metrology applications in high-tech manufacturing. The company is a spin-out from CRANN, the flagship nanotechnology institute in Trinity College Dublin.","Manufacturing, Science and Engineering",2,1-10,"Declan Scanlan, Graham Cross",2,Seed,2014-11-03,750000,EUR,936535,Seed,750000,EUR,936535,Seed,1036535,USD,1036535,1036535,USD,1036535,"Enterprise Ireland, NDRC, Irrus Investments",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
VAL-PM Solutions,https://www.crunchbase.com/organization/val-pm-solutions,Active,,"Information Technology, SaaS, Software, Web Development","Kerrykeel, Donegal, Ireland",VAL-PM Solutions are a web based Planned Maintenance Company headquartered in Kerry.,"809,713","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2009-01-01,year,,,,,For Profit,http://www.valpm.com,https://twitter.com/valpm_solutions,https://www.facebook.com/valpm.solutions,https://www.linkedin.com/company/val-pm-solutions-ltd.,"VAL-PM Solutions are a web based Planned Maintenance Company headquartered in Kerry. Established in 2009 VAL-PM Solutions already boasts a number of impressive clients.  They offer innovative web based software that allows businesses to schedule and track their maintenace through efficient use of its resources. Their goal is to provide clients with a user-friendly system, which allows them to keep maintenance faults to a minimum. They guarantee that the implementation of this system into the work regime will reduce your maintenance costs, increasing your profits. This software system will help to reduce liabilities associated with equipment or asset failure; improving their client's efficiencies.","Information Technology, Software",1,1-10,Seanie Murphy,1,Seed,2013-02-20,,,,Seed,,,,Seed,,,,,,,"SOSV, Selr8r",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Erasmusinn,https://www.crunchbase.com/organization/erasmusinn,Closed,,"Education, Real Estate, Reservations, Travel Accommodations","Dublin, Dublin, Ireland",Erasmusinn is a housing platform that helps students find off campus housing and make reservations online.,"814,759","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-01-01,year,,,,none,For Profit,http://www.erasmusinn.com,http://www.twitter.com/erasmusinn,http://www.facebook.com/erasmusinn,https://www.linkedin.com/company/erasmusinn,"Erasmusinn is a housing platform that helps students find off campus housing and make reservations online. Students can choose from among flat-shares, apartments, studios, and rooms in over 10 countries. Erasmusinn was launched by Ender Akgül, Can Köseoğlu, and Nicolas Akavi in 2015 and is based in Dublin, Ireland.","Education, Events, Media and Entertainment, Real Estate, Travel and Tourism",3,11-50,"Can Koseoglu, Ender Akgül, Nicolas Akavi",1,Seed,2016-04-01,,,,Seed,,,,Seed,,,,,,,"500 Global, BIC Angels, Mehmet Onarcan",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Travelbuddy,https://www.crunchbase.com/organization/travelbuddy,Active,,"E-Commerce, Tourism, Transportation, Travel","Cork, Cork, Ireland",Travelbuddy is a unique mobile solution that blends livebooking capabilities.,"814,770","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2010-01-01,year,,,,,For Profit,http://www.travelbuddy.mobi,https://twitter.com/TravelBuddyHQ,,,"Travelbuddy is headquartered in Ireland and is a unique online and mobile platform that is being developed initially for the benefit of foreign visitors coming to Ireland. These platforms will  drive additional revenue to attraction and activity providers whilst at the same time providing tourists with discounted vouchers, thereby ensuring they obtain greater value when visiting Ireland. TravelBuddy is an exciting new online and mobile service brought to you by a group of people who have travelled the world and now want to help fellow travellers.","Commerce and Shopping, Transportation, Travel and Tourism",1,1-10,Peter Conway,1,Seed,2013-08-16,,,,Seed,,,,Seed,,,,,,,"SOSV, Selr8r",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
TickerFit,https://www.crunchbase.com/organization/tickerfit,Active,,"Fitness, Health Care, Software","Dublin, Dublin, Ireland",TickerFit is a unique cloudbased application that empowers health professionals.,"824,163","European Union (EU), Europe, Middle East, and Africa (EMEA)",D02 WY46,Less than $1M,2013-01-01,year,,,,,For Profit,http://tickerfit.com/,http://twitter.com/tickerfit,http://www.facebook.com/TickerFit,http://www.linkedin.com/company/tickerfit,"TickerFit is a unique cloudbased application that empowers health professionals. TickerFit is backed by the venture capital arm of the Irish Government, Enterprise Ireland (www.enterprise-Ireland.com).  Enterprise Ireland has a long and successful history of supporting successful technology companies. Ireland, and Dublin in particular,  has become a leading destination for the world’s leading internet companies with companies such as Google, Twitter and Facebook amongst many others choosing Dublin as their International headquarters.","Health Care, Software, Sports",2,1-10,"Avril Copeland, Greg Balmer",4,,2018-02-05,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,"Enterprise Ireland, Wayra, DigitalHealth.London Accelerator, SBRI Healthcare",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Buz,https://www.crunchbase.com/organization/buz-2,Active,,"Graphic Design, Software, UX Design, Web Design","Dublin, Dublin, Ireland","Buz, a digital agency, develops various technologies from user friendly mobile optimized web pages to complex multi-function iPhone apps.","835,694","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2008-01-01,year,,,,,For Profit,http://buzing.com/,,,https://www.linkedin.com/company/buz-interactive,"They have are very own in-house graphic designer that specialises in User Experience Design ensuring that their websites perform to the best of their ability. Their team can develop the required technologies from user friendly mobile optimized web pages, to complex multi-function iPhone Apps. Call us to discuss your requirements. Most of the work they do on a daily basis has something to do with data. They have done it for years and have become very good at it.","Design, Software",1,1-10,Caomhan Connolly,5,,2013-03-26,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,SOSV,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
