Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Grant - Fastree3D,https://www.crunchbase.com/funding_round/fastree3d-grant--76788da0,Fastree3D,https://www.crunchbase.com/organization/fastree3d,Grant,2018-06-01,71429,EUR,83347,,,EASME,"655,011",,,,,"Fastree3D imaging sensors help recognize and measure distance to fast moving objects in real-time, enabling automotive safety.","3D Technology, Automotive, Autonomous Vehicles, Computer Vision, Robotics","Ecublens, Vaud, Switzerland, Europe",http://www.fastree3d.com,$1M to $10M,6861708,USD,6861708,Seed,11,1,,No,
Grant - Localistico,https://www.crunchbase.com/funding_round/localistico-grant--8a7fd7cd,Localistico,https://www.crunchbase.com/organization/localistico,Grant,2015-04-10,,,,,,Wayra UK,"655,046",,,,,Localistico is a local marketing and analytics platform for brick-and-mortar retailers.,"Advertising, Analytics, Digital Marketing, Local Advertising, Marketing, SEO, Software","London, England, United Kingdom, Europe",http://localistico.com/,Less than $1M,905016,USD,905016,,6,1,,No,
Grant - Smart Reporting,https://www.crunchbase.com/funding_round/smart-reporting-gmbh-grant--9a854102,Smart Reporting,https://www.crunchbase.com/organization/smart-reporting-gmbh,Grant,2017-10-27,500000,EUR,580450,,,Eurostars,"655,075",,,,,Smart Reporting is a digital health start-up that provides documentation software in the medical field.,"Health Care, Medical, SaaS, Software","Munich, Bayern, Germany, Europe",https://www.smart-reporting.com/,Less than $1M,60700000,EUR,65745415,Late Stage Venture,7,1,,No,
Grant - Octoly,https://www.crunchbase.com/funding_round/octoly-grant--904712f6,Octoly,https://www.crunchbase.com/organization/octoly,Grant,2015-07-01,50000,EUR,55246,,,EASME,"655,484",,,,,Octoly is a marketing company that empowers influencers  to become successful entrepreneurs.,"Brand Marketing, Marketing","Paris, Ile-de-France, France, Europe",http://octoly.com,$10M to $50M,13098137,USD,13098137,M&A,4,1,,No,
Grant - wheel.me,https://www.crunchbase.com/funding_round/wheel-me-grant--1fa211df,wheel.me,https://www.crunchbase.com/organization/wheel-me,Grant,2017-01-08,50000,EUR,52651,,,EASME,"667,978",,,,,wheel.me transforms anything into an autonomous mobile robot with minimal effort and without the need to alter its design or form.,"Artificial Intelligence (AI), Innovation Management, Product Design, Retail, Robotics","Oslo, Oslo, Norway, Europe",https://wheel.me/,Less than $1M,38576843,USD,38576843,Private Equity,7,1,,No,
Grant - Green City Solutions,https://www.crunchbase.com/funding_round/green-city-solutions-gmbh-grant--435639bc,Green City Solutions,https://www.crunchbase.com/organization/green-city-solutions-gmbh,Grant,2017-06-01,50000,EUR,56064,,,EASME,"683,445",,,,,Green City Solutions addresses the global problem of air pollution by combining an installed moss culture with IoT technology.,"Clean Energy, CleanTech, Environmental Engineering, Internet of Things, Renewable Energy, Sustainability","Bestensee, Brandenburg, Germany, Europe",https://greencitysolutions.de/,$1M to $10M,2056051,USD,2056051,Seed,7,1,,No,
Grant - LightBee,https://www.crunchbase.com/funding_round/lightbee-grant--5e4de3c1,LightBee,https://www.crunchbase.com/organization/lightbee,Grant,2015-06-01,50000,EUR,54634,,,EASME,"683,502",,,,,LightBee is a company with a solid background team in Visible Light Communications Technology (VLC).,"Energy Management, Service Industry","Las Palmas De Gran Canaria, Canarias, Spain, Europe",http://lightbeecorp.com/,Less than $1M,1291851,USD,1291851,Seed,3,1,,No,
Grant - Clientscape,https://www.crunchbase.com/funding_round/clientscape-grant--99aa0344,Clientscape,https://www.crunchbase.com/organization/clientscape,Grant,2015-06-01,550000,EUR,600978,,,,"651,866",,,,,"With Clientscape view all your customer's messages, live chats, posts, comments and other online interactions in ONE Universal inbox.","Analytics, Big Data, Content, Email Marketing, Enterprise Software, Identity Management, SaaS, Social CRM, Social Media, Software","Torres Vedras, Lisboa, Portugal, Europe",http://www.clientscape.com,$1M to $10M,2095000,EUR,2570616,Seed,4,,,No,
Grant - ProtonMail Customer Care,https://www.crunchbase.com/funding_round/proton-397b-grant--60d70017,ProtonMail Customer Care,https://www.crunchbase.com/organization/proton-397b,Grant,2017-10-01,50000,EUR,59044,,,European Innovation Council,"669,013",,,,,"Get in touch with the ProtonMail Customer Care team to get answers or solutions to your questions, report security issues.","Construction, Consulting, Enterprise Software, Internet, Mechanical Engineering, Privacy, Software","Geneva, Geneve, Switzerland, Europe",https://www.protoncustomercare.com/,$1M to $10M,6560000,EUR,7559524,Seed,7,1,,No,
Grant - AEInnova,https://www.crunchbase.com/funding_round/aeinnova-grant--96eca88d,AEInnova,https://www.crunchbase.com/organization/aeinnova,Grant,2015-10-01,71429,EUR,79941,,,EASME,"652,800",,,,,We develop the most advanced batteryless & maintenace-free long-range egde iIoT self-powered by heat. EU Key Innovator in Autonomous Sensors,"Chemical, Cloud Computing, Energy, Internet, Internet of Things, Oil and Gas, Paper Manufacturing, Predictive Analytics, Wireless","Terrassa, Catalonia, Spain, Europe",http://www.aeinnova.com,$1M to $10M,9865643,USD,9865643,Early Stage Venture,17,1,,No,
Grant - Glisser,https://www.crunchbase.com/funding_round/glisser-grant--3cf15d13,Glisser,https://www.crunchbase.com/organization/glisser,Grant,2015-10-22,25000,USD,25000,,,"Downing Ventures, MassChallenge","686,690",,,,,"The award-winning tech platform powering unique company event experiences, anywhere.","Market Research, Presentations, Software","London, England, United Kingdom, Europe",http://Glisser.com,$1M to $10M,1025000,USD,1025000,,7,2,,No,
Grant - Locatee,https://www.crunchbase.com/funding_round/locatee-grant--6950871c,Locatee,https://www.crunchbase.com/organization/locatee,Grant,2021-02-22,3000000,CHF,3348696,,,Technology Fund,"660,785",,,,,Locatee is a workplace analytics solution that transforms data into space utilization insights.,"Analytics, Business Intelligence, Information Technology, Internet of Things, Property Management, SaaS, Smart Building, Software","Zürich, Zurich, Switzerland, Europe",http://www.locatee.com,$1M to $10M,15572321,USD,15572321,M&A,5,1,,No,
Grant - Disruptive Technologies,https://www.crunchbase.com/funding_round/disruptive-technologies-2-grant--c741c383,Disruptive Technologies,https://www.crunchbase.com/organization/disruptive-technologies-2,Grant,2016-08-01,,,,,,EASME,"660,941",,,,,Disruptive Technologies is a measurement and data delivery company.,"Information Technology, Internet of Things, Robotics, Semiconductor","Bergen, Hordaland, Norway, Europe",http://www.disruptive-technologies.com/,$1M to $10M,13066023,USD,13066023,,6,1,,No,
Grant - Nuada,https://www.crunchbase.com/funding_round/nuada-grant--52822184,Nuada,https://www.crunchbase.com/organization/nuada,Grant,2017-11-01,670000,EUR,779112,,,,"661,218",,,,,"Nuada is a hand function improving system, safe, light and small that was designed to be affordable and non-intrusive.","Health Care, Industrial, Rehabilitation, Robotics, Sensor, Software, Wearables","Oporto, Porto, Portugal, Europe",http://nuada.pt/,Less than $1M,3342486,USD,3342486,Seed,8,,,No,
Grant - Converge,https://www.crunchbase.com/funding_round/converge-2-grant--bd09c557,Converge,https://www.crunchbase.com/organization/converge-2,Grant,2015-10-22,25000,USD,25000,,,MassChallenge,"661,421",,,,,"Construction Technology. Using sensors to capture the physical reality of the jobsite, and AI to optimise it.","Artificial Intelligence (AI), Construction, Machine Learning, Predictive Analytics, Sensor, Software, Wireless","London, England, United Kingdom, Europe",http://converge.io,$10M to $50M,22705819,USD,22705819,,5,1,,No,
Grant - Goodwall,https://www.crunchbase.com/funding_round/goodwall-grant--c30014ec,Goodwall,https://www.crunchbase.com/organization/goodwall,Grant,2019-01-01,71429,EUR,81868,,,EASME,"661,435",,,,,Goodwall is a social development platform for young people to connect over shared interests and discover opportunities.,"Career Planning, Education, Internet, Robotics, Social Entrepreneurship, Social Network","Genève, Geneve, Switzerland, Europe",https://www.goodwall.io,$1M to $10M,16321252,USD,16321252,,10,1,,No,
Grant - Quizlyse,https://www.crunchbase.com/funding_round/quizlyse-grant--3a2cc848,Quizlyse,https://www.crunchbase.com/organization/quizlyse,Grant,2015-09-01,100000,EUR,113023,,,IMPACT Accelerator,"690,328",,,,,We help website improve metrics like monetization and engagement via Quizzes.,"Advertising, Advertising Platforms, Marketing","Barcelona, Catalonia, Spain, Europe",http://www.quizlyse.com/,Less than $1M,275000,EUR,303609,Seed,4,1,,No,
Grant - PlayFilm,https://www.crunchbase.com/funding_round/playfilm-grant--96aa1d22,PlayFilm,https://www.crunchbase.com/organization/playfilm,Grant,2015-05-01,50000,EUR,55998,,,EASME,"690,487",,,,,#1 Smart Lead Generation software powered by AI & interactive video,"Artificial Intelligence (AI), Digital Marketing, SaaS, Social Media Advertising, Software, Video","Valencia, Comunidad Valenciana, Spain, Europe",http://playfilm.tv/,$1M to $10M,1650000,EUR,2009408,Seed,7,1,,No,
Grant - Eupry,https://www.crunchbase.com/funding_round/eupry-grant--a5924830,Eupry,https://www.crunchbase.com/organization/eupry,Grant,2018-01-01,1500000,DKK,242008,,,,"690,520",,,,,Unlocking home medication with pharma grade storage compliance as a service,"Biopharma, Biotechnology, Health Care, Information Technology, Medical Device, Pharmaceutical","Copenhagen, Hovedstaden, Denmark, Europe",https://www.eupry.com/,$1M to $10M,27554320,USD,27554320,Early Stage Venture,4,,,No,
Grant - Sensative,https://www.crunchbase.com/funding_round/sensative-ab-grant--c6f9cac5,Sensative,https://www.crunchbase.com/organization/sensative-ab,Grant,2021-07-01,6572432,SEK,765815,,,,"690,574",,,,,"Sensative powers digital sovereignty with a platform and sensors to connect, control, and scale smart infrastructure.","Artificial Intelligence (AI), Big Data, Cloud Data Services, Industrial Automation, Internet of Things, Machine Learning, Sensor, Smart Building, Smart Cities, Smart Home","Lund, Skane Lan, Sweden, Europe",http://www.sensative.com/,$1M to $10M,16225110,USD,16225110,,28,,,No,
Grant - Ingenious Smart Home,https://www.crunchbase.com/funding_round/ingenious-smart-home-grant--4a35990d,Ingenious Smart Home,https://www.crunchbase.com/organization/ingenious-smart-home,Grant,2014-07-15,200000,USD,200000,,,,"673,956",,,,,Ingenious is a beautiful connected remote control with an innovative user experience and a learning algorithm,"Hardware, Internet of Things","Istanbul, Istanbul, Turkey, Europe",http://ingenious.io/en/,Less than $1M,240000,USD,240000,Seed,4,,,No,
Grant - Boneprox,https://www.crunchbase.com/funding_round/boneprox-grant--13b4baba,Boneprox,https://www.crunchbase.com/organization/boneprox,Grant,2017-12-14,1000000,NOK,120520,,,,"656,644",,,,,Leading the Future of Digital Dentistry with Scandinavian Quality & Advanced Dental Imaging Solutions,"Artificial Intelligence (AI), Dental, Health Care, Machine Learning, Medical Device, SaaS","Göteborg, Vastra Gotaland, Sweden, Europe",https://www.boneprox.com/,Less than $1M,3696758,USD,3696758,Seed,4,,,No,
Grant - Smart Separations,https://www.crunchbase.com/funding_round/smart-separations-grant--6e905667,Smart Separations,https://www.crunchbase.com/organization/smart-separations,Grant,2018-03-16,2000000,EUR,2459253,,,EASME,"656,807",,,,,Smart Separations is a limited company based in London UK that has patented an innovative microfiltration technology.,"Advanced Materials, Chemical Engineering, Manufacturing, Market Research, Medical Device","London, England, United Kingdom, Europe",http://www.smartseparations.com,$1M to $10M,4278947,USD,4278947,Seed,6,1,,No,
Grant - SATLANTIS,https://www.crunchbase.com/funding_round/satlantis-grant--149bcb1e,SATLANTIS,https://www.crunchbase.com/organization/satlantis,Grant,2017-07-01,1667593,EUR,1905156,,,EASME,"674,292",,,,,SATLANTIS designs and manufactures high performance Earth observation payloads for small satellites.,"Aerospace, Geospatial, Manufacturing","Bilbao, Pais Vasco, Spain, Europe",http://www.satlantis.com/,$10M to $50M,34717593,EUR,40243177,,9,1,,No,
Grant - Regulaxis SAS,https://www.crunchbase.com/funding_round/regulaxis-sas-grant--68b8d7ce,Regulaxis SAS,https://www.crunchbase.com/organization/regulaxis-sas,Grant,2017-06-01,2105950,EUR,2361370,,,EASME,"674,432",,,,,"Regulaxis is focused in research, development and licensing of human innovative synthetic molecules for high unmet medical needs","Biotechnology, Health Care, Therapeutics","Romainville, Ile-de-France, France, Europe",http://regulaxis.com/,$1M to $10M,3212270,EUR,3590534,Seed,5,1,,No,
Grant - Nuclera,https://www.crunchbase.com/funding_round/nuclera-grant--10c0d9fb,Nuclera,https://www.crunchbase.com/organization/nuclera,Grant,2015-04-23,203000,GBP,305611,,,,"657,932",,,,,Nuclera offers a protein prototyping system to accelerate drug discovery by making proteins readily available to researchers.,"Biotechnology, Life Science, Pharmaceutical","Cambridge, Cambridgeshire, United Kingdom, Europe",https://www.nuclera.com,$10M to $50M,145807647,USD,145807647,Late Stage Venture,11,,,No,
Grant - DTE ehf,https://www.crunchbase.com/funding_round/dynamic-technology-equipment-grant--76df0005,DTE ehf,https://www.crunchbase.com/organization/dynamic-technology-equipment,Grant,2017-10-01,450000,USD,450000,,,Technology Development Fund,"693,658",,,,,Actionable real-time process analytics for the metals industry.,"Analytics, Industrial, Industrial Automation, Machine Learning, Sensor","Reykjavík, Gullbringusysla, Iceland, Europe",http://www.dte.ai,$10M to $50M,36088322,USD,36088322,Early Stage Venture,12,1,,No,
Grant - Oaky,https://www.crunchbase.com/funding_round/oaky-grant--291a4f57,Oaky,https://www.crunchbase.com/organization/oaky,Grant,2019-10-16,25000,SGD,18239,,,Singapore Tourism Accelerator,"663,857",,,,,Oaky is a hyper-personalised hotel upselling software that automates upselling process across all stages of the guest journey.,"Information Technology, Software","Amsterdam, Noord-Holland, The Netherlands, Europe",https://www.oaky.com,$10M to $50M,11799977,USD,11799977,Early Stage Venture,3,1,,No,
Grant - GroundWOW,https://www.crunchbase.com/funding_round/groundwow-grant--e909b7ad,GroundWOW,https://www.crunchbase.com/organization/groundwow,Grant,2016-08-01,299032,GBP,394219,,,,"676,492",,,,,AI based SaaS /HaaS enabling a distributed network of autonomous robots to work cooperatively with humans in Sports Technology applications.,"Advertising, Artificial Intelligence (AI), Manufacturing, Robotics, Sports","Stockport, Stockport, United Kingdom, Europe",https://groundwow.com,$1M to $10M,5639069,GBP,7555628,Seed,7,,,No,
Grant - Teraki,https://www.crunchbase.com/funding_round/teraki-grant--9147b40d,Teraki,https://www.crunchbase.com/organization/teraki,Grant,2016-01-01,50000,EUR,54291,,,EASME,"697,380",,,,,"Teraki is a driver for scaling of insurance, maintenance and autonomous driving applications by enabling access to more qualitative data.","Apps, Autonomous Vehicles, Information Technology","Berlin, Berlin, Germany, Europe",http://www.teraki.com/,$1M to $10M,16096421,USD,16096421,Early Stage Venture,8,1,,No,
Grant - See.Sense,https://www.crunchbase.com/funding_round/see-sense-grant--b82205f5,See.Sense,https://www.crunchbase.com/organization/see-sense,Grant,2017-08-01,50000,EUR,59056,,,EASME,"697,448",,,,,"See.Sense creates award-winning products to improve rider safety, and technology that generates data needed by cities to improve mobility.","Consumer Electronics, Manufacturing, Sensor","Newtownards, Ards, United Kingdom, Europe",http://www.seesense.cc,$1M to $10M,1952546,USD,1952546,Seed,7,1,,No,
Grant - Healx,https://www.crunchbase.com/funding_round/healx-grant--f4266c15,Healx,https://www.crunchbase.com/organization/healx,Grant,2024-04-11,,,,,,The Children’s Tumor Foundation,"697,560",,,,,Healx is a rare disease biotechnology company that uses generative AI for drug discovery.,"Artificial Intelligence (AI), Biopharma, Biotechnology, Health Care, Life Science, Medical","Cambridge, Cambridgeshire, United Kingdom, Europe",https://healx.ai,$10M to $50M,114909855,USD,114909855,,8,1,1,No,
Grant - Feroscan,https://www.crunchbase.com/funding_round/feroscan-grant--fd141ae5,Feroscan,https://www.crunchbase.com/organization/feroscan,Grant,2015-06-01,120000,EUR,131122,,,PSL Research University,"697,576",,,,,Development of 1st-in-class personalized organometallic with a unique & innovative mode of action coupled with nanoparticle,"Biotechnology, Health Care, Pharmaceutical","Boulogne-billancourt, Ile-de-France, France, Europe",http://www.feroscan.fr,Less than $1M,1123000,EUR,1273376,Seed,6,1,,No,
Grant - Nuclera,https://www.crunchbase.com/funding_round/nuclera-grant--7da262a8,Nuclera,https://www.crunchbase.com/organization/nuclera,Grant,2014-06-16,25000,GBP,42448,,,,"662,673",,,,,Nuclera offers a protein prototyping system to accelerate drug discovery by making proteins readily available to researchers.,"Biotechnology, Life Science, Pharmaceutical","Cambridge, Cambridgeshire, United Kingdom, Europe",https://www.nuclera.com,$10M to $50M,145807647,USD,145807647,Late Stage Venture,11,,,No,
Grant - Ingen.io,https://www.crunchbase.com/funding_round/ingen-io-grant--9f1812db,Ingen.io,https://www.crunchbase.com/organization/ingen-io,Grant,2015-11-04,100000,EUR,108671,,,Open Data Incubator for Europe (ODINE),"677,298",,,,,Ingen.io is an API based framework that extracts meaningful metadata from unstructured text in real-time. ,"Artificial Intelligence (AI), Big Data, Data Mining, Education, Natural Language Processing, Neuroscience, Software","Bratislava, Bratislava, Slovakia (Slovak Republic), Europe",http://ingen.io,$10M to $50M,360000,EUR,417062,Seed,4,1,,No,
Grant - ImmunOs Therapeutics,https://www.crunchbase.com/funding_round/immunos-therapeutics-grant--03a6d148,ImmunOs Therapeutics,https://www.crunchbase.com/organization/immunos-therapeutics,Grant,2021-04-12,,,,,,"European Union, Innosuisse","697,583",,,,,ImmunOs Therapeutics is a clinical-stage biotechnology company.,"Biotechnology, Health Care, Pharmaceutical","Schlieren, Zurich, Switzerland, Europe",http://www.immunostherapeutics.com,$1M to $10M,101790423,USD,101790423,Late Stage Venture,7,2,,No,
Grant - Ingenious Smart Home,https://www.crunchbase.com/funding_round/ingenious-smart-home-grant--1bbe979e,Ingenious Smart Home,https://www.crunchbase.com/organization/ingenious-smart-home,Grant,2013-03-30,40000,USD,40000,,,,"697,629",,,,,Ingenious is a beautiful connected remote control with an innovative user experience and a learning algorithm,"Hardware, Internet of Things","Istanbul, Istanbul, Turkey, Europe",http://ingenious.io/en/,Less than $1M,240000,USD,240000,Seed,4,,,No,
Grant - Audibase,https://www.crunchbase.com/funding_round/audibase-grant--5a196cde,Audibase,https://www.crunchbase.com/organization/audibase,Grant,2013-07-18,6000,GBP,9111,,,,"697,747",,,,,Audibase is an audio social network and a dictaphone alternative app that allows its users to record long audios and share it online.,"Audio, Blogging Platforms, Browser Extensions, Mobile, Web Design","Caerphilly, Caerphilly, United Kingdom, Europe",http://audibase.com,,8000,GBP,12184,Seed,2,,,No,
Grant - Elistair,https://www.crunchbase.com/funding_round/elistair-grant--87167a49,Elistair,https://www.crunchbase.com/organization/elistair,Grant,2015-05-01,50000,EUR,55998,,,EASME,"663,129",,,,,The Tethered Drone Company.,"Drones, Law Enforcement, Public Safety, Robotics, Security","Dardilly, Rhone-Alpes, France, Europe",http://elistair.com/,$1M to $10M,8050000,EUR,9459903,Early Stage Venture,5,1,,No,
Grant - Flame analytics,https://www.crunchbase.com/funding_round/flame-analytics-grant--49857829,Flame analytics,https://www.crunchbase.com/organization/flame-analytics,Grant,2019-01-04,150000,EUR,170933,,,NEOTEC,"698,127",,,,,"The best way to know and connect with your customers. IN-STORE ANALYTICS, GUEST WIFI & LOCATION BASED MARKETING PLATFORM","Analytics, Big Data, Business Intelligence, Email Marketing, Location Based Services, Marketing Automation, Retail Technology, Software","Gijón, Asturias, Spain, Europe",https://flameanalytics.com/en/,$1M to $10M,1913759,USD,1913759,Seed,6,1,,No,
Grant - AVUXI,https://www.crunchbase.com/funding_round/avuxi-grant--0c607586,AVUXI,https://www.crunchbase.com/organization/avuxi,Grant,2016-04-01,95000,EUR,108237,,,Open Data Incubator for Europe (ODINE),"670,198",,,,,AVUXI is a provider of real estate services that allows to programmatically organize hotels and rentals in locations.,"Big Data, Business Intelligence, Geospatial, Travel","London, England, United Kingdom, Europe",http://www.avuxi.com/,$1M to $10M,1110000,EUR,1308371,M&A,9,1,,No,
Grant - Brilliant Planet,https://www.crunchbase.com/funding_round/brilliant-planet-grant--abe18a29,Brilliant Planet,https://www.crunchbase.com/organization/brilliant-planet,Grant,2019-01-01,6500000,USD,6500000,,,Innovate UK,"670,498",,,,,Brilliant Planet is a nature-based carbon capture and storage company.,"Carbon Capture, CleanTech","London, England, United Kingdom, Europe",https://www.brilliantplanet.com,$10M to $50M,26700000,USD,26700000,Early Stage Venture,4,1,,No,
Grant - Sedicii,https://www.crunchbase.com/funding_round/sedicii-grant--34754878,Sedicii,https://www.crunchbase.com/organization/sedicii,Grant,2014-10-01,50000,EUR,63096,,,EASME,"671,220",,,,,Sedicii verifies identity data between two organisations without exposing the underlying data.,"Compliance, Cyber Security, Financial Services, FinTech, Fraud Detection, Identity Management, Security","Waterford, Waterford, Ireland, Europe",https://www.sedicii.com,Less than $1M,3315368,USD,3315368,Seed,5,1,,No,
Grant - Mimetis Biomaterials,https://www.crunchbase.com/funding_round/mimetis-biomaterials-grant--125f7293,Mimetis Biomaterials,https://www.crunchbase.com/organization/mimetis-biomaterials,Grant,2019-01-01,1136914,EUR,1303074,,,EASME,"701,674",,,,,"Mimetis Biomaterials designs, manufactures and commercializes biomimetic bone regenerative solutions in the dental and orthopaedic fields. ","Biotechnology, Dental, Health Care, Manufacturing, Medical, Medical Device","Barcelona, Catalonia, Spain, Europe",http://www.mimetis.com,Less than $1M,2152914,EUR,2528199,Early Stage Venture,5,1,,No,
Grant - SATLANTIS,https://www.crunchbase.com/funding_round/satlantis-grant--288f983b,SATLANTIS,https://www.crunchbase.com/organization/satlantis,Grant,2015-12-01,50000,EUR,53143,,,EASME,"701,709",,,,,SATLANTIS designs and manufactures high performance Earth observation payloads for small satellites.,"Aerospace, Geospatial, Manufacturing","Bilbao, Pais Vasco, Spain, Europe",http://www.satlantis.com/,$10M to $50M,34717593,EUR,40243177,,9,1,,No,
Grant - Joidy,https://www.crunchbase.com/funding_round/joidy-grant--69c52b89,Joidy,https://www.crunchbase.com/organization/joidy,Grant,2015-08-01,125000,EUR,137386,,,,"701,828",,,,,Joidy is a mobile application where users can shop for gifts for others and personalize a message to go with it.,"Apps, E-Commerce, Mobile, Mobile Apps, Software","Berlin, Berlin, Germany, Europe",https://www.joidy.com,Less than $1M,125000,EUR,137386,Seed,2,,,No,
Grant - HOPU Smart Cities,https://www.crunchbase.com/funding_round/hop-ubiquitous-grant--be0710bc,HOPU Smart Cities,https://www.crunchbase.com/organization/hop-ubiquitous,Grant,2020-06-01,34000,USD,34000,,,PARSEC Accelerator,"701,980",,,,,Climate change mitigation for cities via data-driven services for air quality/pollution identification & advanced services for urban health,"Artificial Intelligence (AI), Big Data, Consulting, Environmental Consulting, Environmental Engineering, Information Technology, Internet of Things, Smart Cities","Ceuti, Murcia, Spain, Europe",https://hopu.eu,Less than $1M,1058952,USD,1058952,M&A,17,1,,No,
Grant - Locate Bio,https://www.crunchbase.com/funding_round/locate-therapeutics-grant--9d827d83,Locate Bio,https://www.crunchbase.com/organization/locate-therapeutics,Grant,2014-06-27,1400000,GBP,2384874,,,Innovate UK,"702,833",,,,,Locate Bio is a world leading orthobiologics company that is focused on providing surgeons with a choice of best-in-class products.,"Biotechnology, Medical Device","Beeston, Nottinghamshire, United Kingdom, Europe",http://www.locatebio.com,,25350000,GBP,33982686,,7,1,,No,
Grant - Pintail,https://www.crunchbase.com/funding_round/pintail-grant--b6cf00bd,Pintail,https://www.crunchbase.com/organization/pintail,Grant,2014-01-01,4705000,CHF,5276480,,,,"671,882",,,,,Pintail is a Swiss Fintech that is developing a fully licensed challenger bank targeted at poorly served communities and their migrants.,"Finance, Financial Services, FinTech, Mobile, Mobile Payments","Zürich, Zurich, Switzerland, Europe",http://pintailventures.net,Less than $1M,13829956,CHF,15149418,,7,,,No,
Grant - Sustonable,https://www.crunchbase.com/funding_round/innovative-stone-technologies-b-v-sustonable-grant--0ad23766,Sustonable,https://www.crunchbase.com/organization/innovative-stone-technologies-b-v-sustonable,Grant,2019-01-01,71429,EUR,81868,,,EASME,"686,136",,,,,"Sustonable mixes post-consumer recycled plastic bottles and natural stone to create a circular, high-quality surface material.","Advanced Materials, Building Material, CleanTech, Health Care, Manufacturing, Real Estate, Recycling, Sustainability","Alphen Aan Den Rijn, Zuid-Holland, The Netherlands, Europe",http://www.sustonable.com/,$1M to $10M,4731429,EUR,5277060,Seed,6,1,,No,
Grant - Nuclera,https://www.crunchbase.com/funding_round/nuclera-grant--f2847304,Nuclera,https://www.crunchbase.com/organization/nuclera,Grant,2014-04-25,100000,GBP,168017,,,,"686,556",,,,,Nuclera offers a protein prototyping system to accelerate drug discovery by making proteins readily available to researchers.,"Biotechnology, Life Science, Pharmaceutical","Cambridge, Cambridgeshire, United Kingdom, Europe",https://www.nuclera.com,$10M to $50M,145807647,USD,145807647,Late Stage Venture,11,,,No,
Grant - Uzimatech,https://www.crunchbase.com/funding_round/uzimatech-ltd-grant--23a3976b,Uzimatech,https://www.crunchbase.com/organization/uzimatech-ltd,Grant,2015-03-26,12500,GBP,18558,,,Welsh Development Agency,"707,115",,,,,Uzimatech develops lifesaving wearable technology that alerts people to the presence of danger.,"Information Technology, Public Safety, Wearables","Newton Abbot, Devon, United Kingdom, Europe",http://www.uzimatech.co.uk,Less than $1M,113600,GBP,144649,Seed,5,1,,No,
Grant - Racefox,https://www.crunchbase.com/funding_round/racefox-grant--3e989ea5,Racefox,https://www.crunchbase.com/organization/racefox,Grant,2019-01-01,2655269,EUR,3043337,,,EASME,"674,838",,,,,"Racefox is a digital skiing coach that analyzes movements, finds one's potential and takes it to the next level.","Artificial Intelligence (AI), Fitness, Real Time, Skiing, Sports, Training, Wearables, Wellness","Stockholm, Stockholms Lan, Sweden, Europe",https://racefox.com,$1M to $10M,5297394,USD,5297394,M&A,3,1,,No,
Grant - Perceive3D,https://www.crunchbase.com/funding_round/perceive3d-grant--5efd4242,Perceive3D,https://www.crunchbase.com/organization/perceive3d,Grant,2015-06-01,50000,EUR,54634,,,EASME,"674,890",,,,,Perceive3D develops CAS systems by using augmented reality and intelligent video processing for navigation in arthroscopy and open surgery.,"Computer Vision, Embedded Software, Health Care, Medical Device, Software","Coimbra, Coimbra, Portugal, Europe",http://www.perceive3d.com/,$1M to $10M,2489862,EUR,2838199,Seed,4,1,,No,
Grant - Hypermemo,https://www.crunchbase.com/funding_round/hypermemo-grant--189fa47a,Hypermemo,https://www.crunchbase.com/organization/hypermemo,Grant,2018-09-01,50000,EUR,58059,,,EASME,"687,083",,,,,Hypermemo is a GLAZER technology company.,"CleanTech, Industrial Automation, Laser","Joensuu, Eastern Finland, Finland, Europe",http://www.hypermemo.fi/,,3307625,EUR,3869760,Seed,6,1,,No,
Grant - Momentface SRO,https://www.crunchbase.com/funding_round/momentface-sro-grant--81080633,Momentface SRO,https://www.crunchbase.com/organization/momentface-sro,Grant,2014-08-01,28000,EUR,37600,,,EASME,"687,263",,,,,Momentface SRO Book and Periodical Publishing firm Making Fashion & LifeStyle accessible to everyone.,"Beauty, Fashion, Lifestyle, Media and Entertainment","Zelenec, Stredocesky kraj, Czech Republic, Europe",http://wearme.fashion,$1M to $10M,74147,USD,74147,Seed,3,1,,No,
Grant - Newsreps,https://www.crunchbase.com/funding_round/newsreps-grant--f3400163,Newsreps,https://www.crunchbase.com/organization/newsreps,Grant,2014-05-22,14000,USD,14000,,,,"687,462",,,,,We are an App Based News Network engaging citizen journalists worldwide.,"Digital Media, News, PaaS","Stockholm, Stockholms Lan, Sweden, Europe",http://www.newsreps.com,$1M to $10M,220000,USD,220000,Seed,5,,,No,
