Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Squared Circles,https://www.crunchbase.com/organization/squared-circles,"Accelerator, Incubator, Venture Capital",12,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Squared Circles is a venture capital firm that invests in seed, early-stage, and later-stage companies.",12,,1,Active,2020-02-01,day,http://www.squaredcircles.com,https://www.linkedin.com/company/squared-circles,"Consumer Goods, Finance, Financial Services, Food and Beverage, Personal Health, Venture Capital","Consumer Goods, Financial Services, Food and Beverage, Health Care, Lending and Investments",4,"Alexander Gilkes, Lukas Derksen, Osman Khan, Osman Khan",1-10,Seed,For Profit,,Private,"5,390"
Rhia Ventures,https://www.crunchbase.com/organization/rhia-ventures,Venture Capital,12,,"Bellerose, New York, United States","East Coast, Northeastern US",Rhia Ventures invests in reproductive healthcare solutions that empower women.,12,,2,Active,2018-01-01,year,https://rhiaventures.org,https://www.linkedin.com/company/rhiaventures,Health Care,Health Care,1,Lisa Hammann,11-50,"Early Stage Venture, Seed",For Profit,,Private,"5,552"
Blazar Capital,https://www.crunchbase.com/organization/blazar-capital,"Incubator, Venture Capital",12,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Blazar Capital is building new companies with the aspiration to become the next global online leaders.,7,,8,Active,2017-08-01,day,https://blazarcapital.com/,https://www.linkedin.com/company/15195851/,"Consumer Goods, Venture Capital","Consumer Goods, Financial Services, Lending and Investments",4,"Christian Arnstedt, Christian Arnstedt, Denis Fedoryaev, Vasilij Brandt",11-50,"Early Stage Venture, Seed",For Profit,,Private,"7,331"
EIR Ventures,https://www.crunchbase.com/organization/eir-ventures,Venture Capital,12,3,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",EIR Ventures is a new Life Science Venture Group in the Nordics.,11,3,7,Active,2020-01-01,year,https://eirventures.eu/,https://www.linkedin.com/company/eir-ventures,,,2,"Andreas Segerros, Magnus Persson",1-10,Early Stage Venture,,,Private,"8,724"
The Footprint Firm,https://www.crunchbase.com/organization/the-footprint-firm,Venture Capital,12,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",The Footprint Firm is an advisory and investment company with a sole focus on sustainability.,11,,3,Active,2019-01-01,year,https://thefootprintfirm.com/,https://www.linkedin.com/company/the-footprint-firm/,,,,,11-50,"Private Equity, Seed",,,Private,"9,490"
QAI Ventures,https://www.crunchbase.com/organization/qai-ventures,"Accelerator, Venture Capital",12,,"Arlesheim, Basel-Landschaft, Switzerland","Europe, Middle East, and Africa (EMEA)",Building a Global Ecosystem to Support Advanced Computing Startups.,11,,8,Active,2023-02-01,day,https://qai-ventures.com,https://www.linkedin.com/company/QAIventures,"Financial Services, Quantum Computing, Venture Capital","Financial Services, Lending and Investments, Science and Engineering",1,Alexandra Beckstein,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"19,872"
Founderment,https://www.crunchbase.com/organization/founderment-ventures,Venture Capital,12,,"Aarhus, Midtjylland, Denmark","European Union (EU), Nordic Countries, Scandinavia",Founderment is an early stage VC,9,,4,Active,2021-05-01,month,https://www.founderment.dk,https://www.linkedin.com/company/founderment/,"E-Commerce, E-Commerce Platforms, Hospitality, Retail Technology","Commerce and Shopping, Hardware, Internet Services, Software, Travel and Tourism",2,"Anders Boelskifte Mogensen, Christian Vinther",1-10,"Early Stage Venture, Seed",,,Private,"28,293"
PINC,https://www.crunchbase.com/organization/pinc-0786,Corporate Venture Capital,12,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","PINC, the impact driven CVC of Paulig Group, invests in early stage startups in and around the future of food.",11,,4,Active,2017-01-01,year,https://www.pauliggroup.com/pinc/,https://www.linkedin.com/company/pinc-paulig-incubator/?originalSubdomain=se,,,,,1-10,"Early Stage Venture, Seed",,,Private,"29,840"
Heartland,https://www.crunchbase.com/organization/heartland-22c5,Venture Capital,12,,"Aarhus, Midtjylland, Denmark","European Union (EU), Nordic Countries, Scandinavia","Heartland engages in the future and invest in areas such as fashion, retail and technology.",11,,8,Active,2005-01-01,year,https://heartland.co/,,,,1,Anders Holch Povlsen,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",For Profit,,Private,"31,192"
DigitalDx Ventures,https://www.crunchbase.com/organization/digitaldx-ventures,"Private Equity Firm, Venture Capital",11,,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",DigitalDx Ventures is a  Venture firm.,9,,4,Active,2018-01-01,year,https://www.digitaldxventures.com/,https://www.linkedin.com/company/digitaldx/,,,2,"Michele Colucci, Ted Driscoll",1-10,Early Stage Venture,,,Private,"5,722"
G-Force,https://www.crunchbase.com/organization/g-force-4ed8,"Micro VC, Venture Capital",11,,"Bratislava, Bratislava, Slovakia (Slovak Republic)","European Union (EU), Europe, Middle East, and Africa (EMEA)",G-Force is a pre/seed fund and investment program for mission driven climate tech startups.,10,,2,Active,2021-09-01,month,https://www.usegforce.com,https://www.linkedin.com/company/usegforce/,"Clean Energy, CleanTech, FinTech, GreenTech, Renewable Energy, Sustainability","Energy, Financial Services, Sustainability",4,"Boris Zeleny, Marian Gazdik, Miklos Kobor, Peter Kulloi",1-10,"Grant, Seed",For Profit,,Private,"12,088"
D2 Fund,https://www.crunchbase.com/organization/double-down,"Micro VC, Venture Capital",11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",D2 is a venture fund for ambitious equity efficient start-ups,10,,,Active,2022-01-01,year,https://d2.fund/,https://www.linkedin.com/company/notyourordinaryvc/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"28,959"
Promentum Equity Partners,https://www.crunchbase.com/organization/promentum-equity-partners,Venture Capital,11,3,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",A Danish VC firm with excellence in the technology space that works side by side with founders to grow the business,9,,7,Active,2016-01-01,year,http://www.promentumequity.dk/,https://www.linkedin.com/company/18037600/,,,3,"Amer Ramzan, Irfan Goandal, Janos Flösser",1-10,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"57,002"
Circles & Squares,https://www.crunchbase.com/organization/circles-squares,"Angel Group, Private Equity Firm, Venture Capital",11,,"Randers, Midtjylland, Denmark","European Union (EU), Nordic Countries, Scandinavia",Circles & Squares is an angel investor group.,11,,10,Active,2018-01-01,year,https://circles-squares.dk/,https://www.linkedin.com/company/circles-squares/,,,,,1-10,,,,Private,"60,647"
Ugly Duckling Ventures,https://www.crunchbase.com/organization/ugly-duckling-ventures,Venture Capital,10,1,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","Ugly Duckling Ventures make capital, know-how, and real-world application available to Nordic ventures at the seed & pre-seed stage.",9,,7,Active,2021-01-01,year,https://www.uglyduckling.ventures/,https://www.linkedin.com/company/uglyduckling-ventures/,,,2,"Andreas Rasmussen, Rune Hven-Jensen",1-10,"Early Stage Venture, Seed",,,Private,"21,664"
CBC Investment Group,https://www.crunchbase.com/organization/cbc-investment-group,Venture Capital,10,1,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",CBC Investment Group is a venture capital investment firm that invests in early-stage technology and med-tech companies.,9,1,2,Active,2009-01-01,year,http://cbcgroup.se/,https://www.linkedin.com/company/cbc-investment-group,,,1,Niklas Palmlof,11-50,,,,Private,"39,227"
Futuristic.vc,https://www.crunchbase.com/organization/futuristic-vc,"Micro VC, Venture Capital",10,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Futuristic is a founders-first venture fund investing in the boldest Nordic entrepreneurs.,7,,,Closed,2017-01-01,year,http://www.futuristic.vc,https://www.linkedin.com/company/futuristicvc/,,,1,Christian Jantzen,11-50,"Early Stage Venture, Seed",,,Private,"45,135"
Pool Global Partners,https://www.crunchbase.com/organization/pool-global-partners,Venture Capital,10,,"Toronto, Ontario, Canada",Great Lakes,New emerging manager for deep technology and digital health,10,,1,Active,2016-09-01,month,http://www.poolglobalpartners.com,https://www.linkedin.com/company/pool-global-partners/,,,1,Sally Daub,1-10,"Early Stage Venture, Seed",,,Private,"61,540"
2xN,https://www.crunchbase.com/organization/2xn,Venture Capital,9,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",2xN operates as a venture capital firm.,6,,2,Active,2021-01-01,year,https://2xn.vc/,https://www.linkedin.com/company/2xn/about/,,,2,"Lars Fjeldsoe-Nielsen, Niels Nielsen",11-50,Seed,,,Private,"3,791"
Greencode Ventures,https://www.crunchbase.com/organization/greencode-ventures,Venture Capital,9,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Greencode Ventures invests in the most impactful early-phase digital-first green transition startups in Europe.,9,,6,Active,2023-01-11,day,https://greencode.vc,https://www.linkedin.com/company/greencode-ventures,Venture Capital,"Financial Services, Lending and Investments",4,"Ines Bergmann-Nolting, Kaisa Hietala, Manuel Heckmann, Terhi (TJ) Vapola",1-10,Early Stage Venture,,,Private,"6,580"
FirstPartyCapital,https://www.crunchbase.com/organization/first-party-capital,Venture Capital,9,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","FirstPartyCapital is an early stage fund investing capital and expertise into ad tech, martech and digital media companies.",9,,5,Active,2021-01-01,year,https://firstpartycapital.com/,https://www.linkedin.com/company/firstpartycapital/,"Ad Network, Digital Marketing","Advertising, Sales and Marketing",3,"Ciarán O'Kane, Kevin Flood, Rich Ashton",1-10,Early Stage Venture,,,Private,"23,039"
Cycle Group,https://www.crunchbase.com/organization/cycle-group-3570,Venture Capital,9,,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cycle Eco Technology is a venture capital fund focused on investments in European companies developing climate technologies.,5,,3,Active,2017-01-01,year,https://www.cycle-group.com,https://www.linkedin.com/company/cycle-eco-tech/,,,,,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"30,764"
Summiteer,https://www.crunchbase.com/organization/summiteer,"Private Equity Firm, Venture Capital",9,,"Ravensburg, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Summiteer supports companies that create sustainable value through innovative business models.,8,,4,Active,,,https://www.summiteer.com/,https://www.linkedin.com/company/summiteer/,"Funding Platform, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture, Private Equity",,,Private,"31,155"
Morph Capital,https://www.crunchbase.com/organization/morph-capital,Venture Capital,9,1,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","Morph Capital is an early stage, founder focused, venture capital company",9,,4,Active,2018-06-06,day,https://morph.vc,https://www.linkedin.com/company/33272500/admin/,"Blockchain, FinTech, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",2,"Thorbjorn Ronje, Yngvi Karlson",51-100,"Convertible Note, Debt, Early Stage Venture, Seed, Venture",,,Private,"38,349"
Newtree Impact,https://www.crunchbase.com/organization/newtree-impact,Venture Capital,9,,"Belgium, Wisconsin, United States","Great Lakes, Midwestern US",Newtree Impact invest in disruptive and encouraging Agri-Food tech and Food Loss companies.,8,,,Active,2021-01-01,year,https://www.newtreeimpact.com/,https://www.linkedin.com/company/newtreeimpact,,,1,Benoît de Bruyn,1-10,"Early Stage Venture, Seed",,,Private,"39,617"
Fashion Capital Partners,https://www.crunchbase.com/organization/fashion-capital-partners,"Micro VC, Venture Capital",9,3,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Fashion Capital Partners is an investment company based in Paris aimed at investing in early-stage Fashion & Luxury tech start-ups.,9,,4,Active,2013-01-01,year,http://fashioncapitalpartners.com/,http://www.linkedin.com/company/fashion-capital-partners,Venture Capital,"Financial Services, Lending and Investments",2,"Céline Lippi, Francesco Maio",11-50,"Early Stage Venture, Seed",,,Private,"43,597"
Nupark Accelerace,https://www.crunchbase.com/organization/nupark-accelerace,Venture Capital,9,3,"Holstebro, Midtjylland, Denmark","European Union (EU), Nordic Countries, Scandinavia",Nupark Accelerace finances entrepreneurial businesses and is a Denmark-based investment company.,9,,2,Closed,,,http://www.nuparkaccelerace.dk,https://www.linkedin.com/company/3536208,,,,,,"Debt, Seed",,,Private,"63,990"
Sealand Capital,https://www.crunchbase.com/organization/sealand-capital,Venture Capital,9,1,"Københoved, Syddanmark, Denmark","European Union (EU), Nordic Countries, Scandinavia","Sealand Capital Invest In Early-Stage, High-Potential Companies.",9,1,5,Active,2008-01-01,year,http://sealandcapital.com,https://www.linkedin.com/in/sorenammundsen,"Crowdfunding, Insurance",Financial Services,1,Peder Borchert,1-10,Early Stage Venture,,,Private,"66,137"
node.vc,https://www.crunchbase.com/organization/node-vc,Venture Capital,8,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",node.vc is an early-stage venture capital fund investing in groundbreaking technology start-ups.,7,,7,Active,2022-05-01,day,https://node.vc,https://www.linkedin.com/company/nodevc/,,,3,"Andy Johnston, Daniela Sjunnesson, Henrik Tellving",11-50,"Early Stage Venture, Seed",,,Private,"2,130"
Unconventional Ventures,https://www.crunchbase.com/organization/unconventional-ventures-0eb1,Venture Capital,8,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Unconventional Ventures is a Nordic early-stage investment firm.,8,,3,Active,2019-01-01,year,https://www.unconventional.vc/,https://www.linkedin.com/company/unconventional-vc/,Venture Capital,"Financial Services, Lending and Investments",,,11-50,Seed,,,Private,"9,534"
Arve Capital,https://www.crunchbase.com/organization/arve-capital,"Family Investment Office, Venture Capital",8,,"Heidelberg, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Arve Capital, the VC arm of a German family office, specializes in investing in early-stage companies within the area of health & wellbeing.",8,,,Active,,,https://www.arve.capital,https://www.linkedin.com/company/arve-capital/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"17,555"
Elewit,https://www.crunchbase.com/organization/elewit,Venture Capital,8,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Elewit is a technological platform that promotes innovation in the areas of energy transition and connectivity.,6,,4,Active,2019-01-01,year,https://www.elewit.ventures,https://www.linkedin.com/company/elewit/,"Information Services, Information Technology, Software","Information Technology, Software",,,11-50,"Early Stage Venture, Seed",For Profit,,Private,"21,696"
Upfin,https://www.crunchbase.com/organization/upfin,Venture Capital,8,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Upfin is a specialized early-stage fintech investor.,7,,3,Active,2022-01-01,year,https://www.upfin.io/,,,,,,1-10,Seed,,Was Acquired,Private,"25,208"
Propagator Ventures,https://www.crunchbase.com/organization/propagator-ventures,"Micro VC, Venture Capital",8,,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Propagator Ventures is an early-stage deep tech VC with strong ties to science,6,,1,Active,2018-01-01,year,https://www.propagator.vc/,https://www.linkedin.com/company/propagator-ventures/,,,1,Anders Froeseth,1-10,"Early Stage Venture, Seed",,,Private,"40,033"
Digital Leaders Ventures,https://www.crunchbase.com/organization/digitalleaders-ventures,Venture Capital,8,1,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",Digital Leaders Ventures (DLV) is a European venture capital fund based in Luxembourg.,8,,1,Active,2014-01-01,year,http://www.dlv.vc,https://www.linkedin.com/company/digital-leaders-ventures,"Angel Investment, Finance, Venture Capital","Financial Services, Lending and Investments",1,Monty Metzger,11-50,"Early Stage Venture, Seed",,,Private,"59,300"
Nebular,https://www.crunchbase.com/organization/nebular-venture-capital,Venture Capital,7,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Nebular Venture Capital is an early-stage venture capital firm.,6,,2,Active,2023-01-01,year,https://www.nebular.vc,https://www.linkedin.com/company/nebularcapital,,,,,1-10,Early Stage Venture,,,Private,"5,050"
Vinci,https://www.crunchbase.com/organization/vinci-a0a8,Venture Capital,7,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Vinci manages venture capital funds.,7,,6,Active,,,https://vincizasi.pl/,https://www.linkedin.com/company/vinci-s-a/,,,,,1-10,Venture,,,Private,"24,429"
Oskare Capital,https://www.crunchbase.com/organization/oskare-capital,Venture Capital,7,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Headquartered in Paris and London, Óskare Capital specializes in venture-stage investments in the Deeptech and Life Sciences sectors.",3,,4,Active,2020-06-19,day,https://www.oskare.co.uk,https://www.linkedin.com/company/oskare-capital,"Agriculture, Cannabis, Life Science, Medical, Venture Capital","Agriculture and Farming, Biotechnology, Community and Lifestyle, Financial Services, Food and Beverage, Health Care, Lending and Investments, Science and Engineering",4,"Alexandre Ouimet-Storrs, Bruce Linton, Gaetano Insalaco, Nicola Broughton",1-10,"Early Stage Venture, Post-Ipo, Seed",,,Private,"44,820"
Science Ventures,https://www.crunchbase.com/organization/science-ventures-denmark-a-s,Venture Capital,7,,"Odense, Syddanmark, Denmark","European Union (EU), Nordic Countries, Scandinavia","Science Ventures is developing new high tech start-ups in close collaboration with researchers, industry and investors.",7,,,Active,2005-12-21,day,http://scienceventures.dk/en,,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,,,,Private,"50,217"
Investo Capital,https://www.crunchbase.com/organization/investo-capital,Venture Capital,7,,"Aalborg, Nordjylland, Denmark","European Union (EU), Nordic Countries, Scandinavia",Investo Capital invests in early-growth tech companies in Denmark.,7,,2,Active,2018-01-01,year,https://www.investo.dk/,https://www.linkedin.com/company/investo-capital,,,,,1-10,Early Stage Venture,,,Private,"56,494"
Mist Ventures,https://www.crunchbase.com/organization/mist-ventures,Venture Capital,7,,"Lund, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Mist Ventures is a scalable technology-based companies investment platform.,6,,1,Active,2019-01-01,year,https://www.mistventures.com/,https://www.linkedin.com/company/mist-ventures/?originalSubdomain=in,"Financial Services, FinTech",Financial Services,2,"Magnus Midholt, Michal Stala",1-10,"Early Stage Venture, Seed",,,Private,"72,290"
Vecata,https://www.crunchbase.com/organization/vecata,Venture Capital,7,3,"Vejle, Syddanmark, Denmark","European Union (EU), Nordic Countries, Scandinavia",Vecata Invest A/S is an investment company managing the Bagger-Sorensen Group's investments in the venture segment.,6,,,Active,2003-01-01,year,http://www.vecata.com,,,,,,1-10,Early Stage Venture,,,Private,"77,345"
Rainmaking,https://www.crunchbase.com/organization/rainmaking,"Accelerator, Incubator, Venture Capital",7,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Rainmaking is a corporate innovation and venture development firm.,7,,3,Active,2006-01-01,year,https://rainmaking.io/,http://www.linkedin.com/company/rainmaking,"Banking, Financial Services, Incubators, Internet, Software, Venture Capital","Financial Services, Internet Services, Lending and Investments, Software",3,"Jordan Schlipf, Kasper Vardrup, Morten Kristensen",251-500,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"105,718"
Ampli Ventures,https://www.crunchbase.com/organization/ampli-ventures,Venture Capital,6,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Ampli Ventures is a venture capital investment company focused on backing early stage software-as-a-service (SaaS) companies.,6,,5,Active,2022-01-01,year,https://www.ampli.vc/,https://www.linkedin.com/company/ampliventures,"SaaS, Venture Capital","Financial Services, Lending and Investments, Software",2,"Adrian Iredahl, Hannah Meiton",1-10,"Early Stage Venture, Seed",,,Private,"6,544"
Atlantis Ventures,https://www.crunchbase.com/organization/atlantis-ventures,Venture Capital,6,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Atlantis Ventures invests in early stage startups.,6,,,Active,2021-01-01,year,https://www.atlantis-ventures.com/,https://www.linkedin.com/company/atlantis-ventures-gmbh,,,1,Finn Wentzler,1-10,"Debt, Early Stage Venture, Private Equity, Secondary Market, Seed, Venture",,,Private,"21,960"
NOON Ventures,https://www.crunchbase.com/organization/noon-ventures,"Private Equity Firm, Venture Capital",6,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Investing in a new generation of companies that drive sustainable progress,4,,5,Active,2020-08-01,day,https://www.noon-ventures.com/,https://www.linkedin.com/company/noon-ventures,"Biotechnology, Electronics, Energy, Food and Beverage, Hardware, Manufacturing","Biotechnology, Consumer Electronics, Energy, Food and Beverage, Hardware, Manufacturing, Science and Engineering",2,"Caspar Hogh, Theis Malmborg",1-10,Early Stage Venture,,,Private,"27,321"
DICO,https://www.crunchbase.com/organization/dico,Venture Capital,6,1,"Hørsholm, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Focusing on ICT ventures with a strong growth potential,4,,1,Active,1994-01-01,year,http://dico.dk,https://www.linkedin.com/company/dicoventures/,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"45,727"
LoveMondays,https://www.crunchbase.com/organization/lehrmann-ventures,"Family Investment Office, Venture Capital",6,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",LoveMondays - A Venture Capital Fund backed by Lehrmann Family,6,,,Active,2019-01-01,year,https://lovemondays.dk/,https://www.linkedin.com/company/lehrmann-ventures/,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",1,Jan Dal Lehrmann,1-10,"Seed, Venture",,,Private,"50,221"
Kost Capital,https://www.crunchbase.com/organization/kost-capital,Venture Capital,5,,"Frederiksberg, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Kost Capital is a venture capital fund backing the visionary entrepreneurs creating ingredients and enablers.,5,,1,Active,,,https://www.kostgroup.co/capital,https://www.linkedin.com/company/kost-capital/,,,,,1-10,Seed,,,Private,"10,064"
Bjarke Ingels Group,https://www.crunchbase.com/organization/bjarke-ingels-group,Venture Capital,5,,"Valby, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","BIG is a group of architects and designers operating within architecture, product, landscape design, engineering, and planning.",4,,,Active,2016-08-29,day,https://big.dk/,https://www.linkedin.com/company/big---bjarke-ingels-group/,"Architecture, Finance, Interior Design","Design, Financial Services, Real Estate",1,Bjarke Ingels,501-1000,,For Profit,,Private,"22,700"
EdenBase,https://www.crunchbase.com/organization/edenbase-d10d,Venture Capital,5,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","EdenBase is a fund, hub, and ecosystem supercharging the next set of game changing companies - responsibly powered by frontier technology",4,,3,Active,2020-04-09,day,https://edenbase.com/,https://www.linkedin.com/company/edenbase/,"Information Technology, Software","Information Technology, Software",3,"Daniel Doll-Steinberg, Eric Van Der Kleij, Gokce Gizer Clover",11-50,"Early Stage Venture, Seed",For Profit,,Private,"24,091"
Software Founders,https://www.crunchbase.com/organization/softwarefounders,"Accelerator, Venture Capital",5,3,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Software Founders focuses on sustainable large-scale hyper growth software as a service companies.,5,,4,Active,2015-01-01,year,http://softwarefounders.com/,https://www.linkedin.com/company/software-founders,"CRM, Finance, Information Technology, SaaS, Software","Financial Services, Information Technology, Sales and Marketing, Software",2,"Jesper Qvist, Loredana Qvist",1-10,"Early Stage Venture, Seed",For Profit,,Private,"24,691"
North Ventures,https://www.crunchbase.com/organization/north-ventures,Venture Capital,5,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",North Ventures is a venture capital firm that invests in technology-driven startups from seed to Series A.,5,,4,Active,,,https://northventures.dk,https://www.linkedin.com/company/northventures,Venture Capital,"Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Seed",,,Private,"34,499"
Tigrim,https://www.crunchbase.com/organization/tigrim,Venture Capital,5,,"Växjö, Kronobergs Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Tigrim operates as an investment firm.,4,,,Active,2016-01-01,year,https://www.tigrim.com/,https://www.linkedin.com/company/tigrim/,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"46,391"
Novo Seeds,https://www.crunchbase.com/organization/novo-seeds-22e3,Venture Capital,5,2,"Denmark, South Carolina, United States","East Coast, Southern US","Novo Seeds identifying, building and investing in exceptional startups.",5,,3,Active,,,https://www.novoholdings.dk/investments/seeds/,,,,,,101-250,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"55,158"
Link Capital,https://www.crunchbase.com/organization/link-capital-d3ba,Venture Capital,5,1,"Stavanger, Rogaland, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Link Capital is a Nordic venture capital firm.,5,,2,Active,2021-01-01,year,https://www.linkcapital.no/,https://www.linkedin.com/company/linkcapitalnorway/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"58,302"
KMD Venture,https://www.crunchbase.com/organization/kmd-venture,Venture Capital,5,,"Ballerup, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",KMD Venture operates in strategic growth areas and is charged with creating and managing user driven innovation.,5,,2,Active,1972-01-01,year,https://www.kmd.dk/,https://www.linkedin.com/company/kmd-venture/,"Business Development, Collaboration, Financial Services, Venture Capital","Financial Services, Lending and Investments, Other, Professional Services",,,1-10,Seed,,,Private,"62,547"
Enexis AB,https://www.crunchbase.com/organization/enexis-ab,Venture Capital,5,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Enexis AB is a Stockholm-based investment company dedicated to the legal cannabis sector.,4,,,Active,2018-01-01,year,https://www.enexis.se/,https://www.linkedin.com/company/enexis-ab,,,2,"Amaury De Poret, David Bonnier",1-10,"Early Stage Venture, Seed",,,Private,"78,121"
Kickass Capital,https://www.crunchbase.com/organization/kick-ass-capital,"Private Equity Firm, Venture Capital",5,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Kickass Capital invests in extraordinary entrepreneurs with unique technologies that will define the next era of innovation.,3,,,Active,2018-01-01,year,https://kickass.capital/,https://www.linkedin.com/company/kickass-capital,,,,,11-50,Early Stage Venture,,,Private,"97,167"
CVX Ventures,https://www.crunchbase.com/organization/cvx-ventures,Venture Capital,4,,"Köpenhamn, Vasternorrlands Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",CVX Ventures invest in leading growth companies together with a network of more than 380 experienced business people with venture capital.,4,,2,Active,2018-01-01,year,https://www.cvx.vc/,https://www.linkedin.com/company/c-v-x/,,,1,Mads Faurholt-Jorgensen,11-50,"Early Stage Venture, Seed",,,Private,"23,993"
Planetary Impact Ventures,https://www.crunchbase.com/organization/planetary-impact-ventures,Venture Capital,4,,"Humlebæk, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Planetary Impact Ventures creates and invests in businesses with really sustainable business strategies.,4,,1,Active,2020-01-01,year,https://www.planetary.dk/,https://www.linkedin.com/company/planetary-impact-ventures/,"Business Development, Impact Investing, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"27,007"
