Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
nvp capital,https://www.crunchbase.com/organization/nvpcap,Venture Capital,143,17,"Newark, New Jersey, United States","Greater New York Area, East Coast, Northeastern US","nvp capital is a seed stage, nationally investing venture capital firm investing in next generation of enterprise software.",105,,24,Active,2020-08-01,day,http://www.nvpcap.com,https://www.linkedin.com/company/nvpcap,"B2B, Finance, Financial Services, Software, Venture Capital","Financial Services, Lending and Investments, Other, Software",1,Daniel Borok,11-50,"Early Stage Venture, Seed",,,Private,"2,245"
DG VENTURES,https://www.crunchbase.com/organization/dg-incubation,"Corporate Venture Capital, Fund Of Funds, Incubator, Secondary Purchaser, Venture Capital",143,28,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),DG VENTURES is a Global Venture Capital (San Francisco/ Tokyo) with AUM 700m USD,124,8,29,Active,2009-09-05,day,https://dgventures.com/en,https://www.linkedin.com/company/dg-ventures/,"Incubators, Venture Capital","Financial Services, Lending and Investments",2,"Kaoru Hayashi, Yasuhiro Mimura",51-100,"Convertible Note, Early Stage Venture, Late Stage Venture, Secondary Market",,,Private,"5,153"
Mercia Fund Managers,https://www.crunchbase.com/organization/mercia-fund-management,"Private Equity Firm, Venture Capital",143,14,"Henley In Arden, Warwickshire, United Kingdom","Europe, Middle East, and Africa (EMEA)","Mercia Fund Managers helps to scale innovative businesses across the UK regions by providing debt, equity and growth capital.",112,,93,Active,2010-01-01,year,https://www.mercia.co.uk,https://www.linkedin.com/company/merciafund,"Financial Services, Life Science, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Science and Engineering",2,"Mark Payton, Tim Hazell",101-250,"Debt, Early Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"11,868"
Bosch Ventures,https://www.crunchbase.com/organization/robert-bosch-venture-capital,Corporate Venture Capital,142,28,"Stuttgart, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Bosch Ventures (Robert Bosch Venture Capital GmbH) is the corporate venture capital company of the Bosch Group,88,4,41,Active,2007-01-01,year,http://www.rbvc.com,https://www.linkedin.com/company/robert-bosch-venture-capital/,Venture Capital,"Financial Services, Lending and Investments",1,Adam Jackson,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,166
Framework Ventures,https://www.crunchbase.com/organization/framework-ventures,Venture Capital,142,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Framework Ventures is a venture capital firm that invests in founders that enable blockchain technologies.,117,,84,Active,2019-01-01,year,http://framework.ventures,https://www.linkedin.com/company/framework-ventures,"Blockchain, Cryptocurrency, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",2,"Michael Anderson, Vance Spencer",11-50,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,487
Seraphim Space,https://www.crunchbase.com/organization/seraphim-capital,Venture Capital,142,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",We support space entrepreneurship from inception to exit. We are the global industry leader.,102,3,46,Active,2006-09-17,day,https://seraphim.vc,https://www.linkedin.com/company/seraphim-space/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",5,"Anthony Clarke, Benoît-Marie Flach, James Bruegger, Mark Boggett, Rob Desborough",11-50,"Early Stage Venture, Late Stage Venture, Venture",For Profit,,Public,"1,986"
Pario Ventures,https://www.crunchbase.com/organization/pario-ventures,"Accelerator, Venture Capital",142,21,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Pario works with entrepreneurs, CEOs, to identify and implement an exit strategy for the founder or shareholders including investment",134,8,7,Active,2010-11-11,day,http://www.parioventures.com,https://www.linkedin.com/company/pario-ventures/,"Artificial Intelligence (AI), Automotive, Battery, Energy Efficiency, Fast-Moving Consumer Goods, Gaming, Oil and Gas, Renewable Energy, Subscription Service","Artificial Intelligence (AI), Consumer Goods, Data and Analytics, Energy, Gaming, Natural Resources, Other, Real Estate, Science and Engineering, Software, Sustainability, Transportation",2,"David Murray-Hundley, Kevin Doyle",1-10,"Crowdfunding, Debt, Early Stage Venture, Grant, Late Stage Venture, Post-Ipo, Seed, Venture",,,Private,"3,303"
Amazon Alexa Fund,https://www.crunchbase.com/organization/amazon-alexa-fund,"Corporate Venture Capital, Venture Capital",141,23,"Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",Amazon Alexa Fund provides up to $200 million in venture capital funding to fuel voice technology innovation.,113,3,40,Active,2015-01-01,year,http://www.amazon.com,http://linkedin.com/company/amazon-alexa-fund,"Artificial Intelligence (AI), Consumer Electronics, Consumer Software, Enterprise Software, FinTech, Hardware, Information Technology, Internet of Things, Software","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Financial Services, Hardware, Information Technology, Internet Services, Science and Engineering, Software",2,"Paul Bernard, Zain Gulamali",1-10,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,420
AlleyCorp,https://www.crunchbase.com/organization/alleycorp,"Incubator, Venture Capital",141,12,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",AlleyCorp is an early stage venture fund and incubator that founds and funds transformative companies.,97,,36,Active,2007-01-01,year,https://alleycorp.com/,https://www.linkedin.com/company/alleycorp,"Finance, Financial Services, Incubators, Venture Capital","Financial Services, Lending and Investments",1,Kevin Ryan,11-50,Early Stage Venture,,Made Acquisitions,Private,"2,276"
Acumen,https://www.crunchbase.com/organization/acumen-fund,"Entrepreneurship Program, Venture Capital",141,4,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Acumen is a non-profit venture fund that uses entrepreneurial approaches to solve the problems of global poverty.,120,,80,Active,2001-04-01,day,http://acumen.org,https://www.linkedin.com/company/acumen-fund,"Agriculture, Clean Energy, Communities, Education, Financial Services, Non Profit, Solar, Training, Venture Capital","Agriculture and Farming, Community and Lifestyle, Education, Energy, Financial Services, Lending and Investments, Natural Resources, Other, Social Impact, Sustainability",1,Jacqueline Novogratz,101-250,"Early Stage Venture, Late Stage Venture",Non-profit,,Private,"2,358"
Worldview Technology Partners,https://www.crunchbase.com/organization/worldview-technology-partners,Venture Capital,141,45,"San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Worldview Technology Partners is a leading venture capital firm focused on investing in and building leading U.S. technology companies.,68,7,31,Active,1996-01-01,year,http://www.worldview.com,https://www.linkedin.com/company/worldview-technology-partners/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,James Wei,11-50,"Early Stage Venture, Late Stage Venture",,,Private,"23,075"
Big Idea Ventures,https://www.crunchbase.com/organization/big-idea-ventures,"Accelerator, Micro VC, Venture Capital",140,6,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Solving the world's greatest challenges by backing the world's best entrepreneurs, scientists and engineers",117,,62,Active,2018-11-19,day,https://bigideaventures.com,https://linkedin.com/company/bigideaventures,"AgTech, Alternative Protein, Biotechnology, Food and Beverage, Nutrition","Agriculture and Farming, Biotechnology, Food and Beverage, Health Care, Science and Engineering",1,Andrew D. Ive,11-50,"Early Stage Venture, Private Equity, Seed, Venture",,,Private,"2,718"
1kx,https://www.crunchbase.com/organization/1kx,Venture Capital,140,2,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",1kx is a crypto investment firm that specializes in ecosystem growth.,118,,60,Active,2018-01-01,year,http://1kx.network,https://www.linkedin.com/company/1kxnetwork/,"Blockchain, Cryptocurrency, Finance, Information Technology, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Information Technology, Lending and Investments, Other, Payments, Software",2,"Christopher Heymann, Lasse Clausen",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"4,426"
Possible Ventures,https://www.crunchbase.com/organization/possible-ventures,Venture Capital,140,3,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Possible Ventures backs ambitious teams building frontier technology to positively impact people and the planet.,116,,7,Active,2021-01-01,year,https://possible.ventures,https://www.linkedin.com/company/possible-vc,,,1,Chris Hitchen,1-10,"Early Stage Venture, Seed",,,Private,"14,904"
Rethink Education,https://www.crunchbase.com/organization/rethink-education,Venture Capital,140,26,"White Plains, New York, United States","Greater New York Area, East Coast, Northeastern US",Rethink Education is a venture capital fund focusing exclusively on education technology that invests in early- and growth-stage startups.,92,1,48,Active,2012-01-01,day,http://rethink.vc/education,https://www.linkedin.com/company/rethink-education-fund,"Business Development, EdTech, Enterprise Software, Financial Services, Impact Investing, Venture Capital","Education, Financial Services, Lending and Investments, Professional Services, Software",3,"Jenny Abramson, Matthew Greenfield, Richard Segal",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"22,619"
Deutsche Telekom Strategic Investments,https://www.crunchbase.com/organization/t-venture,"Corporate Venture Capital, Venture Capital",140,53,"Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),"Deutsche Telekom Strategic Investments is managed by Deutsche Telekom Capital Partners, the investment management Group of Deutsche Telekom.",103,4,30,Active,1997-06-01,month,https://www.dtcp.capital,https://www.linkedin.com/company/dtcp-capital,"Finance, Financial Services, Telecommunications, Venture Capital","Financial Services, Hardware, Lending and Investments",1,Thomas Abraham,51-100,"Early Stage Venture, Late Stage Venture",,,Private,"23,914"
Cathay Innovation,https://www.crunchbase.com/organization/cathay-innovation-fund,Venture Capital,139,12,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Cathay Innovation is a global multi-stage venture capital firm investing in startups impacting the world.,96,4,60,Active,2015-01-01,year,http://www.cathayinnovation.com,https://www.linkedin.com/company/cathay-innovation,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Denis Barrier, Mingpo Cai",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,525"
Acrew Capital,https://www.crunchbase.com/organization/acrew-capital,Venture Capital,138,7,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Acrew Capital is a venture capital firm investing in transformative companies and diversifying the cap tables of leading growth companies.,93,,47,Active,2019-01-01,year,https://acrewcapital.com,https://www.linkedin.com/company/acrew-capital,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",5,"Asad Khaliq, Lauren Kolodny, Mark Kraynak, Theresia Gouw, Vishal Lugani",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,600
MH Ventures,https://www.crunchbase.com/organization/mh-ventures,Venture Capital,138,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","MH Ventures is an early-stage, founder-focused fund driving the growth of Web3.",130,,3,Active,2021-10-26,day,https://www.mhventures.io/,https://www.linkedin.com/company/mhtechnologiesltd/,"Blockchain, Cryptocurrency, Web3","Blockchain and Cryptocurrency, Financial Services, Internet Services, Other, Payments, Software",,,11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,"5,000"
UnityVC,https://www.crunchbase.com/organization/unityvc,"Angel Group, Family Investment Office, Venture Capital",138,6,"Beijing, Beijing, China",Asia-Pacific (APAC),Unity Ventures is an Chinese angel investment fund that invests in one hundred early start-up companies.,119,3,34,Active,2011-01-01,year,http://www.unityvc.com/,https://www.linkedin.com/company/%E4%B9%9D%E5%90%88%E5%88%9B%E6%8A%95/,"Finance, Financial Services, FinTech",Financial Services,1,Shaw Wang,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"18,155"
Third Sphere,https://www.crunchbase.com/organization/urban-us,Venture Capital,137,10,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Early-stage fund focused on rapid, scalable climate action and targeting outsized impact and outsized returns.",94,,13,Active,2013-11-01,day,https://thirdsphere.com,https://www.linkedin.com/company/third-sphere/,"CleanTech, GovTech, Real Estate, Smart Building, Venture Capital","Financial Services, Government and Military, Information Technology, Lending and Investments, Real Estate, Sustainability",2,"Shaun Abrahamson, Stonly Baptiste Blue",11-50,"Debt, Early Stage Venture, Private Equity, Seed, Venture",For Profit,,Private,296
Shorooq Partners,https://www.crunchbase.com/organization/shorooq-partners,"Private Equity Firm, Venture Capital, Venture Debt",137,6,"Abu Dhabi, Abu Dhabi, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",The leading alternative investment fund manager in the MENA region investing in early and late stages of tech companies.,81,,67,Active,2017-10-01,day,http://www.shorooq.com,https://www.linkedin.com/company/shorooqpartners,"Advertising, Financial Services, FinTech, Health Care, Industrial, Information Technology, Manufacturing, Software, Venture Capital","Advertising, Financial Services, Health Care, Information Technology, Lending and Investments, Manufacturing, Sales and Marketing, Software",4,"Mahmoud Adi, Shane (You Keun) Shin, Tamer Azer, Tarek Fouad",11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed",,Made Acquisitions,Private,"1,174"
Unusual Ventures,https://www.crunchbase.com/organization/unusual-ventures,Venture Capital,137,15,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Unusual Ventures is a venture capital firm that focuses on early-stage investments in AI, cybersecurity, and fintech startups.",93,1,44,Active,2018-01-01,year,https://new.unusual.vc,https://www.linkedin.com/company/unusualventures,"Business Development, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"John Vrionis, Jyoti Bansal",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,309"
PSV,https://www.crunchbase.com/organization/preseed-innovation,Venture Capital,137,26,"Lyngby, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","As a venture house, our mission is to clear the path for founders who build companies that matter.",105,4,47,Active,2000-01-01,year,https://psv.xyz,https://www.linkedin.com/company/psv-venturehouse/,Venture Capital,"Financial Services, Lending and Investments",4,"Anders Kjær, Christel Piron, Helle Uth, Richard Breiter",11-50,"Early Stage Venture, Seed, Venture",,,Private,"2,867"
GBV Capital,https://www.crunchbase.com/organization/genesis-block-ventures,"Incubator, Venture Capital",137,4,"Grand Cayman, Midland, Cayman Islands",,"GBV Capital focuses exclusively on investment related to blockchain technology, digital currency, and cryptocurrency",132,1,13,Active,2020-10-01,month,https://gbv.capital/,https://www.linkedin.com/company/gbv-capital/,"Blockchain, Cryptocurrency, Financial Services","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1,Leslie Tam,11-50,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,Made Acquisitions,Private,"45,562"
Foresight Ventures,https://www.crunchbase.com/organization/foresight-ventures-e03b,"Accelerator, Venture Capital",136,3,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Foresight Ventures is a venture capital firm that focuses on blockchain technology and the cryptocurrency industry.,126,,14,Active,2021-07-26,day,https://www.foresightventures.com/,https://www.linkedin.com/company/foresight-ven/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Forest Bai,11-50,"Early Stage Venture, Private Equity, Secondary Market, Seed, Venture",,Made Acquisitions,Private,"7,561"
I2BF Global Ventures,https://www.crunchbase.com/organization/i2bf-global-ventures,Venture Capital,136,14,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",I2BF is a venture capital firm that focuses on early stage technology companies.,96,5,16,Active,2005-01-01,year,http://www.i2bf.com,http://www.linkedin.com/company/i2bf-global-ventures,"Business Development, Consulting, Finance, Financial Services, FinTech","Financial Services, Professional Services",1,Ilya Golubovich,11-50,"Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"9,751"
Morningside,https://www.crunchbase.com/organization/morningside-technology-ventures,"Private Equity Firm, Venture Capital",136,15,"Newton, Massachusetts, United States","Greater Boston Area, East Coast, New England",Morningside makes venture capital investments in companies with novel science and technology.,120,9,64,Active,1986-01-01,year,http://www.morningside.com/,https://www.linkedin.com/company/morningside-tech/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Gerald Chan, Gerald Chan",11-50,"Private Equity, Venture",,,Private,"15,492"
Tiny VC,https://www.crunchbase.com/organization/tiny-vc,Venture Capital,136,15,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Early Stage Investments by Philipp Moehring, Andy Chung, Ophelia Cai and Sandra Lyness",132,,,Active,2017-01-01,year,https://www.tiny.vc/,https://www.linkedin.com/company/tinyvc,"Angel Investment, Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Andy Chung, Philipp Moehring, Stella Schuck",1-10,"Early Stage Venture, Seed",,,Private,"16,965"
Oreilly AlphaTech Ventures,https://www.crunchbase.com/organization/oreilly-alphatech-ventures,"Micro VC, Venture Capital",136,33,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","O'Reilly AlphaTech Ventures (OATV) is in the business of funding disruptors, innovators, and hackers of the status quo.",73,2,17,Active,2006-11-01,day,http://oatv.com,https://www.linkedin.com/company/o'reilly-alphatech-ventures,"Banking, Finance, Venture Capital","Financial Services, Lending and Investments",4,"Bryce Roberts, Mark Jacobsen, Tim O'Reilly, Tim O’Reilly",11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"21,575"
South Park Commons,https://www.crunchbase.com/organization/south-park-commons,"Accelerator, Co-Working Space, Incubator, Venture Capital",135,10,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","South Park Commons is a fund and community of technologists dedicated to helping each other explore, learn, and go from -1 to 0.",99,,19,Active,2015-12-01,month,http://www.southparkcommons.com,https://www.linkedin.com/company/southparkcommons/,"Association, Communities, Professional Networking","Community and Lifestyle, Other, Professional Services",7,"Abhinav Vora, Amy Shen, Ben Yang, Rahul Madduluri, Remi Gai, Ruchi Sanghvi, Shaun Sims",11-50,"Early Stage Venture, Seed",For Profit,,Private,48
AgFunder,https://www.crunchbase.com/organization/agfunder,"Micro VC, Venture Capital",135,8,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",AgFunder invests in impactful companies that can positively transform the world's food system.,102,1,33,Active,2013-09-01,day,http://agfunder.com,http://www.linkedin.com/company/agfunder,"Agriculture, AgTech, FinTech, Food and Beverage","Agriculture and Farming, Financial Services, Food and Beverage",3,"Melissa Tilney, Michael Dean, Rob Leclerc",11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"1,919"
Startupbootcamp Australia,https://www.crunchbase.com/organization/startupbootcamp-energy-australia,"Accelerator, Angel Group, Venture Capital",135,3,"Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",Startupbootcamp Australia is the leading global accelerator for innovative startups solving problems that make the world a better place.,134,1,29,Active,2018-01-01,year,https://www.startupbootcamp.com.au,https://www.linkedin.com/showcase/startupbootcamp-australia,"Clean Energy, Energy, Energy Efficiency, Energy Storage, FinTech, Food and Beverage, Renewable Energy, Solar, Sports, Wind Energy","Energy, Financial Services, Food and Beverage, Natural Resources, Sports, Sustainability",3,"Richard Celm, Ruud Hendriks, Trevor Townsend",11-50,"Early Stage Venture, Seed",,,Private,"6,101"
Norte Ventures,https://www.crunchbase.com/organization/norte-ventures,Venture Capital,135,6,"São Paulo, Sao Paulo, Brazil",Latin America,Norte is a pure-follower fund created and invested by entrepreneurs.,116,,4,Active,2020-01-01,year,http://norte.ventures/,https://www.linkedin.com/in/pedroteoo/,"Business Development, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Bruno Nardon, Gabriel Benarros, Gustavo Ahrends",1-10,"Early Stage Venture, Seed",,,Private,"13,007"
6th Man Ventures,https://www.crunchbase.com/organization/6th-man-ventures,Venture Capital,134,4,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","6th Man Ventures is investing in Web3 projects, protocols, and companies.",125,,13,Active,2021-03-01,month,https://www.6thman.ventures,https://www.linkedin.com/company/6mv/?viewAsMember=true,,,2,"Mike Dudas, Serge Kassardjian",1-10,"Early Stage Venture, Seed",,,Private,"2,455"
Connect Ventures,https://www.crunchbase.com/organization/connect-ventures,"Micro VC, Venture Capital",134,19,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Connect Ventures invests in the best product-led companies in Europe at seed stage. Categories: Consumer, Health, Fintech, SaaS",95,,70,Active,2012-01-01,day,http://www.connectventures.co/,https://www.linkedin.com/company/connect-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Pietro Bezza,1-10,Seed,,Was Acquired,Private,"4,353"
Artha Group,https://www.crunchbase.com/organization/artha-india-ventures,Venture Capital,134,15,"Mumbai, Maharashtra, India",Asia-Pacific (APAC),Artha Group is a venture capital firm based in Mumbai which funds seed and early stage companies.,101,1,35,Active,2012-01-01,day,http://artha.ventures/,https://www.linkedin.com/company/arthagroupofcompanies,"Angel Investment, Finance, Funding Platform, Venture Capital","Financial Services, Lending and Investments",2,"Anirudh A Damani, Ashok Kumar Damani",11-50,"Convertible Note, Crowdfunding, Debt, Early Stage Venture, Late Stage Venture, Secondary Market, Seed, Venture",,,Private,"12,870"
Hedosophia,https://www.crunchbase.com/organization/hedosophia,Venture Capital,134,21,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Hedosophia is a global investment firm supporting category defining technology companies,117,14,62,Active,2012-01-01,year,http://www.hedosophia.com,https://www.linkedin.com/company/hedosophia,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Ian Osborne,51-100,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"14,767"
Oxford Technology Management,https://www.crunchbase.com/organization/oxford-technology-management,"Micro VC, Venture Capital",134,21,"Oxford, Oxfordshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Oxford Technology Management specializes in making and managing investments in start-up and early stage technology-based businesses.,96,4,9,Active,1983-01-01,year,http://www.oxfordtechnology.com,https://www.linkedin.com/company/oxford-technology-management/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Lucius Cary,1-10,"Early Stage Venture, Seed",,,Private,"26,841"
Fin Capital,https://www.crunchbase.com/organization/fin-venture-capital,"Private Equity Firm, Venture Capital",133,10,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Fin is an asset management firm specializing in B2B Fintech Software,101,1,41,Active,2018-06-01,month,https://fin.capital/,https://www.linkedin.com/company/finvc/,"Enterprise Software, Financial Services, FinTech, SaaS, Venture Capital","Financial Services, Lending and Investments, Software",1,Logan Allin,11-50,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Private Equity, Secondary Market, Seed, Venture",,,Private,410
Owl Ventures,https://www.crunchbase.com/organization/owl-ventures-lp,Venture Capital,133,15,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Owl Ventures is a venture capital fund that invests in education technology companies.,91,,75,Active,2014-01-01,year,http://www.owlvc.com,http://www.linkedin.com/company/3855155,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Jed Smith, Tory Patterson",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,832
Berkeley SkyDeck Fund,https://www.crunchbase.com/organization/berkeley-skydeck-fund,"Accelerator, University Program, Venture Capital",133,4,"Berkeley, California, United States","San Francisco Bay Area, West Coast, Western US",Berkeley SkyDeck Fund is an investment Arm Behind UC Berkeley's SkyDeck Accelerator.,122,,14,Active,2017-10-01,month,http://www.skydeck.vc/,,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Chon Tang, Gopakumar Balakrishnan, Todd Roberts",1-10,Seed,,,Private,"3,467"
Aleph,https://www.crunchbase.com/organization/aleph-vc,Venture Capital,132,11,"Tel Aviv, Tel Aviv, Israel","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Aleph is an early-stage VC focused on partnering with Israeli entrepreneurs to build large companies and impactful global brands.,63,3,59,Active,2013-07-03,day,http://aleph.vc,https://www.linkedin.com/company/aleph-vc,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"Eden Shochat, Michael Eisenberg",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"3,213"
FinTech Collective,https://www.crunchbase.com/organization/fintech-collective,Venture Capital,132,12,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","FinTech Collective is a New York-based venture capital fund, focused exclusively on financial services technology companies.",85,1,39,Active,2012-09-01,day,http://www.fintech.io,http://www.linkedin.com/company/fintech-collective,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Brooks Gibbins, Gareth Jones",11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"3,663"
Exor Ventures,https://www.crunchbase.com/organization/exor-ventures,Corporate Venture Capital,132,3,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Exor Ventures focuses on early and growth-stage investments in technology-driven companies across various sectors.,103,1,24,Active,2018-01-01,year,https://www.exor.com/pages/companies-investments/ventures,https://www.linkedin.com/company/exor_2,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"7,045"
S32,https://www.crunchbase.com/organization/section-32,Venture Capital,131,23,"San Diego, California, United States","Greater San Diego Area, West Coast, Western US","S32 is a venture capital fund that invests at the cutting edge of technology, healthcare, and life sciences.",90,11,28,Active,2017-05-01,month,https://s32.com/,https://www.linkedin.com/company/section-32,"Finance, Financial Services, Lending, Venture Capital","Financial Services, Lending and Investments",1,Bill Maris,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,344
Third Prime,https://www.crunchbase.com/organization/third-prime,Venture Capital,131,9,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",A venture capital firm that partners with exceptional entrepreneurs from the earliest stage,89,1,49,Active,2016-01-01,day,http://www.thirdprime.vc,https://www.linkedin.com/company/15189541,"Finance, Financial Services, Industrial, Venture Capital","Financial Services, Lending and Investments, Manufacturing",2,"Keith Hamlin, Wes Barton",1-10,"Early Stage Venture, Seed, Venture",,,Private,"4,074"
TQ Ventures,https://www.crunchbase.com/organization/tq-ventures,Venture Capital,130,11,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",TQ Ventures is an investment firm that focuses on early-stage and growth-stage companies.,95,2,21,Active,2018-01-01,year,https://www.tqventures.com/,,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Andrew Marks, Schuster Tanger, Scooter Braun",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,602
ZBS CAPITAL,https://www.crunchbase.com/organization/zbs-capital,Venture Capital,130,,"Kyiv, Kyyiv, Ukraine","Europe, Middle East, and Africa (EMEA)",ZBS Capital is a venture capital fund focused on companies building a decentralized world,130,,2,Active,2017-09-01,day,https://zbs.capital,https://www.linkedin.com/company/zbscapital,"Cryptocurrency, Financial Exchanges, Financial Services, Internet of Things, Marketing","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Payments, Sales and Marketing, Software",2,"Pasha Bitseps, Vladyslav Skakun",1-10,"Crowdfunding, Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"11,510"
