Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Xffirmers,https://www.crunchbase.com/organization/xffirmers,Venture Capital,26,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Xffirmers supports founders across fintech, ecommerce and software.",25,,,Active,,,http://xffirmers.com/,https://www.linkedin.com/company/xffirmers/about/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"16,549"
Expeditions Fund,https://www.crunchbase.com/organization/expeditions-fund,Venture Capital,26,3,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Expeditions Fund is a long-term and patient venture capital fund investing in the future of security.,20,,4,Active,2021-01-01,year,http://expeditionsfund.com/,https://www.linkedin.com/company/expeditions-fund/?viewAsMember=true,Venture Capital,"Financial Services, Lending and Investments",3,"Mikolaj Firlej, Samuel Burrell, Stanislaw Kastory",1-10,"Early Stage Venture, Seed",,,Private,"20,316"
Lead Ventures,https://www.crunchbase.com/organization/lead-ventures,"Private Equity Firm, Venture Capital",25,2,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)","Lead Ventures is a Budapest-based venture capital firm, specialist of financing scale-ups in Central Europe from Seed to Series B stages.",21,,18,Active,2017-11-01,month,http://leadventures.eu/,https://www.linkedin.com/company/leadventures.eu,"Automotive, Energy Storage, Financial Services, FinTech, Internet of Things, Renewable Energy, Retail Technology, Sustainability, Waste Management, Water","Commerce and Shopping, Energy, Financial Services, Hardware, Internet Services, Natural Resources, Software, Sustainability, Transportation",1,Abel Galacz,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"5,158"
e2vc,https://www.crunchbase.com/organization/e2vc,Venture Capital,25,3,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Early-stage VC fund backing today's dreamers, building tomorrow's emerging europe",21,,12,Active,2016-01-01,year,https://e2.vc/,https://www.linkedin.com/company/e2-vc/,,,2,"Arın Ozkula, Enis Hulli",11-50,Early Stage Venture,For Profit,,Private,"16,366"
Aligo Venture Capital,https://www.crunchbase.com/organization/aligo-venture-capital,Venture Capital,25,,"Tczew, Pomorskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Aligo is a group of professionals with extensive experience in the capital investment sector.,22,,15,Active,2011-01-01,year,https://aligo.vc/,https://pl.linkedin.com/company/aligovc,"Biotechnology, Energy, Health Care, Life Science","Biotechnology, Energy, Health Care, Science and Engineering",,,1-10,"Seed, Venture",,,Private,"30,643"
YZR Capital,https://www.crunchbase.com/organization/yzr-venture-capital,Venture Capital,24,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",YZR Venture Capital is a vertical Venture Capital Fund backing Health Tech Entrepreneurs.,19,,17,Active,2021-10-01,day,https://yzr.vc/,https://www.linkedin.com/company/yzr-vc,,,2,"Markus Feuerecker, Reinhard Meier",1-10,"Early Stage Venture, Seed",,,Private,"5,318"
Sunfish Partners,https://www.crunchbase.com/organization/sunfish-partners,Venture Capital,24,1,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Early stage VC investing in deep tech startups from Central and Eastern Europe (CEE),18,,15,Active,2016-01-01,year,https://sunfish.vc,https://www.linkedin.com/company/sunfish-partners/,"Financial Services, Health Care, Information Technology, Internet, Software","Financial Services, Health Care, Information Technology, Internet Services, Software",3,"Christian Weiss, Marcus Erken, Max Moldenhauer",1-10,"Early Stage Venture, Seed",,,Private,"8,434"
LC Ventures,https://www.crunchbase.com/organization/lc-ventures,Venture Capital,24,2,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",LC Ventures is a Pan-European VC firm investing in high-performing disruptive businesses,19,1,13,Active,2014-12-02,day,https://www.lcventures.pt,https://www.linkedin.com/company/lc-ventures,Venture Capital,"Financial Services, Lending and Investments",4,"Manuel Tânger, Pedro Falcão, Pedro Rocha Vieira, Ricardo Marvão",1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"12,237"
Caucasus Ventures,https://www.crunchbase.com/organization/caucasus-ventures,Venture Capital,24,1,"Baku, Baki, Azerbaijan",Middle East and North Africa (MENA),Caucasus Ventures is an investment firm that offers financial support and resources to help the portfolio companies grow and scale.,22,,3,Active,2022-11-06,day,https://caucasus.vc/,https://www.linkedin.com/company/caucasusventures/,"E-Commerce, Education, Finance, Financial Services, Real Estate, Software","Commerce and Shopping, Education, Financial Services, Real Estate, Software",1,Mammad Karim,1-10,"Early Stage Venture, Seed",,,Private,"23,492"
Tar Heel Capital Pathfinder,https://www.crunchbase.com/organization/tar-heel-capital-pathfinder,Venture Capital,24,2,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","A venture capital fund and experienced venture builder, investing in Polish and European startups.",22,,9,Active,2017-01-01,year,https://thcpathfinder.com,https://www.linkedin.com/company/18404164/,"Artificial Intelligence (AI), Big Data, CleanTech, Cyber Security, Gaming, Generative AI, Health Care","Artificial Intelligence (AI), Data and Analytics, Gaming, Health Care, Information Technology, Privacy and Security, Science and Engineering, Software, Sustainability",2,"Arkadiusz Seńko, Radosław Czyrko",1-10,"Early Stage Venture, Seed",,,Private,"27,709"
The Untitled Venture Company,https://www.crunchbase.com/organization/the-untitled-venture-company,Venture Capital,23,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",The Untitled is a venture capital company based in California that finances seed and early stage companies.,19,,8,Active,2011-01-01,year,https://www.theuntitled.vc/,https://www.linkedin.com/company/the-untitled-ventures/,Financial Services,Financial Services,1,Igor Lutz,1-10,"Early Stage Venture, Seed",,,Private,"8,505"
Shape VC,https://www.crunchbase.com/organization/shape-vc,Venture Capital,21,,"Kraków, Malopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Shape is a new, Poland-based VC fund investing in early-stage companies with R&D components.",21,,18,Active,2018-01-01,year,http://shape.vc/,https://www.linkedin.com/company/shape-vc/,"Big Data, Information and Communications Technology (ICT), Robotics","Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",3,"Agnieszka Poznańska, Maciej Frankowicz, Tomasz Glowacki",1-10,"Early Stage Venture, Seed",,Was Acquired,Private,"10,309"
RKKVC,https://www.crunchbase.com/organization/rkkvc,Venture Capital,21,1,"Warszawa, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",We invest in Seed and Series A startups.,20,,1,Active,2020-01-01,year,https://rkkvc.com/,https://www.linkedin.com/company/rkkvc/?originalSubdomain=pl,,,,,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"13,985"
Protos Venture Capital,https://www.crunchbase.com/organization/protos-venture-capital,Venture Capital,21,5,"Warszawa, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Protos Venture Capital is a funding company that is focused on internet businesses in Poland.,18,,3,Active,2013-01-01,year,http://en.protos.vc/,https://www.linkedin.com/company/protos-venture-capital/about/,"E-Commerce, FinTech, Internet, Mobile, Software, Venture Capital","Commerce and Shopping, Financial Services, Internet Services, Lending and Investments, Mobile, Software",2,"Marcin Kurek, Pawel Sikorski",1-10,Early Stage Venture,,,Private,"41,886"
Porsche,https://www.crunchbase.com/organization/porsche,"Corporate Venture Capital, Investment Bank, Private Equity Firm, Venture Capital",20,1,"Stuttgart, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Porsche is an automobile manufacturer that have advanced vehicle performance, improved safety, and spurred environmental innovations.",18,1,5,Active,1931-04-25,day,http://www.porsche.com,https://www.linkedin.com/company/porsche-ag/?originalSubdomain=in,"Automotive, Manufacturing, Sports","Manufacturing, Sports, Transportation",2,"Ferdinand Porsche, Michael Collins",10001+,"Private Equity, Venture",For Profit,"Made Acquisitions, Was Acquired",Public,"6,281"
CofounderZone,https://www.crunchbase.com/organization/cofounderzone,"Angel Group, Venture Capital",20,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",CofounderZone brings together angel investors and tech startups to build global companies #cfdrz,17,,18,Active,2019-01-01,year,http://cofounder.zone/,https://www.linkedin.com/company/cofounderzone/,,,2,"Michal Sioda, Tomasz Golinski",1-10,Early Stage Venture,,,Private,"29,836"
Zonff Partners,https://www.crunchbase.com/organization/zonff-partners,Venture Capital,20,,"Beijing, Beijing, China",Asia-Pacific (APAC),"Zonff Partners is a fund focused on venture investments, quantitative hedging and mining& computing investments.",19,,5,Active,2016-01-01,year,https://www.zonff.partners/?lang=cn,https://www.linkedin.com/company/zonff-partners/,,,1,Xiang Wang,101-250,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"47,999"
Kogito Ventures,https://www.crunchbase.com/organization/kogito-ventures,"Angel Group, Syndicate, Venture Capital",19,2,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","VC fund co-investing with Business Angels, focused on pre-seed & seed stage",18,,8,Active,2016-06-01,month,http://www.kogito-ventures.com,https://www.linkedin.com/company/kogito-ventures,"E-Commerce, Financial Services, Information Technology, Internet, Software","Commerce and Shopping, Financial Services, Information Technology, Internet Services, Software",1,Wojciech Niesyto,1-10,"Early Stage Venture, Seed",,,Private,"10,524"
Alfabeat,https://www.crunchbase.com/organization/alfabeat,Venture Capital,19,4,"Gdansk, Pomorskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Alfabeat is a micro venture capital fund for enterprise software companies, with a track record including a unicorn",17,,6,Active,2017-01-01,month,https://www.alfabeat.com/,https://www.linkedin.com/company/alfabeat/,"B2B, Enterprise Software, SaaS, Venture Capital","Financial Services, Lending and Investments, Other, Software",2,"Bartosz Lipnicki, Jan Wyrwiński",1-10,"Early Stage Venture, Seed",,,Private,"27,063"
Logo Ventures,https://www.crunchbase.com/organization/logo-ventures,Venture Capital,18,1,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Logo Ventures is a venture capital firm investing in early stage companies.,16,,3,Active,2017-01-01,year,https://www.logoventures.com.tr/index-en.html,https://www.linkedin.com/company/logo-ventures/,,,1,Cahit Güvensoy,1-10,Early Stage Venture,,,Private,"8,907"
KnowledgeHub,https://www.crunchbase.com/organization/knowledghub,"Micro VC, Venture Capital",18,,"Warszawa, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","KnowledgeHub is a seed fund that invests $250k-$1m in SaaS, marketplaces, FinTech, EdTech, MedTech and FoodTech in Poland and CEE",13,,10,Active,2008-01-01,year,http://kh.vc,https://www.linkedin.com/company/knowledgehub-fund/,"Financial Services, FinTech, Funding Platform, SaaS, Venture Capital","Financial Services, Lending and Investments, Software",1,Krzysztof Debowski,1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"12,577"
Experior Venture Fund,https://www.crunchbase.com/organization/experior-venture-fund,Venture Capital,18,1,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Experior Venture Fund is an early and growth stage venture capital investor in Poland.,15,,12,Active,2013-04-01,day,http://evf.com.pl/en/,https://www.linkedin.com/company/experior-venture-fund,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Kinga Stanislawska, Marzena Bielecka",11-50,"Early Stage Venture, Seed, Venture",,,Private,"13,875"
DH Venture Holdings,https://www.crunchbase.com/organization/dh-venture-holdings,"Family Investment Office, Venture Capital",18,5,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Investing in Sustainable Businesses for a better tomorrow,18,,2,Active,2020-06-15,day,,https://www.linkedin.com/company/dh-venture-holdings,"EdTech, Finance, Financial Services, Hospitality, Logistics","Education, Financial Services, Software, Transportation, Travel and Tourism",,,1-10,"Convertible Note, Early Stage Venture, Venture",,,Private,"23,653"
SATUS,https://www.crunchbase.com/organization/satus,"Micro VC, Venture Capital",17,,"Kraków, Malopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Satus is a provider of financial and investment management services and support.,16,,12,Active,2005-01-05,day,http://www.satus.pl,https://www.linkedin.com/company/satus-venture,,,1,Lukasz Wasikiewicz,11-50,"Early Stage Venture, Seed",,,Private,"7,922"
Vesna Capital,https://www.crunchbase.com/organization/vesna-capital,Venture Capital,17,,"Kyiv, Kyyiv, Ukraine","Europe, Middle East, and Africa (EMEA)",Venture capital firm investing in early-stage scalable startups from CEE and Nordic regions,17,,3,Active,2022-03-01,month,https://vesna.capital,https://www.linkedin.com/company/vesna-capital,,,1,Andriy Fedoriv,1-10,"Early Stage Venture, Seed, Venture",,,Private,"25,771"
Next Road Ventures,https://www.crunchbase.com/organization/next-road-ventures,"Angel Group, Venture Capital",17,1,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Next Road Ventures is a VC focused on ICT, Big Data, SaaS, IoT, FinTech, Industry 4.0, marketplace, healthcare & wellbeing startups.",15,,9,Active,2019-01-01,year,https://www.nextroad.vc/,https://www.linkedin.com/company/nextroadventures/,"E-Commerce, FinTech, Information and Communications Technology (ICT), Information Technology, Internet, Internet of Things, Marketplace, SaaS, Software","Commerce and Shopping, Financial Services, Information Technology, Internet Services, Software",2,"Ewa Chronowska, Marcin Laczynski",1-10,"Convertible Note, Debt, Early Stage Venture, Seed, Venture",,,Private,"86,906"
EEC Ventures,https://www.crunchbase.com/organization/eec-ventures,"Corporate Venture Capital, Private Equity Firm",16,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","EEC Ventures is a venture capital company specializing in energy, industry 4.0., environment, utilities and advanced materials sectors.",12,,12,Active,2012-01-01,year,http://eecventures.com/en/,https://www.linkedin.com/company/eec-ventures,"Artificial Intelligence (AI), Energy, Industrial Automation, Information Technology, Predictive Analytics, Venture Capital, Waste Management","Artificial Intelligence (AI), Data and Analytics, Energy, Financial Services, Information Technology, Lending and Investments, Manufacturing, Science and Engineering, Software, Sustainability",4,"Konrad Sitnik, Michał Lasocki, Rafal Malecki, Voytek Siewierski",1-10,"Early Stage Venture, Late Stage Venture",,,Private,"7,064"
Tilia Impact Ventures,https://www.crunchbase.com/organization/tilia-impact-ventures,Venture Capital,16,1,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",Tilia backs CEE founders solving meaningful social and environmental problems at scale. Climate | Tech | Health | Inclusion | Education.,15,,7,Active,2018-01-01,year,https://tiliaimpactventures.cz/en/,https://www.linkedin.com/company/tilia-impact-ventures/,"Impact Investing, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Debt, Early Stage Venture, Seed",For Profit,,Private,"7,744"
FundingBox Deep Tech Fund,https://www.crunchbase.com/organization/fundingbox-deep-tech-fund,"Private Equity Firm, Venture Capital",16,1,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",FundingBox Deep Tech Fund provides funding to companies from the technology industry.,16,,4,Active,2020-10-01,month,https://fundingbox.vc/,https://www.linkedin.com/company/fundingbox-vc/,Venture Capital,"Financial Services, Lending and Investments",1,Tomasz Mazuryk,1-10,Early Stage Venture,,,Private,"7,980"
SATUS Starter,https://www.crunchbase.com/organization/satus-starter,Venture Capital,16,1,"Kraków, Malopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",SATUS Starter is a venture capital focused on early stage investments between $ 100k-1M in Central and Eastern Europe.,14,,8,Active,2017-12-01,month,https://satus.vc,https://www.linkedin.com/company/satus-starter-vc,"Artificial Intelligence (AI), Big Data, Blockchain, Cyber Security, FinTech, Impact Investing, Internet of Things, Marketplace, SaaS, Virtual Reality","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Commerce and Shopping, Data and Analytics, Financial Services, Hardware, Information Technology, Internet Services, Lending and Investments, Other, Privacy and Security, Science and Engineering, Software",3,"Bartek Knichnicki, Lukasz Wasikiewicz, Stanisław Rogoziński",1-10,Early Stage Venture,,,Private,"11,128"
RST Ventures For Earth,https://www.crunchbase.com/organization/rst-ventures-for-earth,Venture Capital,16,,"Wroclaw, Dolnoslaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",RST Ventures For Earth is a technology venture capital fund investing in software and hardware projects at the startup stage.,11,,4,Active,2018-01-01,year,https://vfe.vc/,https://www.linkedin.com/company/vfe-vc/about/,"Finance, Financial Services",Financial Services,2,"Piotr Klodnicki, Tomek Popow",1-10,"Early Stage Venture, Seed",,,Private,"13,820"
ValueTech Seed,https://www.crunchbase.com/organization/valuetech-seed-8914,Venture Capital,16,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",ValueTech Seed is an early stage venture capital fund focusing on innovations in Energy and Industrial Manufacturing. ,15,,3,Active,2017-01-01,year,https://www.valuetech.pl/?lang=en,https://www.linkedin.com/company/valuetech-seed-fund/?originalSubdomain=pl,"Artificial Intelligence (AI), Chemical, CleanTech, Energy, Industrial Manufacturing, Information Technology, Internet of Things, Retail Technology","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Energy, Hardware, Information Technology, Internet Services, Manufacturing, Science and Engineering, Software, Sustainability",1,Paweł Bochniarz,1-10,"Early Stage Venture, Seed",,,Private,"47,425"
The Flying Object,https://www.crunchbase.com/organization/the-flying-object,Venture Capital,16,1,"Rockville, Maryland, United States","Washington DC Metro Area, East Coast, Southern US",The Flying Object is a global venture fund focused on the commercial drone industry.,10,,2,Active,2014-01-01,year,http://www.theflyingobject.com,https://www.linkedin.com/company/the-flying-object,"Aerospace, Drone Management, Drones, Geospatial, Robotics, Satellite Communication, Space Travel","Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Navigation and Mapping, Science and Engineering, Software, Transportation",1,Artur Kluz,1-10,,,,Private,"48,659"
XBTO Humla Ventures,https://www.crunchbase.com/organization/xbto-humla-ventures,Venture Capital,15,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",XBTO Humla Ventures is a trusted digital asset innovator and investor.,14,,2,Active,2015-01-01,year,https://www.xbtohumla.vc/,https://www.linkedin.com/company/humlaventures,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"9,222"
YouNick Mint,https://www.crunchbase.com/organization/younick-mint,Venture Capital,15,,"Poznan, Wielkopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","YouNick Mint builds the value of innovative technologies in the area of: Healthcare, Digital healthcare, Industry 4.0.",14,,14,Active,2016-05-13,day,http://www.younickmint.com,https://linkedin.com/company/younick,"Advanced Materials, Biotechnology, Food and Beverage, Health Care, Industrial, Internet of Things, Medical Device, Pharmaceutical, Smart Home","Biotechnology, Consumer Electronics, Food and Beverage, Health Care, Internet Services, Manufacturing, Real Estate, Science and Engineering",1,Dagmara Nickel,1-10,"Early Stage Venture, Seed",,,Private,"24,670"
Warsaw Equity Group,https://www.crunchbase.com/organization/warsaw-equitygroup,"Family Investment Office, Private Equity Firm, Venture Capital",15,2,"Warszawa, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Warsaw Equity Group is a venture capital / private equity investment firm that focuses on B2B automation and efficiency solutions companies,14,,4,Active,1993-01-01,year,http://www.warsawequity.com/,https://www.linkedin.com/company/warsaw-equity-group,"3D Printing, Augmented Reality, Big Data, Cyber Security, Industrial Automation, Internet of Things, Recycling, Sustainability","Data and Analytics, Hardware, Information Technology, Internet Services, Manufacturing, Privacy and Security, Science and Engineering, Software, Sustainability",2,"Jacek Giedrojc, Witold Grzesiak",11-50,"Late Stage Venture, Private Equity, Venture",,Made Acquisitions,Private,"27,951"
InsurTech Fund,https://www.crunchbase.com/organization/insurtech-ny-fund,Venture Capital,15,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",InsurTech Fund invests primarily in early-stage InsurTech companies.,15,,1,Active,2021-09-01,month,https://www.insurtechny.com/insurtechfund/,https://www.linkedin.com/company/insurtechfund/about/,,,2,"David Gritz, Tony Lew",1-10,"Early Stage Venture, Seed",,,Private,"28,228"
Psalion VC,https://www.crunchbase.com/organization/psalion-vc,Venture Capital,15,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Psalion is a disruptive venture capital fund dedicated to the Web3 ecosystem.,13,,1,Active,2022-08-01,month,https://www.psalion.com/,https://www.linkedin.com/company/psalion/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"29,939"
Outsized Ventures,https://www.crunchbase.com/organization/outsized-ventures,Venture Capital,14,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Outsized Ventures invests in founders who advance humankind.,13,,5,Active,2021-02-01,month,http://www.outsized.vc,https://www.linkedin.com/company/outsizedventures/,Venture Capital,"Financial Services, Lending and Investments",2,"Isabel Fox, Lomax Ward",1-10,"Early Stage Venture, Seed",,,Private,"6,102"
Heartfelt Capital,https://www.crunchbase.com/organization/heartfelt-capital,Venture Capital,13,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Heartfelt Capital is a early stage startup investor. VC in Berlin.,13,,5,Active,2018-01-01,year,https://heartfelt.capital,https://www.linkedin.com/company/heartfeltcapital,,,,,11-50,Seed,,,Private,"7,614"
Lattice Ventures,https://www.crunchbase.com/organization/lattice-ventures,Venture Capital,13,3,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Lattice Ventures is a network-driven VC firm based in NYC.,13,,,Active,2016-01-01,year,http://www.lattice.vc/,https://www.linkedin.com/company/lattice-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Brittany Laughlin,1-10,"Early Stage Venture, Seed",,,Private,"7,992"
Level2 Ventures,https://www.crunchbase.com/organization/level2-ventures,Venture Capital,13,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Level2 Ventures focuses on business success through managerial support and the provision of capital.,11,,5,Active,2021-08-27,day,http://level2.vc/,https://www.linkedin.com/company/level2-ventures/?viewAsMember=true,Venture Capital,"Financial Services, Lending and Investments",1,Adam Rudowski,1-10,"Early Stage Venture, Seed",For Profit,,Private,"21,090"
Heracles Capital,https://www.crunchbase.com/organization/herakles-capital,Venture Capital,13,2,"Austin, Texas, United States",Southern US,Heracles Capital is a venture capital investment firm.,12,,,Active,2021-01-01,year,https://hrcls.vc/,,,,,,1-10,"Early Stage Venture, Seed",,,Private,"31,849"
b.value AG,https://www.crunchbase.com/organization/b-value-ag,Venture Capital,13,,"Dortmund, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",b.value AG are into Biotechnology investments.,12,,3,Active,2016-01-01,year,https://www.bvalue-ag.com/,https://www.linkedin.com/company/b-value-ag/?originalSubdomain=in,Biotechnology,"Biotechnology, Science and Engineering",1,Peter Kallien,1-10,Early Stage Venture,,,Private,"34,197"
TDJ Pitango Ventures,https://www.crunchbase.com/organization/tdj-pitango-ventures,Venture Capital,13,1,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","TDJ Pitango Ventures is a venture capital fund that invest in technologically, innovative startups with global potential.",7,,7,Active,2017-06-01,month,https://tdjpitango.com,https://www.linkedin.com/company/tdjventures,"Business Development, Financial Services, FinTech, Information Technology, Internet","Financial Services, Information Technology, Internet Services, Professional Services",2,"Dani Star, Wojciech Fedorowicz",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"35,924"
JR Holding,https://www.crunchbase.com/organization/jr-holding-09be,Venture Capital,13,,"Kraków, Malopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",JR HOLDING is an Alternative Joint Stock Company listed on the NewConnect stock market of the Warsaw Stock Exchange since 2012.,13,,8,Active,2011-01-01,year,https://www.jrholdingasi.pl/,https://www.linkedin.com/company/jr-holding-asi-s-a/,"Biotechnology, Business Intelligence, Digital Media, Gaming, Hardware, Renewable Energy, SaaS","Biotechnology, Data and Analytics, Energy, Gaming, Hardware, Media and Entertainment, Science and Engineering, Software, Sustainability",1,January Ciszewski,11-50,"Late Stage Venture, Seed, Venture",,,Private,"36,188"
MKB Fintechlab,https://www.crunchbase.com/organization/mkb-fintechlab,"Accelerator, Corporate Venture Capital, Incubator",13,1,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)","Hungary's first bank-backed financial innovation lab powered by MKB Bank, providing investment, incubation, office and a banking APIs.",10,,6,Active,2016-11-01,day,http://www.fintechlab.hu/,https://www.linkedin.com/in/janospereczes,"Financial Services, FinTech",Financial Services,1,Janos Pereczes,11-50,Seed,,,Private,"36,345"
Hedgehog Fund,https://www.crunchbase.com/organization/hedgehog-fund,Venture Capital,13,3,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Polish seed fund investing in prospective projects with regional (European) potential,12,1,3,Active,2012-05-01,month,http://www.hedgehogfund.pl,https://www.linkedin.com/company/hedgehog-fund,Venture Capital,"Financial Services, Lending and Investments",3,"Maciej Artur Noga, Marcin Zabielski, Paweł Leks",1-10,"Early Stage Venture, Seed",,,Private,"40,776"
OpAmp Capital,https://www.crunchbase.com/organization/opamp-capital,Venture Capital,12,,"Vienna, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",Venture Capital and Private Equity,12,,2,Active,2021-12-01,month,https://www.opampcap.com,https://www.linkedin.com/company/75600868/admin/,Financial Services,Financial Services,2,"Craig Gavin, Craig Gavin",1-10,"Early Stage Venture, Seed, Venture",,,Private,"10,021"
Welltech Ventures,https://www.crunchbase.com/organization/welltech-ventures,Venture Capital,12,,"Tel Aviv, Tel Aviv, Israel","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Welltech Ventures is the first and leading venture capital firm in Israel solely focused on the wellness space.,8,,4,Active,2019-01-01,year,https://www.welltechventures.com/,https://www.linkedin.com/company/welltechventures/,"Personal Health, Venture Capital, Wellness","Financial Services, Health Care, Lending and Investments",2,"Amir Alroy, Galit Horovitz",1-10,Early Stage Venture,,,Private,"29,093"
Brilliance Ventures,https://www.crunchbase.com/organization/brilliance-ventures,"Fund Of Funds, Venture Capital",12,,"Ramat Gan, Tel Aviv, Israel","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Brilliance Ventures is a Venture Capital fund, which invests in core technology in growth stages.",12,,1,Active,2018-01-01,year,http://www.brillianceventures.com/,https://www.linkedin.com/company/brilliance-ventures/about/,,,2,"Keren Maimon, Ron Sade",1-10,Late Stage Venture,,,Private,"49,596"
33entrepreneurs,https://www.crunchbase.com/organization/33entrepreneurs,"Accelerator, Private Equity Firm, Venture Capital",12,1,"Bordeaux, Aquitaine, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","33entrepreneurs is a startup accelerator and global VC, focusing on tech startups disrupting the wine, spirits, food, and travel industries.",12,,,Active,2013-08-01,day,http://www.33entrepreneurs.fr,https://www.linkedin.com/company/33entrepreneurs/,"Food Processing, Tourism, Travel, Wine And Spirits","Food and Beverage, Travel and Tourism",1,Vincent Pretet,11-50,Seed,,,Private,"51,432"
