Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Inflection.xyz,https://www.crunchbase.com/organization/inflection-c0a7,Venture Capital,38,,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",Inflection is a first check venture firm pioneering advancements in human-machine collaboration.,34,,7,Active,2019-01-01,year,https://inflection.xyz/,https://www.linkedin.com/company/inflection-vc/,"Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"6,889"
Hyperithm,https://www.crunchbase.com/organization/hyperithm,"Hedge Fund, Venture Capital",38,,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),"Hyperithm is a premier digital asset manager based in Tokyo and Seoul, active in quant trading and venture investments.",36,,10,Active,2018-01-29,day,https://www.hyperithm.com/,https://www.linkedin.com/company/hyperithm/,"Asset Management, Blockchain, Cryptocurrency, Venture Capital, Web3","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Other, Payments, Software",2,"Sangrok Oh, Woojin Kim",51-100,"Early Stage Venture, Seed, Venture",For Profit,,Private,"6,893"
Embark Ventures,https://www.crunchbase.com/organization/embark-ventures,Venture Capital,38,,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",Embark Ventures focuses on pre-seed and seed stage deep tech investments in sectors.,21,,3,Active,2017-01-01,year,http://www.embark.vc,https://www.linkedin.com/company/embark-ventures/?originalSubdomain=in,"FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Peter Lee, Yipeng Zhao",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"7,242"
NewDo Venture,https://www.crunchbase.com/organization/newdo-venture,Venture Capital,38,6,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",NewDo devotes to help ambitious startup companies to succeed at their initial stage with our fund and other strategic resources.,36,,,Active,2015-06-01,day,https://newdoventure.com,https://www.linkedin.com/company/newdo-venture,,,1,Keyan Li,1-10,"Convertible Note, Early Stage Venture, Initial Coin Offering, Seed",,,Private,"9,098"
Ruvento,https://www.crunchbase.com/organization/ruvento,Venture Capital,38,3,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Ruvento Ventures is a seed capital firm that aims to support the best teams across Southeast Asia,34,,1,Active,2011-09-27,day,http://ruvento.com,https://www.linkedin.com/company/ruvento-fund,"AgTech, Angel Investment, EdTech, FinTech, Hardware, Impact Investing","Agriculture and Farming, Education, Financial Services, Hardware, Lending and Investments, Software",2,"Alex Toh, Vyacheslav Solonitsyn",11-50,"Early Stage Venture, Seed",,,Private,"9,758"
ConSensys Ventures,https://www.crunchbase.com/organization/consensys-ventures,"Accelerator, Venture Capital",38,2,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Previously ConSensys Ventures, now ConSensys Mesh.",33,,9,Active,2015-01-01,year,https://www.mesh.xyz/,https://www.linkedin.com/company/consensys-mesh/,Venture Capital,"Financial Services, Lending and Investments",2,"Joseph Lubin, Kavita Gupta",51-100,"Convertible Note, Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"10,189"
NVentures,https://www.crunchbase.com/organization/nventures-0731,Corporate Venture Capital,38,,"Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","NVentures is a venture capital firm that invests in early-stage technology companies, focusing on innovations in various sectors.",34,,16,Active,2021-01-01,year,https://www.nventures.ai,,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"11,878"
Ethos VC,https://www.crunchbase.com/organization/ethos-vc,Venture Capital,38,5,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Ethos is a Venture Capital firm based in San Francisco.,34,3,,Active,2020-03-01,month,https://ethos.vc/,https://www.linkedin.com/company/ethosvc/,Venture Capital,"Financial Services, Lending and Investments",2,"John Andreini, Mick Eddy",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"15,372"
UCL Technology Fund,https://www.crunchbase.com/organization/ucl-technology-fund,Venture Capital,38,6,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",UCL TF is dedicated to investing in intellectual property commercialisation opportunities arising from UCL’s world-class research base,26,3,18,Active,2016-01-01,year,http://www.ucltf.co.uk,https://www.linkedin.com/company/ucl-technology-fund,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,51-100,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"15,498"
Polymorphic Capital,https://www.crunchbase.com/organization/polymorphic-capital,Venture Capital,38,,"Limassol, Limassol, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East","Polymorphic Capital is the application-centric Web3 VC, with a focus on fostering practical use cases that build upon Web3's infrastructure.",31,,9,Active,2021-01-01,year,https://www.polymorphic.capital,https://www.linkedin.com/company/polymorphic-capital,"Blockchain, Cryptocurrency, Finance, Financial Services, Venture Capital, Web3","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Other, Payments, Software",3,"Eldar Khamitov, Richard Sobel, Vitaly Spassky",1-10,"Early Stage Venture, Seed, Venture",,,Private,"21,414"
Breed Reply,https://www.crunchbase.com/organization/breedreply,"Accelerator, Corporate Venture Capital, Incubator",38,4,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Breed Reply is Europe's active operational investors for early-stage companies delivering 'internet of things' solutions.,22,,19,Active,2014-06-06,day,https://www.reply.com/breed-reply/en/,https://www.linkedin.com/company/breed-reply,"Consulting, Financial Services, Information Technology, Internet of Things","Financial Services, Information Technology, Internet Services, Professional Services",1,Tim Stone,1-10,"Early Stage Venture, Seed",,,Private,"24,039"
Unanimous Capital,https://www.crunchbase.com/organization/unanimous-capital,Venture Capital,38,4,"San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",We work with early-stage startups solving meaningful problems—and help founders turn great ideas into market disruption at scale.,38,1,1,Active,2018-01-01,year,https://www.unanimous.vc/,https://www.linkedin.com/company/unanimous-capital,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Akshay Oberai, Chris Ji, Sunil Verma",1-10,Early Stage Venture,,,Private,"25,695"
Growth Engine,https://www.crunchbase.com/organization/growth-engine-2cd7,Venture Capital,38,3,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Venture Capital holding company,36,1,3,Active,2021-01-01,year,https://www.growthengine.it/,https://www.linkedin.com/company/growth-engine1/,,,4,"Andrea Marangione, Fabio Mondini de Focatiis, Marco Ariello, Michele Appendino",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"29,153"
GK-Plug and Play Indonesia,https://www.crunchbase.com/organization/gk-plug-and-play-indonesia,Venture Capital,38,2,"Setiabudi, Jakarta Raya, Indonesia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",GK-Plug and Play Indonesia is an innovation platform that connects startups and corporations.,36,,4,Active,2017-01-01,year,https://www.plugandplaytechcenter.com/indonesia/,https://www.linkedin.com/company/plug-and-play-indonesia/,"Business Development, Finance, Financial Services","Financial Services, Professional Services",1,Saeed Amidi,251-500,"Early Stage Venture, Seed",,,Private,"34,206"
Agronomics,https://www.crunchbase.com/organization/agronomics-d560,Venture Capital,38,2,"Douglas, South Lanarkshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Agronomics is an investment business that focuses on the environmentally sustainable prospects within the burgeoning food industry.,22,,19,Active,2011-05-03,day,https://agronomics.im,https://www.linkedin.com/company/agronomics-limited,"Asset Management, Biotechnology, Food and Beverage, Industrial","Biotechnology, Financial Services, Food and Beverage, Manufacturing, Science and Engineering",2,"Anthony Chow, Jim Mellon",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",For Profit,,Public,"36,014"
Braveheart Investment Group,https://www.crunchbase.com/organization/braveheart-investment-group,Venture Capital,38,6,"Dodworth, Barnsley, United Kingdom","Europe, Middle East, and Africa (EMEA)","Braveheart Investment Group provides equity, loan and mezzanine funding to small- and medium-sized enterprises.",24,2,19,Active,1997-01-01,year,http://www.braveheartgroup.co.uk/,https://www.linkedin.com/company/braveheart-investment-group-plc,"Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Byars Thomson, Geoffrey Charles",1-10,"Early Stage Venture, Late Stage Venture",For Profit,Made Acquisitions,Public,"75,981"
Preface Ventures,https://www.crunchbase.com/organization/preface-ventures,Venture Capital,37,2,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",The capital before the story. We partner with teams who build the Frontier Enterprise that improves our work.,31,,6,Active,2021-01-01,year,https://www.prefaceventures.com/,https://www.linkedin.com/company/preface-ventures/about/,,,1,Farooq Abbasi,1-10,"Early Stage Venture, Seed",,,Private,"6,525"
Id4 ventures,https://www.crunchbase.com/organization/id4-ventures,Venture Capital,37,3,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Id4 ventures is a venture capital investment firm focusing on early-stage startups in the European ecosystem.,26,,8,Active,2017-01-01,month,http://www.id4.vc,https://www.linkedin.com/company/id4ventures,"Angel Investment, Venture Capital","Financial Services, Lending and Investments",2,"Herve Cuviliez, Ivan Petrovic",1-10,"Early Stage Venture, Seed",,,Private,"8,086"
Unbound,https://www.crunchbase.com/organization/unbound-bdd5,"Private Equity Firm, Venture Capital",37,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Unbound is a leading long-term global investment firm based in London.,20,2,15,Active,2017-01-01,year,https://un-bound.com/,https://www.linkedin.com/company/un-bound/,"Cyber Security, Financial Services, Internet, Logistics","Financial Services, Information Technology, Internet Services, Privacy and Security, Transportation",1,Shravin Bharti Mittal,1-10,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"11,130"
500 Startups Vietnam,https://www.crunchbase.com/organization/500-startups-vietnam,"Micro VC, Venture Capital",37,3,"Ho Chi Minh City, NA - Vietnam, Vietnam","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",500 Startups Vietnam is a tech focused seed stage investor,26,,1,Active,2016-03-01,day,http://vietnam.500.co/,https://www.linkedin.com/company/500-startups,Venture Capital,"Financial Services, Lending and Investments",2,"Binh Tran, Eddie Thai",101-250,"Early Stage Venture, Seed",,,Private,"11,214"
Melo7 Tech Partners,https://www.crunchbase.com/organization/melo7-tech-partners-llc,Venture Capital,37,18,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Melo7 Tech Partners develops opportunities primarily in early stage digital media, consumer internet, and technology ventures.",34,3,1,Active,2013-01-01,year,,,"Digital Media, Finance, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment",2,"Carmelo Anthony, Stuart Goldfarb",1-10,"Early Stage Venture, Seed",,,Private,"14,520"
Type One Ventures,https://www.crunchbase.com/organization/type-1-ventures,Venture Capital,37,1,"Malibu, California, United States","Greater Los Angeles Area, West Coast, Western US","Type One Ventures is a venture capital firm that focuses on early-stage investments in aerospace, robotics, AI, and longevity.",28,,7,Active,2019-08-01,day,https://type1ventures.com,https://www.linkedin.com/company/typeoneventures,"Aerospace, Artificial Intelligence (AI), Financial Services, FinTech, Robotics, Software, Space Travel","Artificial Intelligence (AI), Data and Analytics, Financial Services, Hardware, Science and Engineering, Software, Transportation",2,"Justin Walker, Tarek Waked",11-50,"Convertible Note, Early Stage Venture, Secondary Market, Seed, Venture",,,Private,"14,744"
Comma3 Ventures,https://www.crunchbase.com/organization/comma3-ventures,Venture Capital,37,,"Taipei, T'ai-pei, Taiwan",Asia-Pacific (APAC),Comma3 Ventures is funds for founders that is looking for disruptive innovation entrepreneurs in Web3.,37,,4,Active,2022-01-01,year,https://comma3.co/,https://www.linkedin.com/company/comma3ventures/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"16,307"
Adjacent,https://www.crunchbase.com/organization/adjacent-9b5a,Venture Capital,37,3,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",exploring the adjacent,31,,20,Active,2019-11-01,day,https://adjacent.com/,https://www.linkedin.com/company/adjacentv,,,1,Nico Wittenborn,1-10,"Early Stage Venture, Seed",,,Private,"17,991"
Giant Leap Fund,https://www.crunchbase.com/organization/giant-leap-fund,"Corporate Venture Capital, Venture Capital",37,1,"Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia","Giant Leap is Australia's first venture capital fund to be 100% dedicated to investing in exceptional, rapidly scalable impact businesses.",29,,5,Active,2016-07-01,month,https://www.giantleap.com.au/,https://www.linkedin.com/company/giantleap-vc/,"Financial Services, FinTech, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Will Richardson,1-10,"Early Stage Venture, Seed",,,Private,"18,470"
Public,https://www.crunchbase.com/organization/public,Venture Capital,37,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Public is a venture capital firm that supports technology startups aiming to work more deeply with the UK’s public services.,36,,21,Active,2016-01-01,year,http://www.public.io/,https://www.linkedin.com/company/public.io,"Financial Services, GovTech, Venture Capital","Financial Services, Government and Military, Information Technology, Lending and Investments",2,"Alexander de Carvalho, Daniel Korski",51-100,Private Equity,For Profit,Was Acquired,Private,"19,015"
Angeleno Group,https://www.crunchbase.com/organization/angeleno-group,"Private Equity Firm, Venture Capital",37,11,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",Angeleno Group (AG) is a California-based private equity firm focused on high growth investments in the energy sector.,23,2,11,Active,2001-01-01,year,http://www.angelenogroup.com,https://www.linkedin.com/company/angeleno-group,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Daniel Weiss, Yaniv Tepper, Zebediah Rice",11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Venture",,,Private,"22,134"
Serafund,https://www.crunchbase.com/organization/serafund,Venture Capital,37,,"Vancouver, British Columbia, Canada",,Venture capital firm providing capital and support for growth companies,35,,2,Active,2021-08-01,month,http://serafund.co,https://www.linkedin.com/company/serafund/,,,4,"Adam Chen, Andrew Zhu, Anthony Wang, Charlie Chen",1-10,"Early Stage Venture, Seed",,,Private,"24,756"
Vitosha Venture Partners,https://www.crunchbase.com/organization/vitosha-venture-partners,"Accelerator, Venture Capital",37,,"Sofia, Grad Sofiya, Bulgaria","European Union (EU), Europe, Middle East, and Africa (EMEA)","EUR 20m acceleration, seed, and post-seed fund based in Sofia, Bulgaria.",35,,27,Active,2020-06-05,day,http://vitosha.vc,https://www.linkedin.com/company/vitoshavp/,,,6,"Erik Anderson, Marin Iliev, Maris Prii, Maxim Gurvits, Nikola Stojanow, Paul Weinberger",1-10,"Early Stage Venture, Seed",,,Private,"24,841"
Overkill Ventures,https://www.crunchbase.com/organization/overkill-ventures,"Accelerator, Angel Group, Venture Capital",37,2,"Riga, Riga, Latvia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Overkill Ventures invests in pre-seed stage startups and helps them get to product-market fit.,29,,20,Active,2018-01-01,year,https://www.overkill.vc,https://www.linkedin.com/company/overkillventures/,"3D Technology, Artificial Intelligence (AI), B2B, B2C, Enterprise Software, Hardware, Information and Communications Technology (ICT), Legal Tech, Robotics, SaaS","Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Other, Professional Services, Science and Engineering, Software",3,"David Ventzel, Dmitry Saikovsky, Peter Marculans",1-10,"Early Stage Venture, Seed",,,Private,"27,681"
Chromo Invest,https://www.crunchbase.com/organization/chromo-invest,"Private Equity Firm, Venture Capital",37,4,"Porto Alegre, Rio Grande do Sul, Brazil",Latin America,Chromo Invest is a investment firm focused on alternative business with innovative potential and exponential growth.,19,1,14,Active,2013-01-01,year,http://www.chromoinvest.com,https://www.linkedin.com/company/11406736/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Celso Viegas Portasio, Marcelo Ferreira, Tiago Wallau Kretzmann",1-10,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"27,945"
PetRock Capital,https://www.crunchbase.com/organization/petrock-capital,"Incubator, Venture Capital",37,1,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Petrock Capital is a venture firm that invests in breakthrough blockchain technologies and communities.,35,,3,Active,2020-12-01,month,https://www.petrock.capital/,https://www.linkedin.com/company/petrock-capital/,Financial Services,Financial Services,7,"Choon Xin Heng, Dar Win Liew, Ecclesiastes Joel Sim, Ray Foo, Ronald Koo, Wang Jin, Lawrence Lim, Wei, Joel Lin",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"27,996"
Maropost Ventures,https://www.crunchbase.com/organization/maropost-ventures,Venture Capital,37,1,"Toronto, Ontario, Canada",Great Lakes,Maropost Ventures is a leading private equity firm that invests in people and their companies from the earliest days.,30,,,Active,2019-05-01,day,http://maropost.ventures,https://www.linkedin.com/company/maropostventures,,,,,1-10,"Early Stage Venture, Private Equity, Seed",,,Private,"32,842"
Ardent Capital,https://www.crunchbase.com/organization/ardent-capital,Venture Capital,37,3,"Bangkok, Krung Thep, Thailand","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Ardent Capital invests in early-stage technology companies across Southeast Asia with a focus on eCommerce (B2B, B2C, Logistics) and more",32,,5,Active,2011-11-01,day,http://www.ardentcapital.com,https://www.linkedin.com/company/ardent-capital,"E-Commerce, Finance, Venture Capital","Commerce and Shopping, Financial Services, Lending and Investments",3,"Adrian Vanzyl, Paul Srivorakul, Piers Bennett",1-10,"Early Stage Venture, Seed",,,Private,"33,937"
Oasis Capital,https://www.crunchbase.com/organization/oasis-capital-4c81,Venture Capital,37,,"Shanghai, Shanghai, China",Asia-Pacific (APAC),Oasis Capital focuses on blockchain project investment and digital asset management.,33,,7,Active,2020-08-03,day,https://oasiscapital.io/,https://www.linkedin.com/company/oasiscapital,Blockchain,"Blockchain and Cryptocurrency, Other",,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"43,255"
Boeing HorizonX Ventures,https://www.crunchbase.com/organization/horizonx-ventures,"Corporate Venture Capital, Venture Capital",37,5,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",HorizonX Ventures is the venture capital arm of Boeing. The firm primarily invests in late seed through mid/growth stage companies.,30,1,21,Active,2017-01-01,year,http://www.boeing.com/company/key-orgs/horizon-x/ventures/,https://www.linkedin.com/company/boeing/,"Advanced Materials, Artificial Intelligence (AI), Cyber Security, Energy, Internet of Things, Logistics, Machine Learning, Manufacturing, Space Travel, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Energy, Financial Services, Information Technology, Internet Services, Lending and Investments, Manufacturing, Privacy and Security, Science and Engineering, Software, Transportation",,,11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,,Private,"52,762"
HashKey Capital,https://www.crunchbase.com/organization/hashkey-capital-a772,Venture Capital,36,2,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","HashKey Capital provides financial services to startups from Pre-Seed to Series B+, across equity and tokens.",36,,6,Active,2015-01-01,year,https://hashkey.capital/index.html,https://www.linkedin.com/company/hashkeycapital,"Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Chao Deng, Sunny He",51-100,"Early Stage Venture, Seed",For Profit,,Private,651
octopus investments,https://www.crunchbase.com/organization/octopusinvestments,Venture Capital,36,15,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Octopus Investments offers investment options and solutions to help with tax planning.,30,2,22,Active,2000-01-01,year,https://octopusinvestments.com,https://www.linkedin.com/company/octopusinvestments/,"Banking, Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Chris Hulatt, Sam Reynolds",501-1000,"Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,"1,821"
ATW Partners,https://www.crunchbase.com/organization/atw-partners,Venture Capital,36,13,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",ATW Partners is an Investment Manager that focuses on Venture Capital and Private Equity investments,27,9,11,Active,2016-03-03,day,https://www.atwpartners.com,https://www.linkedin.com/company/atw-partners-llc/about/,,,2,"Antonio Ruiz-Gimenez, Kerry Propper",11-50,"Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed",,,Private,"2,097"
Conviction VC,https://www.crunchbase.com/organization/conviction-vc,Venture Capital,36,6,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Conviction VC offers private patient capital for early-stage, high-growth B2B SaaS businesses in Europe and the UK.",30,,9,Active,2017-11-29,day,https://www.conviction-vc.com/,https://www.linkedin.com/company/conviction-vc/,"B2B, Professional Services, SaaS, Venture Capital","Financial Services, Lending and Investments, Other, Software",4,"Andrew Jenkins, Jeremy Middleton, Jeremy Middleton, Will Orde",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,791"
Genesis Ventures,https://www.crunchbase.com/organization/genesis-ventures-e8a8,Venture Capital,36,,"Athens, Attiki, Greece","European Union (EU), Europe, Middle East, and Africa (EMEA)","Genesis Ventures is a pre-seed, industry agnostic fund investing in startups in Southeastern Europe",30,,11,Active,2021-12-14,day,https://www.genesis-ventures.vc/,https://www.linkedin.com/company/genesisvc,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Stergios Anastasiadis,1-10,"Early Stage Venture, Seed",,,Private,"3,306"
Aera VC,https://www.crunchbase.com/organization/aera-vc,Venture Capital,36,1,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Aera VC is an early-growth fund investing in deep tech ventures that accelerate the world towards a sustainable future.,29,,,Active,2017-01-01,year,https://www.aera.vc,https://www.linkedin.com/company/aera-vc/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Derek Handley, Keenan Kwok, Nick Winstone",1-10,"Early Stage Venture, Seed",,,Private,"3,867"
Phystech Ventures,https://www.crunchbase.com/organization/phystech-ventures,Venture Capital,36,8,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Phystech Ventures is an early-stage deeptech VC firm with focus on next-gen computing, life sciences, energy, mobility, and space.",29,,16,Active,2013-01-01,year,https://phystech.vc,https://www.linkedin.com/company/3875461,"Aerospace, Bioinformatics, Biotechnology, Energy, Financial Services, Genetics, Quantum Computing, Robotics, Venture Capital","Biotechnology, Data and Analytics, Energy, Financial Services, Hardware, Health Care, Lending and Investments, Science and Engineering, Software",4,"Daniel Shaposhnikov, Ivan Protopopov, Olga Maslikhova, Petr Lukyanov",11-50,"Convertible Note, Early Stage Venture, Grant, Seed, Venture",,,Private,"6,721"
The LegalTech Fund,https://www.crunchbase.com/organization/the-legaltech-fund,Venture Capital,36,,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",Investing in companies transforming the world of law,32,,4,Active,2021-01-01,year,http://legaltech.com,https://www.linkedin.com/company/the-legaltech-fund,"Consumer Applications, Consumer Software, Enterprise Software, FinTech, Legal, Legal Tech","Apps, Financial Services, Professional Services, Software",1,Zach Posner,1-10,"Early Stage Venture, Seed",,,Private,"8,537"
Media Development Investment Fund,https://www.crunchbase.com/organization/media-development-investment-fund,Venture Capital,36,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Media Development Investment Fund provides the news, information, and debate that people need to build free, thriving societies.",31,1,17,Active,1996-01-01,year,http://www.mdif.org,https://www.linkedin.com/company/media-development-investment-fund/,,,1,Sasa Vucinic,51-100,"Convertible Note, Debt, Early Stage Venture, Grant, Post-Ipo, Private Equity, Seed, Venture",Non-profit,Made Acquisitions,Private,"10,384"
Peak 6,https://www.crunchbase.com/organization/peak6-investments,"Fund Of Funds, Private Equity Firm, Venture Capital, Venture Debt",36,7,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",Peak6 Investments operates as an investment management firm.,30,3,10,Active,1997-01-01,year,https://www.peak6.com,https://www.linkedin.com/company/peak6-investments/,"Financial Services, Information Technology, Trading Platform, Venture Capital","Financial Services, Information Technology, Lending and Investments",,,1001-5000,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Private Equity, Venture",,Made Acquisitions,Private,"11,430"
Cemex Ventures,https://www.crunchbase.com/organization/cemex-ventures,"Corporate Venture Capital, Venture Capital",36,3,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cemex Ventures is a corporate venture capital arm of Cemex.,26,1,15,Active,2017-01-01,year,http://www.cemexventures.com/,https://www.linkedin.com/company/cemexventures/,Venture Capital,"Financial Services, Lending and Investments",,,51-100,"Early Stage Venture, Late Stage Venture, Post-Ipo, Seed, Venture",,,Private,"12,143"
Invest Northern Ireland,https://www.crunchbase.com/organization/invest-northern-ireland,Venture Capital,36,7,"Belfast, Belfast, United Kingdom","Europe, Middle East, and Africa (EMEA)",Invest Northern Ireland is a economic development agency.,28,2,13,Active,2002-01-01,year,http://www.investni.com,http://www.linkedin.com/company/invest-northern-ireland,"Finance, FinTech, Venture Capital","Financial Services, Lending and Investments",,,501-1000,"Early Stage Venture, Grant, Seed, Venture",For Profit,,Private,"13,393"
UNIQA Ventures,https://www.crunchbase.com/organization/uniqa-ventures,"Corporate Venture Capital, Venture Capital",36,8,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","is an European Venture Capital firm investing in the future of Health, Mobility, Smart Home and Fintech as well as enabling technologies.",27,,11,Active,2016-08-01,day,http://www.uniqaventures.com,https://www.linkedin.com/company/uniqa-ventures-gmbh/,"Automotive, Clean Energy, CleanTech, Enterprise Software, FinTech, Health Care, InsurTech, Logistics","Energy, Financial Services, Health Care, Software, Sustainability, Transportation",1,Andreas Nemeth,11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Venture",,,Private,"15,191"
Channel 4 Ventures,https://www.crunchbase.com/organization/channel-4-ventures,Corporate Venture Capital,36,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Channel 4 Ventures is a equity fund for media.,34,3,16,Active,2014-01-01,year,https://www.channel4ventures.com/,https://www.linkedin.com/company/channel4ventures/,,,1,Vinay Solanki,1-10,Early Stage Venture,,,Private,"16,262"
Uni.Fund,https://www.crunchbase.com/organization/uni-fund-9d39,Venture Capital,36,,"Athens, Attiki, Greece","European Union (EU), Europe, Middle East, and Africa (EMEA)",Uni.Fund supports the growth of ventures that address emerging market needs.,27,,26,Active,2017-12-29,day,https://uni.fund,https://www.linkedin.com/company/unifundmakeithappen,,,4,"Katerina Pramatari, Panos Lioulias, Sotiris Papantonopoulos, Stelios Eliakis",1-10,"Early Stage Venture, Seed, Venture",,,Private,"16,769"
Darkmode Ventures,https://www.crunchbase.com/organization/darkmode-ventures,"Micro VC, Venture Capital",36,3,,,Darkmode is an early stage venture fund with a “builders for builders” ethos.,35,,,Active,2021-01-01,year,https://www.darkmode.vc,https://www.linkedin.com/company/darkmodevc/,,,3,"Amir Shevat, Kat Orekhova, Raphael Danilo",1-10,"Early Stage Venture, Seed",,,Private,"17,660"
British Design Fund,https://www.crunchbase.com/organization/british-design-fund,Venture Capital,36,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","British Design Fund supports enterprise in the UK by investing in, and supporting, early stage, well designed, product businesses.",35,,25,Active,2016-01-01,year,https://britishdesignfund.co.uk/,https://www.linkedin.com/company/britishdesignfund,,,1,Damon Bonser,11-50,"Early Stage Venture, Seed",,,Private,"19,111"
