Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
South Yorkshire Investment Fund,https://www.crunchbase.com/organization/south-yorkshire-investment-fund,Venture Capital,12,2,"Dodworth, Barnsley, United Kingdom","Europe, Middle East, and Africa (EMEA)","South Yorkshire Investment Fund (SYIF) provided seedcorn finance, business loans and equity-linked investments.",11,1,4,Active,2000-01-01,year,http://www.syif.com/,https://www.linkedin.com/company/south-yorskhire-investment-fund/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,Early Stage Venture,,Made Acquisitions,Private,"65,579"
Astrec Invest,https://www.crunchbase.com/organization/astrec-invest,Venture Capital,12,4,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","They partner with the entrepreneurs, scientists that challenge conventional thinking and solve the hard problems.",12,,,Active,2005-01-01,year,http://www.astrecinvest.com,https://www.linkedin.com/company/astrec-invest,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Marek Kiisa,1-10,,,,Private,"70,395"
Vela Technologies,https://www.crunchbase.com/organization/vela-technologies,"Venture Capital, Venture Debt",12,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Vela Technologies is a venture capital firm specializing in investments in early stage.,9,4,4,Active,2000-01-01,year,http://www.velatechplc.com,https://www.linkedin.com/company/vela-technologies,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,11-50,,,,Public,"72,072"
Dale Ventures,https://www.crunchbase.com/organization/dale-ventures,Venture Capital,12,1,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Dale Ventures invests in companies where it can provide strategic and analytic resources.,9,,6,Active,1998-01-01,day,http://dale.com/,https://www.linkedin.com/company/dale-ventures/,"Angel Investment, Consumer, Financial Services, Funding Platform, Media and Entertainment, Medical, Real Estate, Real Estate Investment, Retail Technology","Commerce and Shopping, Financial Services, Hardware, Health Care, Lending and Investments, Media and Entertainment, Other, Real Estate, Software",1,Dale W. Wood,11-50,"Early Stage Venture, Seed",,Made Acquisitions,Private,"88,074"
GTS Ventures,https://www.crunchbase.com/organization/gts-ventures,Venture Capital,12,,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),GTS Ventures is a venture capital that specializes in investing in promising crypto projects.,12,,,Active,2021-01-01,year,https://gts.vc/,https://www.linkedin.com/company/gts-ventures,"Bitcoin, Cryptocurrency, FinTech, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",,,11-50,"Early Stage Venture, Seed",,,Private,"155,908"
Myriad Venture Partners,https://www.crunchbase.com/organization/myriad-venture-partners,Venture Capital,11,,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England","Myriad Venture Partners is an investment firm that provides funding and financial solutions for AI, software, and clean technology startups.",10,,4,Active,2023-01-01,year,https://www.myriadventures.com/,https://www.linkedin.com/company/myriad-vp/,,,,,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,732"
InvestBev,https://www.crunchbase.com/organization/investbev,"Private Equity Firm, Venture Capital",11,1,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US","A growth-oriented private equity firm that seeks to invest in adult beverage brands, technology, raw distillate aging program and cannabis.",11,,10,Active,2018-01-01,year,https://investbev.com/,https://www.linkedin.com/company/investbev/,"Cannabis, Craft Beer, Distillery, Financial Services, Food and Beverage, Wine And Spirits, Winery","Community and Lifestyle, Financial Services, Food and Beverage, Health Care",,,11-50,"Early Stage Venture, Private Equity, Seed",,,Private,"4,378"
Atlantica Ventures,https://www.crunchbase.com/organization/atlantica-ventures-ac1b,Venture Capital,11,,"Lagos, Lagos, Nigeria","Europe, Middle East, and Africa (EMEA)",Atlantica Ventures provide capital to early stage companies in addition to growth support.,10,,6,Active,2018-01-01,year,https://www.atlanticaventures.com/,https://www.linkedin.com/company/atlanticaventures/,Venture Capital,"Financial Services, Lending and Investments",2,"Anikó Szigetvári, Ik Kanu",1-10,Early Stage Venture,,,Private,"5,277"
Interactive Venture Partners,https://www.crunchbase.com/organization/interactive-venture-partners,Venture Capital,11,,,,US-based venture capital fund investing into CEE startups,11,,7,Active,,,https://www.interactivevp.com/en/home.php,https://www.linkedin.com/company/interactivevp,,,,,1-10,"Early Stage Venture, Seed",,,Private,"5,362"
Behold Ventures,https://www.crunchbase.com/organization/behold-ventures,Venture Capital,11,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Early stage, video game focused VC fund.",10,,7,Active,2021-03-08,day,https://behold.vc/,https://www.linkedin.com/company/beholdvc/,Video Games,Gaming,3,"Karl Magnus Troedsson, Magnus Kenneby, Sigurlína Ingvarsdóttir",1-10,"Early Stage Venture, Seed",,,Private,"7,510"
adMare Bio Innovations,https://www.crunchbase.com/organization/admare-bio-innovations,"Accelerator, Venture Capital",11,2,"Vancouver, British Columbia, Canada",,"adMare Bio innovations is a global life sciences venture, building Canadian life sciences from sea to sea.",9,,1,Active,2019-01-01,day,https://www.admarebio.com/,https://ca.linkedin.com/organization-guest/company/admare-bioinnovations?challengeId=AQHYkUJisu27XgAAAXOOfoFvLGG7gMeJqLiIL3hT4wAmVhJdayMQkA57pbL9hbnu6z8m-3-vTV50eZKiuYlVObqkA1XZay1dXA&submissionId=b8f126bc-0981-2516-7fb2-7ca438125079,,,,,101-250,Seed,For Profit,Made Acquisitions,Private,"9,339"
Good Startup,https://www.crunchbase.com/organization/good-startup,Venture Capital,11,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Good Startup is a venture firm focused on the alternative protein sector.,10,,1,Active,2021-01-01,year,https://www.goodstartup.com,https://www.linkedin.com/company/goodstartup/,"Alternative Protein, Funding Platform, Venture Capital","Financial Services, Food and Beverage, Lending and Investments",2,"Gautam Godhwani, Jayesh Parekh",1-10,Early Stage Venture,,,Private,"10,518"
G-Force,https://www.crunchbase.com/organization/g-force-4ed8,"Micro VC, Venture Capital",11,,"Bratislava, Bratislava, Slovakia (Slovak Republic)","European Union (EU), Europe, Middle East, and Africa (EMEA)",G-Force is a pre/seed fund and investment program for mission driven climate tech startups.,10,,2,Active,2021-09-01,month,https://www.usegforce.com,https://www.linkedin.com/company/usegforce/,"Clean Energy, CleanTech, FinTech, GreenTech, Renewable Energy, Sustainability","Energy, Financial Services, Sustainability",4,"Boris Zeleny, Marian Gazdik, Miklos Kobor, Peter Kulloi",1-10,"Grant, Seed",For Profit,,Private,"12,056"
Quadri Ventures,https://www.crunchbase.com/organization/quadri-ventures,Venture Capital,11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Quadri Ventures is a Venture Capital firm on a mission to be the leading value-add investor to B2B SaaS companies from Seed to Series B.,8,,7,Active,2023-01-01,year,https://www.quadriventures.com/,https://www.linkedin.com/company/quadri-ventures/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"17,157"
Strategic Development Fund,https://www.crunchbase.com/organization/strategic-development-fund,Venture Capital,11,,"Abu Dhabi, Abu Dhabi, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Strategic Development Fund focus on financial return and economic impact within UAE’s strategic sectors.,11,,4,Active,2019-01-01,year,https://www.sdf.ae,https://www.linkedin.com/company/strategic-development-fund/,"Information Technology, Robotics, Venture Capital","Financial Services, Hardware, Information Technology, Lending and Investments, Science and Engineering, Software",,,51-100,"Early Stage Venture, Late Stage Venture",,,Private,"17,414"
Cosmostation,https://www.crunchbase.com/organization/cosmostation,Venture Capital,11,,"Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),The Interchain Validator & Application Developer. Providing purely streamlined access to the interchain.,11,,,Active,2017-08-23,day,https://www.cosmostation.io/,https://www.linkedin.com/company/cosmostation/ ,"Blockchain, Internet, Software","Blockchain and Cryptocurrency, Internet Services, Other, Software",,,11-50,Seed,For Profit,,Private,"19,673"
B Heroes,https://www.crunchbase.com/organization/b-heroes,"Micro VC, Venture Capital",11,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",B Heroes is a VC firm investing in Italian Founders around the globe,11,,,Active,2016-01-01,year,https://www.bheroes.it,https://www.linkedin.com/company/b-heroes,,,1,Fabio Cannavale,1-10,"Early Stage Venture, Seed",,,Private,"20,336"
Archer Gray,https://www.crunchbase.com/organization/archergray,Corporate Venture Capital,11,5,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Archer Gray invests in tech-enabled media companies at the Seed and Series A stages across six industries.,10,,1,Active,2011-10-01,day,http://www.archergray.com,https://www.linkedin.com/company/archer-gray-productions,"Angel Investment, Digital Media, Finance, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment",1,Amy Nauiokas,1-10,"Early Stage Venture, Seed",For Profit,,Private,"21,053"
Blue Lake,https://www.crunchbase.com/organization/blue-lake-accelerator,"Accelerator, Venture Capital",11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Blue Lake is a London based accelerator/VC, that scouts for early stage startups from Eastern Europe linking them with the UK market.",10,,4,Active,2019-01-01,year,https://www.bluelakevc.com,https://www.linkedin.com/company/blue-lake-accelerator,Venture Capital,"Financial Services, Lending and Investments",2,"David Gilgur, Lyubov Guk",11-50,"Early Stage Venture, Seed",,,Private,"22,146"
MaxxCapital,https://www.crunchbase.com/organization/vaann-ltd,Venture Capital,11,,"Old Road Town, Saint Thomas Middle Island, Saint Kitts and Nevis",,MaxxCapital is an investment fund and information center with blockchain news update from everywhere in the world,11,,,Active,2021-10-29,day,https://www.maxx.capital,https://www.linkedin.com/company/maxxcapital-ventures,"Blockchain, Communities, Cryptocurrency, Education, Financial Services, Information Technology, Internet, Marketing, Venture Capital","Blockchain and Cryptocurrency, Community and Lifestyle, Education, Financial Services, Information Technology, Internet Services, Lending and Investments, Other, Payments, Sales and Marketing, Software",3,"KaKa Anh, KaKa Anh, Sỹ Việt Trần",101-250,"Seed, Venture",For Profit,,Private,"23,052"
UDHC,https://www.crunchbase.com/organization/udhc,Venture Capital,11,1,,,UDHC is to bring DeFi to the mainstream.,9,,3,Active,,,http://udhc.finance,https://www.linkedin.com/company/udhc,,,,,1-10,Early Stage Venture,,,Private,"24,727"
Venionaire Capital,https://www.crunchbase.com/organization/venionaire-capital,"Private Equity Firm, Venture Capital",11,2,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","Venionaire Capital is a specialized in the fields of angel capital, venture capital and corporate finance.",10,,3,Active,2012-09-26,day,http://www.venionaire.com,https://www.linkedin.com/company/6432973,Finance,Financial Services,2,"Berthold Baurek-Karlic, Markus Ertler",11-50,"Early Stage Venture, Private Equity, Seed, Venture",,,Private,"25,133"
Green Angel Ventures,https://www.crunchbase.com/organization/green-angel-ventures,Venture Capital,11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Green Angel Ventures is the reference early stage investor for UK climate innovation.,10,,4,Active,,,https://greenangelventures.com/,https://www.linkedin.com/company/green-angel-ventures-gav/,,,,,11-50,Early Stage Venture,,,Private,"26,254"
EthAum Venture Partners,https://www.crunchbase.com/organization/ethaum-venture-partners,"Accelerator, Incubator, Micro VC, Startup Competition, Venture Capital",11,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",EthAum Venture Partners is an Incubator and Accelerator for the Deep Tech Startups that are looking for customers & partners in the ASEAN.,11,,8,Active,2018-01-01,year,https://ethaum.com/,https://www.linkedin.com/company/ethaum-venture-partners/,"Artificial Intelligence (AI), Blockchain, Business Development, Consulting, Financial Services, Information Technology, Internet of Things, Robotics","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Hardware, Information Technology, Internet Services, Other, Professional Services, Science and Engineering, Software",1,Pankaj Gupta,11-50,"Crowdfunding, Early Stage Venture, Grant, Late Stage Venture",,,Private,"26,528"
Nickleby Capital,https://www.crunchbase.com/organization/nickleby-capital,"Investment Bank, Private Equity Firm, Venture Capital",11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","With a private equity approach to managing venture risk, we help top entrepreneurs back the next generation of founders",9,,6,Active,2020-01-01,year,https://www.nicklebycapital.com,https://www.linkedin.com/company/nickleby-capital,"AgTech, Consumer Goods, Financial Services, Health Care, Medical, SaaS","Agriculture and Farming, Consumer Goods, Financial Services, Health Care, Software",2,"Marco Schiavo, Saav Shah",1-10,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"26,704"
Semapa Next,https://www.crunchbase.com/organization/semapa-next,Venture Capital,11,1,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Semapa Next is a venture capital firm that invests in teams of exceptional founders from Series A to late-stage funding.,10,,3,Active,2017-01-01,year,http://www.semapanext.com/,https://www.linkedin.com/company/semapanext/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture",,,Private,"27,550"
Wise3 Ventures,https://www.crunchbase.com/organization/wise3-ventures,Venture Capital,11,,,,Wise3 Ventures is a Blockchain focused investing Venture Capital.,10,,1,Active,2023-01-01,year,,https://www.linkedin.com/company/wise3-ventures,"Blockchain, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",1,Ruben Portela,1-10,Seed,,,Private,"27,782"
Bonit Capital,https://www.crunchbase.com/organization/bonit-capital,"Family Investment Office, Venture Capital",11,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Bonit Capital is a Swedish family-owned investment company. We invest across sectors and asset classes.,9,,3,Active,,,http://bonitcapital.com,https://www.linkedin.com/company/bonit-capital/,"Association, Health Care, Non Profit","Health Care, Other, Social Impact",,,1-10,"Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed, Venture",,,Private,"28,631"
D2 Fund,https://www.crunchbase.com/organization/double-down,"Micro VC, Venture Capital",11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",D2 is a venture fund for ambitious equity efficient start-ups,10,,,Active,2022-01-01,year,https://d2.fund/,https://www.linkedin.com/company/notyourordinaryvc/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"29,187"
L4 Venture Builder,https://www.crunchbase.com/organization/l4-venture-builder,Venture Capital,11,,"Brasil, Sao Paulo, Brazil",Latin America,L4 Venture Builder is an independent investment fund that chooses projects in which B3 will have a share.,9,,4,Active,2022-01-01,year,https://en.l4vb.com,https://www.linkedin.com/company/l4venturebuilder,Venture Capital,"Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"29,562"
Thairm Bio,https://www.crunchbase.com/organization/thairm-bio,Venture Capital,11,,"Edinburgh, Edinburgh, City of, United Kingdom","Europe, Middle East, and Africa (EMEA)",Thairm Bio is a Trust that invests in early-stage life science companies.,5,,5,Active,,,,,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"30,041"
Merian Ventures,https://www.crunchbase.com/organization/merian-ventures,Venture Capital,11,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Merian Ventures provides seed+ to Series B funding to companies developing novel & emerging technologies for business and consumer markets.,9,,,Active,2015-11-01,day,https://www.merianventures.com,https://www.linkedin.com/company/merian-ventures,"Artificial Intelligence (AI), Machine Learning, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",1,Alexsis de Raadt-St. James,1-10,"Early Stage Venture, Seed, Venture",,,Private,"30,617"
Neo Ventures,https://www.crunchbase.com/organization/neo-ventures,Venture Capital,11,,"Sofia, Grad Sofiya, Bulgaria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Neo Ventures is an open-ended entrepreneurial capital early-stage investor based in Europe.,7,,3,Active,2018-03-01,month,https://neoventures.net,https://www.linkedin.com/company/neo-ventures-capital/,"Aerospace, Cyber Security, Health Care, Security","Health Care, Information Technology, Privacy and Security, Science and Engineering",1,Pavel Ezekiev,11-50,"Early Stage Venture, Seed, Venture",,,Private,"31,556"
StartupIst VC,https://www.crunchbase.com/organization/startupist-vc,Venture Capital,11,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",StartupIst VC is an investment firm.,10,,1,Active,,,https://www.startupist.vc/,,,,,,1-10,Seed,,,Private,"32,031"
Kinisis Ventures,https://www.crunchbase.com/organization/kinisis-ventures,Venture Capital,11,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Kinisis Ventures is a registered Venture Capital fund focusing primarily on Cypriot start-ups.,8,,6,Active,2018-01-01,year,https://kinisisventures.com/,https://www.linkedin.com/company/kinisis-ventures/about/,,,,,1-10,Early Stage Venture,,,Private,"32,043"
Climate VC,https://www.crunchbase.com/organization/potential-climate-ventures,Venture Capital,11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Climate VC helps to find, foster and fund innovative startups to have a global and gigatonne-scale impact on the climate.",10,,4,Active,2021-01-01,month,https://climate.vc/,https://www.linkedin.com/company/climate-vc/,"Finance, Financial Services, Funding Platform, Venture Capital","Financial Services, Lending and Investments",1,Peet Denny,1-10,"Early Stage Venture, Seed, Venture",,,Private,"32,939"
String Ventures,https://www.crunchbase.com/organization/string-ventures,"Micro VC, Private Equity Firm, Venture Capital",11,4,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Number String Ventures provides advisory services and is a California-based seed and early stage venture capital fund.,11,,,Active,2013-01-01,year,http://string.ventures,http://www.linkedin.com/company/string-ventures,,,4,"Ali Çevik, Ben Wild, Can Saracoglu, Matthew Fernandez",11-50,,,,Private,"33,888"
NCL Technology Ventures,https://www.crunchbase.com/organization/ncl,Venture Capital,11,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",NCL Technology Ventures invests transformational equity capital in entrepreneurs who have truly innovative technologies in healthcare,10,1,5,Active,2010-01-01,year,https://nclim.co.uk/,https://www.linkedin.com/company/ncl-technology-ventures/,"Finance, Financial Services, Health Care, Venture Capital","Financial Services, Health Care, Lending and Investments",1,Jermey Biggs,1-10,"Early Stage Venture, Seed, Venture",,,Private,"34,204"
Grey X Group,https://www.crunchbase.com/organization/grey-x-group,Corporate Venture Capital,11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",GreyX: Pioneering human life's frontier via exponential tech. Driving change in education & health with GreyEd & Grey Health.,11,,,Active,2023-01-18,day,https://www.greyxgroup.com,https://www.linkedin.com/company/greyxgroup,"Artificial Intelligence (AI), EdTech, Education, Health Care, Impact Investing","Artificial Intelligence (AI), Data and Analytics, Education, Financial Services, Health Care, Lending and Investments, Science and Engineering, Software",1,Monti Kgengwenyane,1-10,"Crowdfunding, Seed",,Made Acquisitions,Private,"36,226"
Bray Capital,https://www.crunchbase.com/organization/bray-capital,Venture Capital,11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Bray Capital is a supportive lead investor, with a strong preference for owner-managed businesses.",11,,1,Active,2011-01-01,year,http://www.braycapital.com,https://www.linkedin.com/company/bray-capital-limited/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Shay O’Brien,1-10,Early Stage Venture,,,Private,"36,668"
Good Soil VC,https://www.crunchbase.com/organization/good-soil-vc,Venture Capital,11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",GOODsoil VC is an early stage venture capital firm.,10,,2,Active,2016-01-01,year,http://www.goodsoilvc.com/,https://www.linkedin.com/company/good-soil-venture-capital/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Ashley T. MacCarthy, Charmaine Hayden, Orla Enright, Richard Mensah",1-10,"Early Stage Venture, Seed",,,Private,"36,692"
Black Green Capital,https://www.crunchbase.com/organization/black-green-capital,Venture Capital,11,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Black Green Capital is a venture capital firm focused on investments in internet, communication, and underperforming companies.",11,,1,Active,2014-01-01,year,http://www.blackgreencapital.com/,https://www.linkedin.com/company/black-green-capital/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,David Rowe,1-10,"Early Stage Venture, Non Equity Assistance, Private Equity, Seed",,,Private,"37,410"
C3 Venture Capital,https://www.crunchbase.com/organization/c3-management,"Private Equity Firm, Venture Capital",11,,"Frankfurt, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",C3 Management is an asset management company focused on managing venture funds which invest in technology companies worldwide.,9,,4,Active,2021-01-01,year,https://www.c3venture.capital,https://www.linkedin.com/company/c3management/,Venture Capital,"Financial Services, Lending and Investments",3,"Juan Rodriguez, Stefan Schütze, Theo U. Woik",1-10,"Early Stage Venture, Seed, Venture",,,Private,"37,974"
Game Tech Ventures,https://www.crunchbase.com/organization/game-tech-ventures,Venture Capital,11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Game Tech Ventures is a venture capital firm.,8,,3,Active,,,https://gametechventures.com/,https://www.linkedin.com/company/gametechventures/,,,1,Lachlan Gowrie-Smith,1-10,Early Stage Venture,,,Private,"37,835"
Web Summit Ventures,https://www.crunchbase.com/organization/web-summit-ventures,Venture Capital,11,1,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Web Summit hosts the world's largest gathering of startups, unicorns, VCs & media. Web Summit Ventures invests in the best of this network.",10,,,Active,2022-01-01,year,https://websummit.com/venture/,,,,,,251-500,,,,Private,"38,352"
Kings Park Capital,https://www.crunchbase.com/organization/kings-park-capital,"Private Equity Firm, Venture Capital",11,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Kings Park Capital (“KPC”) is an independent lower mid-market private equity investment firm, owned by its partners.",11,,6,Active,2007-01-01,year,http://www.kingsparkcapital.com/,https://www.linkedin.com/company/kings-park-capital-llp,"Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Hugo Robinson, Jason Katz",11-50,"Private Equity, Venture",,Made Acquisitions,Private,"38,424"
Decima Fund,https://www.crunchbase.com/organization/decima-fund,Venture Capital,11,,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),Decima Fund is a venture capital fund that invests in the blockchain and web3 areas.,11,,1,Active,,,https://decima.fund/,https://www.linkedin.com/company/decimafund/,Venture Capital,"Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"38,164"
Cetacean Capital,https://www.crunchbase.com/organization/cetacean-capital,"Private Equity Firm, Venture Capital",11,2,"Delaware, Ohio, United States","Great Lakes, Midwestern US",A group of highly skilled & connected VCs taking projects to the next level!,10,,3,Active,2021-01-01,year,https://cetacean.capital/,https://www.linkedin.com/company/cetacean-capital/about/,,,,,11-50,"Early Stage Venture, Seed",,,Private,"38,354"
Apex Black,https://www.crunchbase.com/organization/apex-black,Venture Capital,11,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","We are serial founders backing fellow founders with capital, connections and expertise.",9,,2,Active,,,https://apex.black,https://www.linkedin.com/company/apexblack,"Angel Investment, Venture Capital","Financial Services, Lending and Investments",1,Rani Saad,1-10,"Early Stage Venture, Seed",,,Private,"38,590"
Raven Ventures Australia,https://www.crunchbase.com/organization/raven-ventures-australia,Venture Capital,11,3,"Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",We are an Australian based globally focused seed and early stage venture firm.,9,,4,Active,2013-01-01,year,http://www.ravenventures.com.au,https://www.linkedin.com/company-beta/21533007/,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Kristian Blaszczynski, Philip Sheridan",1-10,"Early Stage Venture, Seed",,,Private,"39,246"
Peer Venture Partners,https://www.crunchbase.com/organization/peer-venture-partners,"Micro VC, Venture Capital",11,,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",PEER Venture Partners is a venture capital firm that invests in and works with entrepreneurs to build outstanding enterprises.,10,,1,Active,,,http://www.peerventurepartners.com,,,,2,"Donald Lucas, Jared Hutchings",1-10,"Early Stage Venture, Initial Coin Offering, Seed",,,Private,"40,413"
Andurance Ventures,https://www.crunchbase.com/organization/andurance-ventures-llp,Venture Capital,11,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Andurance Ventures is an independent technology venture capital firm based in London.,10,,3,Active,2012-06-01,month,http://www.anduranceventures.com/,https://www.linkedin.com/company/3062931,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Nicolas Granatino,1-10,"Early Stage Venture, Venture",,,Private,"42,404"
VoicePunch,https://www.crunchbase.com/organization/voice-punch,Venture Capital,11,,"Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",Early stage fund thematically focused on voice technology and related markets,10,,2,Active,2019-01-01,day,https://voicepunch.vc/,https://www.linkedin.com/company/voicepunch,,,1,Marc Ladin,1-10,"Early Stage Venture, Seed",,,Private,"44,994"
Great Stuff Ventures,https://www.crunchbase.com/organization/great-stuff-ventures,"Private Equity Firm, Venture Capital",11,1,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Great Stuff Ventures is a group of entrepreneurs and industry veterans investing their own capital in great people doing great stuff.,10,,,Active,2018-01-01,year,http://greatstuffventures.com,https://www.linkedin.com/company/great-stuff-ventures/,FinTech,Financial Services,1,Gianluca Valentini,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"45,725"
Venturian Funding & Investment Group,https://www.crunchbase.com/organization/venturian-funding-investment-group,"Family Investment Office, Venture Capital",11,,"Wakefield, Wakefield, United Kingdom","Europe, Middle East, and Africa (EMEA)",Venturian Funding & Investment Group is a private family-owned funding and investment group.,10,,5,Active,2015-01-01,year,http://venturian.info/,https://www.linkedin.com/company/venturian-funding-investment-group/,,,,,1-10,"Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,"48,922"
Teknogirişim GSYF,https://www.crunchbase.com/organization/teknogirişim-gsyf,Venture Capital,11,,"Üsküdar, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Venture capital arm of KT Portföy,9,,2,Active,2018-01-01,year,https://www.ktportfoy.com.tr/teknogirisim/default.aspx,https://www.linkedin.com/company/kt-portfoy,,,,,1-10,"Early Stage Venture, Seed",,,Private,"48,522"
Vest Coast Capital,https://www.crunchbase.com/organization/vest-coast-capital,Venture Capital,11,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Vest Coast Capital is a venture capital firm.,11,1,,Active,2021-01-01,year,https://vestcoastcapital.com/,https://www.linkedin.com/company/vest-coast-capital/,,,,,1-10,"Early Stage Venture, Grant, Seed, Venture",,,Private,"53,280"
One97 Mobility Fund,https://www.crunchbase.com/organization/one97-mobility-fund,Venture Capital,11,3,"Noida, Uttar Pradesh, India",Asia-Pacific (APAC),One97 Mobility Fund is a venture company that invests in early stage companies and offers support to entrepreneurs.,11,,7,Active,2010-01-01,year,http://one97mobilityfund.com/,http://www.linkedin.com/company/one97-mobility-fund,,,,,1-10,,,,Private,"53,012"
