Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
OctaQuest,https://www.crunchbase.com/organization/octaquest,"Angel Group, Venture Capital",2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",OctaQuest is a women-led investment firm that invests in start-up companies with female or mixed founder teams.,2,,,Active,2021-01-01,year,,,,,,,,Seed,,,Private,"91,023"
Södra Ädla,https://www.crunchbase.com/organization/södra-ädla,Venture Capital,2,,"Växjö, Kronobergs Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Södra Ädla is a new venture capital business of Södra.,2,,,Active,2022-01-01,year,,,,,,,,Seed,,,Private,"93,142"
Willem De Geer,https://www.crunchbase.com/person/willem-de-geer-7aef,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Willem De Geer is the CEO of YLD. Willem De Geer attended Stockholm School of Economics.,2,,1,,,,,https://www.linkedin.com/in/willem-de-geer-259446/?originalSubdomain=se,,,,,,,,,,"103,849"
Granitor,https://www.crunchbase.com/organization/granitor,,2,,,,Granitor is develop tomorrow's society and industry.,2,,1,Active,,,https://www.granitor.se/pl,https://www.linkedin.com/company/granitor/,,,,,,,,,Private,"110,490"
Douglas Stark,https://www.crunchbase.com/person/douglas-stark,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Douglas Stark is the COO & Co-founder of Voi.,2,,,,,,,https://www.linkedin.com/in/douglas-stark-5900ab58,,,,,,,,,,"115,096"
Carl Westin,https://www.crunchbase.com/organization/carl-westin-3d4e,Venture Capital,2,,"Lund, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Carl Westin is an international investment company.,2,,1,Active,,,http://carlwestin.com,https://www.linkedin.com/company/carl-westin/?originalSubdomain=ca,Health Care,Health Care,,,,"Seed, Venture",,,Private,"115,321"
Tobias Emanuelsson,https://www.crunchbase.com/person/tobias-emanuelsson,"Individual/Angel, Investment Partner",2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Tobias Emanuelsson is a Founder and CEO at Polar Structure AB. He previously worked as the Founding Partner and Head of Transactions at Scan...,1,,,,,,,https://www.linkedin.com/in/tobias-emanuelsson-8a383340,,,,,,,,,,"127,268"
Benjy Boxer,https://www.crunchbase.com/person/benjy-boxer,Individual/Angel,2,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Benjy Boxer - GM @ Unity,2,,,,,,https://parsec.tv,https://www.linkedin.com/in/benjaminboxer,,,,,,,,,,"131,234"
Anders Williamson,https://www.crunchbase.com/person/anders-williamson,Individual/Angel,2,1,"Helsingborg, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Anders Williamson - Owner @ Fade Hook & Draw,2,1,,,,,,https://se.linkedin.com/in/anders-williamsson-34936110,,,,,,Seed,,,,"135,385"
Gustaf Rentzhog,https://www.crunchbase.com/person/gustaf-rentzhog,"Individual/Angel, Investment Partner",2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Gustaf Rentzhog,2,,,,,,,https://se.linkedin.com/in/gustaf-rentzhog-2315857,,,,,,,,,,"138,664"
Josh Brown,https://www.crunchbase.com/person/josh-brown-2,Individual/Angel,2,,"Cleveland, Ohio, United States","Great Lakes, Midwestern US","Josh Brown is the Chief Financial Officer and a Partner at Ten Capital Management with responsibility for the company’s financial oversight,...",1,,,,,,,https://www.linkedin.com/in/josh-brown-5a735ab,,,,,,,,,,"143,089"
Peter Neubauer,https://www.crunchbase.com/person/peter-neubauer,Individual/Angel,2,,"Malmö, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Peter Neubauer is the Software Engineer at Meta.He attended Royal Institute of Technology.,1,,,,,,,http://www.linkedin.com/in/neubauer,,,,,,,,,,"154,684"
Johannes Eriksson,https://www.crunchbase.com/person/johannes-eriksson-179e,Individual/Angel,2,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Johannes Eriksson,2,,,,,,,https://www.linkedin.com/in/johanneseriksson,,,,,,"Early Stage Venture, Seed",,,,"156,529"
JovB Holding,https://www.crunchbase.com/organization/jovb-holding,,2,,,,JovB Holding is a Swedish investment firm,2,,,Active,,,,,,,,,,Early Stage Venture,,,Private,"157,959"
Jan Carl Adelsward,https://www.crunchbase.com/person/jan-carl-adelsward,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Jan Carl Adelswärd is one of the founders at Sneakerstuff.,2,,,,,,,https://www.linkedin.com/in/jan-carl-adelsward-42601741/?originalSubdomain=se,,,,,,,,,,"157,960"
Jacob Hellqvist,https://www.crunchbase.com/person/jacob-hellqvist,Individual/Angel,2,,"Sweden, Europe","European Union (EU), Nordic Countries, Scandinavia",Jacob Hellqvist  is an Adviser and Investor.,2,,,,,,,https://www.linkedin.com/in/jacob-hellqvist-32a05b58/?originalSubdomain=se,,,,,,,,,,"159,618"
Johan Siwers,https://www.crunchbase.com/person/johan-siwers,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Johan Siwers is a seasoned online media executive with a passion for entrepreneurial game changing companies. Johan has over the past 20 ye...,2,,,,,,http://www.recapex.com,https://www.linkedin.com/in/johansiwers/,,,,,,Seed,,,,"165,973"
Kris Ledel,https://www.crunchbase.com/person/kris-ledel,Individual/Angel,2,,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",Kris Ledel is the Chief Technology Officer of Marcher Markholt and the Chief Community Officer of Weavy. He previously worked at devv.jobs a...,2,,2,,,,,https://www.linkedin.com/in/krisledel,,,,,,,,,,"166,207"
Kim Fai Kok,https://www.crunchbase.com/person/kim-fai-kok,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Kim Fai Kok,2,,,,,,,https://www.linkedin.com/in/kikok/,,,,,,,,,,"174,995"
Shiv Prakash,https://www.crunchbase.com/person/shiv-prakash-c0e2,Individual/Angel,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Shiv Prakash is a former VP of Investment at Hipgnosis Song Fund.,1,,,,,,,https://www.linkedin.com/in/shiv-prakash-6b0bb216b/,,,,,,,,,,"175,443"
Hans Stråberg,https://www.crunchbase.com/person/hans-strberg,Individual/Angel,2,,"Cologne, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Hans Straberg was the President & CEO of Electrolux AB from 2002 to 2010. Straberg is also a Bilderberg participant. He was one of the yo...,1,,,,,,,https://www.linkedin.com/in/hans-g%C3%BCnter-straberg-952624134,,,,,,,,,,"177,816"
Michael Nylander,https://www.crunchbase.com/person/michael-nylander-d648,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",michael nylander is a Former professional ice hockey centre from Sweden who is now an assistant coach for the Ontario Hockey League's Missis...,1,,,,,,,,,,,,,,,,,"178,174"
Michael Batnick,https://www.crunchbase.com/person/michael-batnick,"Individual/Angel, Investment Partner",2,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Michael Batnick is the Director of Research and Managing Partner at Ritholtz Wealth Management, the author of The Irrelevant Investor Blog. ...",1,,,,,,,https://www.linkedin.com/in/michael-batnick-cfa-a04a9a63,,,,,,,,,,"192,640"
Ludwig Mattsson,https://www.crunchbase.com/person/ludwig-mattsson,Individual/Angel,2,,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Ludwig Mattsson is a CEO Gavia Food Holding.,1,,,,,,,https://www.linkedin.com/in/ludwig-mattsson-77472274/,,,,,,,,,,"200,182"
Christoffer Norman,https://www.crunchbase.com/person/christoffer-norman,"Individual/Angel, Investment Partner",2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Christoffer joined Northzone in 2017 and is based in the Stockholm office. His primary areas of interest are businesses with network effects...,2,,,,,,,https://www.linkedin.com/in/christoffer-norman-83b31013/,,,,,,,,,,"201,964"
Marcus Lewold,https://www.crunchbase.com/person/marcus-lewold,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Marcus Lewold,1,,,,,,,https://www.linkedin.com/in/marcus-lewold-88737619/,,,,,,,,,,"202,192"
Mikael Lindblom,https://www.crunchbase.com/person/mikael-lindblom,Individual/Angel,2,1,"Linköping, Ostergotlands Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Mikael Lindblom,2,1,1,,,,,https://www.linkedin.com/in/mikael-lindblom-20614a20/,,,,,,,,,,"205,372"
Anders Bergqvist,https://www.crunchbase.com/person/anders-bergqvist,Individual/Angel,2,,,,Anders Bergqvist,2,,,,,,,https://www.linkedin.com/in/anders-bergqvist-43611845/,,,,,,,,,,"208,442"
Erik Engellau-Nilsson,https://www.crunchbase.com/person/erik-engellau-nilsson,"Individual/Angel, Investment Partner",2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Erik Engellau-Nilsson is the CEO of Norrsken Foundation, a non-profit foundation combining entrepreneurship, technology and venture capital ...",2,,,,,,,https://www.linkedin.com/in/erik-engellau-nilsson-9944b731/,,,,,,,,,,"209,804"
Tuomas Kukkonen,https://www.crunchbase.com/person/tuomas-kukkonen-ba2f,Individual/Angel,2,,"Finland, Europe","European Union (EU), Nordic Countries, Scandinavia",Tuomas Kukkonen,1,,,,,,,https://www.linkedin.com/in/tuomas-kukkonen-a947a4132/,,,,,,,,,,"216,890"
Agnetha Faltskog,https://www.crunchbase.com/person/agnetha-faltskog,Individual/Angel,2,,"Jönköping, Jonkopings Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Agnetha Faltskog is a Swedish singer, songwriter, musician, and actress. She is a member of the pop group ABBA.",1,,,,,,,,,,,,,,,,,"222,606"
Otto Jettman,https://www.crunchbase.com/person/otto-jettman,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Otto Jettman is a record producer and remixer.,1,,,,,,,,,,,,,,,,,"225,399"
Victor Hielte,https://www.crunchbase.com/person/victor-hielte,Individual/Angel,2,,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Victor Hielte of Ernstrom Group.,1,,,,,,,https://www.linkedin.com/in/victorhielte,,,,,,,,,,"225,814"
Alexander Nylander,https://www.crunchbase.com/person/alexander-nylander,Individual/Angel,2,,"Canadian, Texas, United States",Southern US,Alexander Nylander Forward from Sweden currently competing in the American Hockey League for the Wilkes-Barre/Scranton Penguins.,1,,,,,,,,,,,,,,,,,"226,364"
Kristina Tunkrans,https://www.crunchbase.com/person/kristina-tunkrans,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Kristina Tunkrans is a former Partner at Cederquist, CEO of PRMD publishing/AtNight and Chief of Music, Epidemic Sound.",1,,,,,,,,,,,,,,,,,"226,857"
Henrik Norlander,https://www.crunchbase.com/person/henrik-norlander,Individual/Angel,2,,,,Henrik Norlander is a  professional golfer and plays on the PGA Tour.,1,,,,,,,,,,,,,,,,,"235,321"
Johan Bendz,https://www.crunchbase.com/person/johan-bendz,Individual/Angel,2,,"Stockholm, Maine, United States","East Coast, New England, Northeastern US",Johan Bendz,2,,,,,,,https://www.linkedin.com/in/johanbendz1974/,,,,,,,,,,"237,798"
Gustav Nordlindh,https://www.crunchbase.com/person/gustav-nordlindh-b753,Individual/Angel,2,,"Uppsala, Uppsala Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Gustav Nordlindh is a CEO at Royal Streaming.,1,,,,,,,https://www.linkedin.com/in/gustavjnordlindh/,,,,,,,,,,"248,278"
Håkan Saltin,https://www.crunchbase.com/person/håkan-saltin-4b28,Individual/Angel,2,,,,Håkan Saltin,2,,,,,,,,,,,,,,,,,"260,377"
William Nylander,https://www.crunchbase.com/person/william-nylander,Individual/Angel,2,,,,William Nylander,1,,,,,,,,,,,,,,,,,"264,441"
Argand Partners,https://www.crunchbase.com/organization/argand-partners,Private Equity Firm,1,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Argand Partners is a private equity firm founded by prior senior investment team members of Castle Harlan Inc.,1,,,Active,2015-08-24,day,http://www.argandequity.com/,https://www.linkedin.com/company/argand-partners,,,2,"Heather L. Faust, Howard D. Morgan",11-50,,,Made Acquisitions,Private,"7,067"
Regen Network,https://www.crunchbase.com/organization/regen-network,,1,,"Wilmington, Delaware, United States","Greater Philadelphia Area, East Coast, Southern US","Regen Network is a global marketplace & contracting platform for Earth's ecosystem assets, services, and data.",1,,,Active,2017-01-01,year,https://www.regen.network/,https://www.linkedin.com/company/regen-network/,"Agriculture, AgTech, Blockchain, Impact Investing","Agriculture and Farming, Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",1,Gregory Landua,11-50,,For Profit,,Private,"14,109"
Phase2Phase Biopharma,https://www.crunchbase.com/organization/phase2phase-biopharma,,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Phase2Phase Biopharma is a consulting company that offers CMC strategies, CRO, CMO, CDMO sourcing, CMC project management, and QA services.",1,,,Active,2017-01-01,year,https://phase2phase.com/,https://www.linkedin.com/company/phase2phase-biopharma-consulting/,"Biopharma, Consulting, Project Management, Quality Assurance","Administrative Services, Biotechnology, Health Care, Other, Professional Services, Science and Engineering",2,"Andreas Gretander, Svante Almkvist",1-10,,For Profit,,Private,"24,075"
Christian Leone,https://www.crunchbase.com/person/christian-leone,"Individual/Angel, Investment Partner",1,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Christian Leone is the founder of Luxor Capital Group, LP. In addition to being CEO, Mr. Leone is a Portfolio Manager and sits on the firm’s...",1,,,,,,,,,,,,,,,,,"27,396"
nFront Ventures,https://www.crunchbase.com/organization/nfront-ventures,Venture Capital,1,,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",nFront brings capital and operational support to companies across various stages of development.,1,,,Active,2019-06-01,day,https://nfrontventures.com/,https://www.linkedin.com/company/12650655/admin/,Venture Capital,"Financial Services, Lending and Investments",1,Magnus Rinnan Gaarder,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"40,469"
Aligned,https://www.crunchbase.com/organization/aligned-ed00,"Private Equity Firm, Venture Capital",1,,"Segeltorp, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Aligned invests from pre-seed Seed to early growth stages and does not specialize in any specific industry.,1,,,Active,2019-01-01,year,https://alignedvc.se,https://www.linkedin.com/company/alignedvc,,,,,1-10,Seed,,,Private,"48,170"
Cloudbreak Ventures,https://www.crunchbase.com/organization/cloudbreak-ventures,Venture Capital,1,,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cloudbreak Ventures operates as an venture capital firm,1,,,Active,,,https://www.cloudbreak.vc/,,,,,,,,,,Private,"51,466"
Paginera Invest,https://www.crunchbase.com/organization/paginera-invest,Family Investment Office,1,,"Helsingborg, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Paginera Invest is a family-owned investment vehicle, which handles the Lundgren family's private investments.",1,,,Active,1995-01-01,year,https://paginera.eu,https://www.linkedin.com/company/paginera/,,,,,1-10,Seed,,,Private,"53,294"
Capelin Ventures,https://www.crunchbase.com/organization/capelin-ventures,Venture Capital,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Capelin Ventures operates as a venture capital firm.,1,,,Active,,,https://www.capelinventures.se/,https://www.linkedin.com/company/capelin-ventures-ab/about/,,,,,1-10,Early Stage Venture,,,Private,"55,865"
A Group of Friends Investments (AGOF),https://www.crunchbase.com/organization/agof-investments,,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",AGOF is an investment firm founded by Scandinavian entrepreneurs and professionals from the gaming and financial services industries.,1,,1,Active,,,http://agofinvestments.com/en/,,,,,,,,,,Private,"56,084"
Ricketts family office,https://www.crunchbase.com/organization/ricketts-family-office,Family Investment Office,1,1,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",Ricketts family office,1,,,Active,,,,,,,,,,,,,Private,"60,828"
Karolinska Institutet Holding,https://www.crunchbase.com/organization/karolinska-institutet-holding,,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Karolinska Institutet Holding is a subsidiary of KI Holding AB.,1,,,Active,1995-01-01,year,https://www.kiholding.se/,https://www.linkedin.com/company/karolinska-institutet-holding,,,,,1-10,,,,Private,"65,713"
Gazella,https://www.crunchbase.com/organization/gazella-c84a,,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Gazella operates as a consulting and recruitment partner in economics and finance.,1,,,Active,2014-01-01,year,https://www.gazella.se/,https://www.linkedin.com/company/gazella,,,,,101-250,,For Profit,,Private,"68,397"
NCPA Capital,https://www.crunchbase.com/organization/ncpa-capital,Private Equity Firm,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",NCPA Capital is a private capital investment firm.,1,,,Active,,,https://www.ncpa.se/,https://www.linkedin.com/company/ncpacapital/,,,,,11-50,Private Equity,,,Private,"72,536"
Ramzi Rizk,https://www.crunchbase.com/person/ramzi-rizk,"Individual/Angel, Investment Partner",1,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Ramzi Rizk,1,,,,,,,http://www.linkedin.com/in/ramzirizk,,,,,,,,,,"73,621"
Dala Capital,https://www.crunchbase.com/organization/dala-capital,"Corporate Venture Capital, Venture Capital",1,,,,DalaCapital wants to contribute to more innovative companies being started and developed successfully in Dalarna.,1,,,Active,,,https://www.dalacapital.se/,,,,,,,"Early Stage Venture, Seed",,,Private,"77,008"
Assartorps Säteri,https://www.crunchbase.com/organization/assartorps-säteri,,1,,"Genarp, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Assartorps Säteri is a conglomerate of operating farms, food and drinks, party and wedding.",1,,,Active,,,https://assartorpssateri.se,,"Farming, Livestock",Agriculture and Farming,,,,,For Profit,,Private,"82,313"
Blackfish,https://www.crunchbase.com/organization/blackfish-d46c,Angel Group,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Blackfish Group operates within several sectors, and acts as an investment vehicle with a focus on Seed level startups",1,,1,Active,2016-12-01,day,https://blackfish.se/,https://www.linkedin.com/company/blackfish-ab,,,,,1-10,"Early Stage Venture, Seed",,,Private,"85,078"
Kiuas,https://www.crunchbase.com/organization/kiuas,Accelerator,1,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","Kiuas is the #1 startup accelerator in Finland, supporting 50+ startups/year on their journey from an idea to first revenue.",1,,,Active,2017-01-01,month,http://kiuas.com,https://www.linkedin.com/company/kiuas/,"Financial Services, Incubators","Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Seed",,,Private,"85,498"
Halland Invest,https://www.crunchbase.com/organization/halland-invest,Venture Capital,1,,"Halmstad, Hallands Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Halland Invest invests in companies and have potential for growth but are not yet ready for traditional venture capital firms.,1,,1,Active,2008-06-19,day,https://hallandinvest.se/,,,,,,,"Early Stage Venture, Seed",,,Private,"87,204"
Fibonacci Growth Capital,https://www.crunchbase.com/organization/fibonacci-growth-capital,Private Equity Firm,1,,"Stocksund, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Fibonacci Growth Capital is a venture capital investment firm.,1,,,Active,,,,,,,,,,Seed,,,Private,"90,108"
Bendik Cavallin,https://www.crunchbase.com/organization/webhallen,,1,,"Sweden, South Carolina, United States","East Coast, Southern US",Former founder of Webhallen,1,,,Active,1999-01-01,year,,,"Gaming, Retail, Sales","Commerce and Shopping, Gaming, Sales and Marketing",1,Bendik Cavallin,1-10,,For Profit,,Private,"90,748"
Krim Talia,https://www.crunchbase.com/person/krim-talia,"Individual/Angel, Investment Partner",1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Krim Talia is the CEO of Sting. He previously worked at FindOut Diagnostic AB as a Member of the Board, Investor. Krim Talia attended Harvar...",1,,,,,,,https://www.linkedin.com/in/krim-talia-8411365,,,,,,,,,,"93,025"
Walter & Johanna,https://www.crunchbase.com/organization/walter-johanna,,1,,"Umeå, Vasterbottens Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Walter & Johanna is an investment firm.,1,,,Active,,,https://www.walterjohanna.se,,,,,,1-10,,,,Private,"93,125"
Claudia Olsson,https://www.crunchbase.com/person/claudia-olsson,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Claudia Olsson is the Founder and CEO of Stellar Capacity. She Also Founder and Chairman of SpeakCharlie. She previously worked at World Eco...,1,,,,,,https://www.claudiaolsson.com,https://www.linkedin.com/in/claudiaolsson,,,,,,,,,,"102,935"
Linus Blomberg,https://www.crunchbase.com/person/linus-blomberg,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Linus Blomberg is the Co-Founder at Elemental Games.,1,,,,,,,https://www.linkedin.com/in/linus-blomberg-0938882/,,,,,,,,,,"108,743"
Giovanni Fili,https://www.crunchbase.com/person/giovanni-fili,"Individual/Angel, Investment Partner",1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Giovanni Fili is the Co-Founder, Investor and Board member of Atrogi. He previously worked at Nanologica AB as a Board Member, Vice Presiden...",1,,,,,,,https://www.linkedin.com/in/giovanni-fili-73569b,,,,,,,,,,"110,772"
Eric Finnas Dahlstrom,https://www.crunchbase.com/person/eric-finnas-dahlstrom,Individual/Angel,1,,"Moscow City, Russian Federation, Europe","Europe, Middle East, and Africa (EMEA)",Eric Finnas Dahlstrom is the CEO at JamesEdition.,1,,,,,,,https://www.linkedin.com/in/ericfd,,,,,,,,,,"113,671"
John Diklev,https://www.crunchbase.com/person/john-diklev,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",John Diklev,1,,,,,,,https://se.linkedin.com/in/john-diklev-9224a2198,,,,,,,,,,"120,640"
Einar Bodström,https://www.crunchbase.com/person/einar-bodström,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Einar Bodström is an entrepreneur, focused on building and growing purpose-driven startups. He is Co-founder and Chief Growth Officer at Cli...",1,,,,,,,https://www.linkedin.com/in/einarbodstrom/ ,,,,,,,,,,"120,767"
Dragon Invest,https://www.crunchbase.com/organization/dragon-invest,Venture Capital,1,,,,Dragon Invest is an investment arm of SVT show Draknöstet.,1,,1,Active,2022-05-01,day,,,,,,,1-10,Seed,,,Private,"121,496"
Ibexia AB,https://www.crunchbase.com/organization/ibexia-ab,,1,,,,Investment,1,,,Active,2018-03-01,day,,,,,,,,,,,Private,"121,853"
Jonas Antonsson,https://www.crunchbase.com/person/jonas-antonsson,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Jonas Antonsson is the Founder, Reality Distortionist, and Chief Everything Officer at Raw Fury.",1,,,,,,,https://www.linkedin.com/in/jonasantonsson,,,,,,,,,,"122,501"
Bjorn Bergstrom,https://www.crunchbase.com/person/bjorn-bergstrom,"Individual/Angel, Investment Partner",1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Bjorn Bergstrom has 10+ years of experience from executive positions within startups, venture capital and consulting. He currently serves CE...",1,,,,,,,https://www.linkedin.com/in/bergstrombjorn,,,,,,,,,,"123,725"
Flowervalley Ventures AB,https://www.crunchbase.com/organization/flowervalley-ventures-ab,Micro VC,1,,,,Investment,1,,,Active,2021-01-21,day,,,,,,,,Seed,,,Private,"124,367"
K2 Go invest AB,https://www.crunchbase.com/organization/k2-go-invest-ab,,1,,,,Investment,1,,,Active,2015-01-31,day,,,,,,,,,,,Private,"139,681"
HJKK Didrikson,https://www.crunchbase.com/organization/hjkk-didrikson,,1,,,,HJKK Didrikson operates as an investment firm.,1,,,Active,,,,,,,,,,,,,Private,"140,585"
Kjell Arvidsson,https://www.crunchbase.com/person/kjell-arvidsson,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Kjell Arvidsson - Founder @ CLX Networks,1,,,,,,,https://www.linkedin.com/in/kjell-arvidsson-77bb19,,,,,,,,,,"142,188"
Tommy Flemström,https://www.crunchbase.com/person/tommy-flemström,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Tommy Flemström is the Co-Founder and Business Development of Verified. He previously worked at Phonera AB as a Channel Sales Manager. Tommy...,1,,,,,,,https://www.linkedin.com/in/tommy-flemstr%C3%B6m-64848644,,,,,,,,,,"142,759"
Kingston Duffie,https://www.crunchbase.com/person/kingston-duffie,Individual/Angel,1,,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Kingston Duffie is the Founder and CEO of Navu. He attended McGill University.,1,,,,,,,https://www.linkedin.com/in/kduffie,,,,,,,,,,"143,005"
Charlie Chanaratsopon,https://www.crunchbase.com/person/charlie-chanaratsopon,Individual/Angel,1,,"Houston, Texas, United States","Greater Houston Area, Southern US",Charlie Chanaratsopon is the Founder and CEO of Charming Charlie.,1,,,,,,http://www.forbes.com/sites/briansolomon/2013/11/27/speed-demon-how-charming-charlie-chanaratsopon-built-a-billion-dollar-fashion-chain-in-under-a-decade/#2de184f65c4f,https://www.linkedin.com/in/charles-chanaratsopon-02861310,,,,,,,,,,"145,164"
Juri Gendelman,https://www.crunchbase.com/person/juri-gendelman-be77,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Juri Gendelman is the co-founder of Stronger.,1,,1,,,,,https://www.linkedin.com/in/juri-gendelman-b2175012/?originalSubdomain=se,,,,,,,,,,"158,568"
Alessandro Pace,https://www.crunchbase.com/person/alessandro-pace,Individual/Angel,1,,"Cascais, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Alessandro Pace is a Manager at Cloudbreak Sarl.,1,,,,,,,https://www.linkedin.com/in/alessandro-pace-3627a857/?originalSubdomain=pt,,,,,,,,,,"161,782"
Houman Ashrafzadeh,https://www.crunchbase.com/person/houman-ashrafzadeh,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Houman Ashrafzadeh is the Co-Founder at Coffydoor. Attended Cass Business School.,1,,,,,,,https://www.linkedin.com/in/houmanashrafzadeh/?originalSubdomain=se,,,,,,,,,,"162,175"
Sam Bonnier,https://www.crunchbase.com/person/sam-bonnier,Individual/Angel,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Sam Bonnier,1,,,,,,,https://www.linkedin.com/in/sam-bonnier-a954797a/,,,,,,,,,,"163,472"
