Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Christian Thaler-Wolski,https://www.crunchbase.com/person/christian-thaler-wolski,"Individual/Angel, Investment Partner",3,2,"Adelaide, South Australia, Australia","Asia-Pacific (APAC), Australasia",Christian is a startup advisor to early and growth stage entrepreneurs. He’s an investor in Pipedrive and currently works with selected SaaS...,3,,,,,,,http://www.linkedin.com/in/christiantw,,,,,,Seed,,,,"156,827"
Ake Lundén,https://www.crunchbase.com/person/ke-lundn,Individual/Angel,3,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Ake Lundén,2,,,,,,,https://www.linkedin.com/in/ake-lunden-234131,,,,,,,,,,"156,955"
Jacob Ehrnrooth,https://www.crunchbase.com/person/jacob-ehrnrooth,Individual/Angel,3,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Jacob Ehrnrooth,2,,,,,,,,,,,,,,,,,"163,592"
Lars Svensson,https://www.crunchbase.com/person/lars-svensson,Individual/Angel,3,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Lars Svensson,3,,,,,,,,,,,,,,,,,"171,295"
Unknown Investor,https://www.crunchbase.com/person/unknown-investor,Individual/Angel,3,,,,Unknown Investor,2,,,,,,,,,,,,,,,,,"177,577"
Reddere Invest,https://www.crunchbase.com/organization/reddere-invest,,3,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Private Family Fund with Social Impact investments,1,,2,Active,,,,,,,,,,,,,Private,"183,083"
Anna-Lina Kvarnsmyr,https://www.crunchbase.com/person/anna-lina-kvarnsmyr,Individual/Angel,3,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Anna-Lina Kvarnsmyr is the CEO / Co-founder at Walking Talking. Entrepreneurial leader former sales and marketing professional and angel inv...,3,,,,,,,https://www.linkedin.com/in/anna-lina-kvarnsmyr/,,,,,,Seed,,,,"186,661"
Martin Ingemansson,https://www.crunchbase.com/person/martin-ingemansson,Individual/Angel,3,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Martin Ingemansson,3,,,,,,,,,,,,,Seed,,,,"194,598"
Lars-Erik Skjutare,https://www.crunchbase.com/person/lars-erik-skjutare,Individual/Angel,3,,"Sweden, Europe","European Union (EU), Nordic Countries, Scandinavia",Lars-Erik Skjutare is the Chief Executive Officer at Bergendahls. Lars-Erik Skjutare attended IMD.,1,,,,,,,https://www.linkedin.com/in/lars-ljung%C3%A4lv-7b252027,,,,,,Seed,,,,"198,878"
Gerhard Dal,https://www.crunchbase.com/person/gerhard-dal,Individual/Angel,3,2,,,Gerhard Dal,3,2,1,,,,,,,,,,,,,,,"204,932"
Laurent Leksell,https://www.crunchbase.com/person/laurent-leksell,Individual/Angel,3,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Laurent Leksell,3,,,,,,,,,,,,,,,,,"209,891"
Christer Arvidsson,https://www.crunchbase.com/person/christer-arvidsson,Individual/Angel,3,,"Eslöv, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Christer Arvidsson,1,,,,,,,,,,,,,Seed,,,,"246,449"
Askne Invest,https://www.crunchbase.com/organization/askne-invest,Micro VC,3,,,,Seed Angel Investor,1,,,Active,,,,,,,,,,,,,Private,"252,308"
Dan Castillio,https://www.crunchbase.com/person/dan-castillio,Individual/Angel,3,,,,Dan Castillio,3,,,,,,,,,,,,,Seed,,,,"275,162"
Paulig,https://www.crunchbase.com/organization/paulig,,2,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","Paulig is a family-owned, international enterprise in the food industry that is noted for its high-quality brands and services.",2,,,Active,1876-01-01,year,https://www.pauliggroup.com,https://www.linkedin.com/company/paulig,"Food and Beverage, Sales","Food and Beverage, Sales and Marketing",1,Gustav Paulig,1001-5000,,For Profit,Made Acquisitions,Private,"16,002"
Sparta,https://www.crunchbase.com/organization/sparta,,2,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Sparta is a web-based application and software that enables sales directors to run effective sales competitions.,2,,,Closed,2013-01-01,year,http://www.spartasales.com,https://www.linkedin.com/company/sparta-hysminai-ab-,"Enterprise Software, SaaS, Software, Web Browsers","Internet Services, Software",4,"Aref Abedi, Aref Abedi, James Pember, Niklas de Besche",1-10,,For Profit,Was Acquired,Private,"17,965"
Qamcom,https://www.crunchbase.com/organization/qamcom,,2,,"Göteborg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia","Qamcom provides solutions, products, and services within Wireless Connectivity, Autonomous Systems, and Industrial IoT.",2,,,Active,2001-01-01,year,https://www.qamcom.com,https://www.linkedin.com/company-beta/76793,"Internet of Things, Telecommunications, Wired Telecommunications, Wireless","Hardware, Internet Services, Messaging and Telecommunications, Mobile",1,Johan Lassing,51-100,,For Profit,,Private,"18,705"
Allanova,https://www.crunchbase.com/organization/allanova,Family Investment Office,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Allanova is an independent, family-controlled investment group.",2,,,Active,1989-01-01,year,https://allanova.se/,https://www.linkedin.com/company/allanova/,Financial Services,Financial Services,,,1-10,,,,Private,"19,750"
BioGaia,https://www.crunchbase.com/organization/biogaia,,2,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","BioGaia is a probiotic company that develops, markets, and sells probiotic products focused on gut health, immune health, and oral health.",2,,,Active,1990-01-01,year,https://www.biogaia.com,https://www.linkedin.com/company/biogaia-ab,"Biotechnology, Health Care","Biotechnology, Health Care, Science and Engineering",1,Bo Möllstam,101-250,,For Profit,Made Acquisitions,Public,"26,709"
JP Thor,https://www.crunchbase.com/person/jp-thor,Individual/Angel,2,,"Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia","Founder, Entrepreneur, Explorer. #Accelerate",2,,,,,,https://jpthor.com,https://www.linkedin.com/in/jpthor/,,,,,,"Early Stage Venture, Seed",,,,"36,542"
Galjaden Invest,https://www.crunchbase.com/organization/galjaden-invest,Family Investment Office,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Family office investing in real estate and growth companies, primarily in the Nordics.",1,,,Active,1996-01-01,year,http://galjaden.se/,https://www.linkedin.com/company/galjaden-fastigheter-ab,"Finance, Financial Services, FinTech, Property Development, Property Management","Financial Services, Real Estate",,,1-10,"Convertible Note, Debt, Early Stage Venture, Late Stage Venture, Secondary Market",For Profit,,Private,"38,613"
GOKAP Invest,https://www.crunchbase.com/organization/gokap-invest,Venture Capital,2,,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",GOKAP aim of offering interested parties a new investment opportunity.,2,,,Active,2018-01-01,year,https://www.gokap.se,,,,,,1-10,"Early Stage Venture, Seed",,,Private,"39,329"
Axfood,https://www.crunchbase.com/organization/axfood,,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Axfood is conducts food retail and wholesale business in Sweden.,2,,1,Active,2000-01-01,year,http://www.axfood.se/,https://www.linkedin.com/company/338534?trk=tyah&trkInfo=tas%3Aaxf%2Cidx%3A3-1-3,"Food Processing, Retail, Wholesale","Commerce and Shopping, Food and Beverage",1,Willy Schlees,10001+,,For Profit,Made Acquisitions,Public,"42,608"
SF Investments,https://www.crunchbase.com/organization/sf-investments,,2,,"Highland Park, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",SF Investments,2,,,Active,1972-01-01,year,https://sfinv.com/,https://www.linkedin.com/company/sf-investments-inc.,"Financial Services, Professional Services, Real Estate Investment","Financial Services, Other, Real Estate",,,,,For Profit,,Private,"48,049"
Gladium,https://www.crunchbase.com/organization/gladium,Venture Capital,2,,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Gladium is an investment and consulting firm with a focus on the process industry,2,,1,Active,,,,,,,1,Jan Svärd,1-10,"Early Stage Venture, Late Stage Venture, Seed",For Profit,,Private,"52,234"
Porte Monnaie,https://www.crunchbase.com/organization/porte-monnaie,Venture Capital,2,,"Malmö, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Porte Monnaie is an early and active investor for startup companies and passive investor in listed companies with growth potential.,2,,1,Active,,,http://www.port-monnaie.se/,,,,,,1-10,Early Stage Venture,,,Private,"55,548"
Circus Future,https://www.crunchbase.com/organization/circus-future,,2,,"Mölndal, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",Circus Future is a company that works to develop companies.,2,,,Active,2000-01-01,year,http://www.circus.se/,https://www.linkedin.com/company/circus-future-ab,,,1,Lars Göran Andersson Andersson,1-10,,For Profit,,Private,"59,754"
Convergence Capital,https://www.crunchbase.com/organization/convergence-capital,,2,,"Kowloon City, Kowloon, Hong Kong",Asia-Pacific (APAC),Convergence Capital is the premier trade finance service provider in Asia Pacific.,1,,,Active,2015-01-01,year,http://www.convergence-capital.com/,https://www.linkedin.com/company/convergence-capital-group/,Financial Services,Financial Services,,,1-10,,For Profit,,Private,"60,422"
Yobi Partners,https://www.crunchbase.com/organization/yobi-partners,Venture Capital,2,,"St. Helier, NA - Jersey, Jersey","Europe, Middle East, and Africa (EMEA)",Strategy and investment firm.,2,,1,Active,,,https://www.yobipartners.com/,https://www.linkedin.com/company/yobi-partners/about/?viewAsMember=true,"Finance, Financial Services",Financial Services,1,Toni Nijm,1-10,"Early Stage Venture, Seed",,,Private,"62,611"
1apeiron,https://www.crunchbase.com/organization/1apeiron,Angel Group,2,,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",1apeiron is a startup accelerator that helps entrepreneurs build and scale their business globally.,1,,,Active,2012-01-01,year,http://1apeiron.com/,http://www.linkedin.com/company/1apeiron,,,,,11-50,Seed,For Profit,,Private,"64,075"
Sabba Keynejad,https://www.crunchbase.com/person/sabba-keynejad-3d4b,Individual/Angel,2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Sabba Keynejad is the Co-founder at VEED.IO. He attended University of the Arts London.,2,,,,,,,https://www.linkedin.com/in/sabba-keynejad-8633b04b,,,,,,,,,,"65,368"
Twig Ventures,https://www.crunchbase.com/organization/twig-ventures,Venture Capital,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Twig Ventures is a venture capital firm with a focus on early-stage start-ups.,2,,,Active,,,https://www.twig.se/twig-ventures,https://www.linkedin.com/company/twig-ventures,,,1,Fredrik Olofsson,1-10,Early Stage Venture,,,Private,"68,200"
Stockhorn Capital,https://www.crunchbase.com/organization/stockhorn-capital,"Private Equity Firm, Venture Capital",2,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Stockhorn Capital invest in unique businesses whose proprietary technology proposition meets a burning demand for market disruption.,1,,1,Active,2015-01-01,year,https://www.stockhorncapital.com/,https://www.linkedin.com/company/stockhorn-capital,,,1,Inna Kaushan,1-10,,,,Private,"72,393"
Cryptowell,https://www.crunchbase.com/organization/cryptowell,Venture Capital,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Investing in the blockchain revolution.,2,,1,Active,,,https://cryptowell.se/,,Blockchain,"Blockchain and Cryptocurrency, Other",,,11-50,"Early Stage Venture, Seed",,,Private,"73,957"
The Swedish Internet Foundation,https://www.crunchbase.com/organization/the-internet-foundation-in-sweden,,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",An independent organization for the benefit of the public that promotes the positive development of the internet in Sweden.,2,,2,Active,1997-01-01,year,https://www.iis.se/english/,http://www.linkedin.com/company/.se,"Association, Internet","Internet Services, Other",,,51-100,,For Profit,,Private,"74,485"
FBG Invest,https://www.crunchbase.com/organization/fbg-invest,Venture Capital,2,1,"Sweden, South Carolina, United States","East Coast, Southern US",FBG Invest provides the foundation for local dedicated risk capital that is generally invested in the form of equity capital.,1,,,Active,,,http://fbginvest.se/,,,,,,,Early Stage Venture,,,Private,"84,524"
Eelko Van Kooten,https://www.crunchbase.com/person/eelko-van-kooten,Individual/Angel,2,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Eelko van Kooten is one of the most well-known entrepreneurs in the international dance industry. He started music label Spinnin’ Records in...,2,,,,,,,https://www.linkedin.com/in/eelko-van-kooten-78bb585a,,,,,,,,,,"85,646"
Markus Kullendorff,https://www.crunchbase.com/person/markus-kullendorff,Individual/Angel,2,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Markus Kullendorff is the Founder at Friends Capital. Markus Kullendorff attended the University of Gothenburg.,2,,,,,,,https://www.linkedin.com/in/markus-kullendorff-b354b/,,,,,,,,,,"87,487"
Victor & Victor,https://www.crunchbase.com/organization/victor-victor,Angel Group,2,2,,,Victor & Victor provides a wide range of services such as consulting and fundraising.,2,1,,Active,2010-01-01,year,http://victor-victor.se/,,,,,,,,For Profit,,Private,"92,003"
Menmo Ventures,https://www.crunchbase.com/organization/menmo-ventures,Venture Capital,2,,"Malmö, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Menmo Ventures is an investment company focused on enterprise software, web, and community based technological products.",2,,,Active,2001-01-01,year,https://www.djakne.com,https://www.linkedin.com/company/menmo-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,Seed,,,Private,"95,063"
Monen Invest,https://www.crunchbase.com/organization/monen-invest,Venture Capital,2,,"Umeå, Vasterbottens Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Monen Invest AB invests in early startups with innovative technology solutions and disruptive business models.,1,,,Active,,,https://moneninvest.se/,https://www.linkedin.com/company/monen-invest-ab/,,,,,1-10,Seed,,,Private,"100,431"
AG28 Ventures,https://www.crunchbase.com/organization/ag28-ventures,Venture Capital,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",AG28 Ventures is a venture capital business that focuses on finding and funding technology startups.,1,,,Active,2017-03-09,day,https://ag28ventures.com/,,,,,,1-10,Seed,,,Private,"102,868"
Willem De Geer,https://www.crunchbase.com/person/willem-de-geer-7aef,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Willem De Geer is the CEO of YLD. Willem De Geer attended Stockholm School of Economics.,2,,1,,,,,https://www.linkedin.com/in/willem-de-geer-259446/?originalSubdomain=se,,,,,,,,,,"103,849"
Johan Edenström,https://www.crunchbase.com/person/johan-edenström,Individual/Angel,2,,,,Johan Edenström,2,,,,,,,https://www.linkedin.com/in/johanedenstrom/details/experience,,,,,,,,,,"105,000"
Michael Hansen,https://www.crunchbase.com/person/michael-hansen-2,"Individual/Angel, Investment Partner",2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Offers a strong passion for empowering people and ideas to grow beyond expectations. Bring close to 20 years of experience from roles as Inv...,2,,,,,,http://www.punktb.com ,http://www.linkedin.com/in/michaelhansenstockholm,,,,,,Seed,,,,"105,812"
Greencon Finans AB,https://www.crunchbase.com/organization/greencon-finans-ab,Micro VC,2,,"Gävle, Gavleborgs Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Energy Savings SaaS,1,,,Active,,,,,,,,,,,For Profit,,Private,"108,019"
BLCBX,https://www.crunchbase.com/organization/blcbx,,2,,,,BLCBX,2,,1,Active,,,http://www.blacbox.co/,,,,,,,,,,Private,"108,362"
Bånt AB,https://www.crunchbase.com/organization/bånt-ab,,2,1,"Luleå, Norrbottens Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Bånt AB,1,,,Active,,,,,,,,,,,,,Private,"110,825"
Johan Andersson,https://www.crunchbase.com/person/johan-andersson-3,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Johan Andersson is the CEO and President of Addnode Group. He previously worked at SIX AB as a Board of Directors. Johan Andersson attended ...,2,,,,,,,https://www.linkedin.com/in/johan-andersson-7247012,,,,,,Seed,,,,"113,131"
Sandvikeninvesterarna,https://www.crunchbase.com/organization/sandvikeninvesterarna,Venture Capital,2,,"Sandviken, Uppsala Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Regional Seed Investments,1,,,Active,,,https://investerarna.se,,,,,,,Seed,For Profit,,Private,"113,151"
Gunnar Nilsson Cancer Foundation,https://www.crunchbase.com/organization/gunnar-nilsson-cancer-foundation,,2,,,,Gunnar Nilsson Cancer Foundation,1,,,Active,,,https://cancerstiftelsen.se/,,,,,,,,For Profit,,Private,"115,177"
Marcelo A. Benitez Albo,https://www.crunchbase.com/person/marcelo-a-benitez-albo,Individual/Angel,2,,"Nuevo León, Coahuila de Zaragoza, Mexico",Latin America,Marcelo Benitez is a Partner Director at Stella Maris Partners.,1,,,,,,,,,,,,,Seed,,,,"116,397"
Mattias Danielsson,https://www.crunchbase.com/person/mattias-danielsson,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Mattias Danielsson is the CEO at Yubico.,2,,,,,,,https://www.linkedin.com/in/mattias-danielsson-187950/,,,,,,Seed,,,,"120,914"
Emanuel Lipschütz,https://www.crunchbase.com/person/emanuel-lipschütz,Individual/Angel,2,,,,Emanuel Lipschütz is a founder and CTO at Netsafe.,2,,,,,,,,,,,,,,,,,"121,089"
Fros Ventures,https://www.crunchbase.com/organization/fros-ventures,Venture Capital,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Fros Ventures is a venture capital investment firm.,2,,,Active,2017-01-01,year,,,,,,,,"Early Stage Venture, Seed",,,Private,"121,557"
Johan Attby,https://www.crunchbase.com/person/johan-attby,Individual/Angel,2,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Founder and CEO of the world’s fastest growing mobile app & social network for the world’s biggest hobby - sport fishing.,2,,,,,,,http://linkedin.com/in/johanattby,,,,,,Seed,,,,"123,163"
Katarina Martinson,https://www.crunchbase.com/person/katarina-martinson,Individual/Angel,2,,,,"Born 1981. Master of Science Program, Stockholm School of Economics. Elected 2012. Member of the Audit Committee. Portfolio management for t...",1,,1,,,,,,,,,,,Seed,,,,"123,659"
Johan Tjärnberg,https://www.crunchbase.com/person/johan-tjärnberg,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Johan Tjärnberg is the Group CEO Trustly at Trustly. He attended Stockholm University.,2,,,,,,,https://www.linkedin.com/in/johan-tj%C3%A4rnberg-71315612/?originalSubdomain=se,,,,,,,,,,"124,113"
Ulf Landegren,https://www.crunchbase.com/person/ulf-landegren,Individual/Angel,2,,"Uppsala, Uppsala Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Ulf Landegren,2,,,,,,,https://www.linkedin.com/in/ulf-landegren-60162b4/?originalSubdomain=se,,,,,,,,,,"125,327"
Klövern,https://www.crunchbase.com/organization/klövern,Private Equity Firm,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Klövern is a real estate company offering customers attractive premises in growth regions with closeness and commitment.,2,,1,Active,2002-01-01,year,https://www.klovern.se/en/,https://www.linkedin.com/company/kl-vern-ab,Real Estate,Real Estate,,,11-50,,For Profit,,Public,"125,441"
Richard Setterwall,https://www.crunchbase.com/person/richard-setterwall,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Richard Setterwall is a Venture Partner at Piton Capital. Founder at DogBuddy (sold to Rover.com) He attended UCLA Anderson School of Manage...,2,,,,,,https://www.pitoncap.com/,https://www.linkedin.com/in/setterwall/,,,,,,"Early Stage Venture, Seed, Venture",,,,"127,891"
Everyday Diferenco AB,https://www.crunchbase.com/organization/everyday-diferenco-ab,,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Webb agency,1,,,Active,,,,,,,,,,,For Profit,,Private,"128,170"
Thomas Hartwig,https://www.crunchbase.com/person/thomas-hartwig,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Thomas Hartwig is the Private Investor at Copper Street Innovation.He attended Lund University.,2,,,,,,,https://www.linkedin.com/in/thomas-hartwig-004b402/?originalSubdomain=se,,,,,,Seed,,,,"133,272"
SPKAB,https://www.crunchbase.com/organization/spkab,Micro VC,2,,,,Angel Investor,1,,,Active,,,,,,,,,,,For Profit,,Private,"133,497"
Christer Fahraeus,https://www.crunchbase.com/person/christer-fahraeus,"Individual/Angel, Investment Partner",2,,,,"For the last 18 years Christer has founded and developed companies in optics, image and signal processing, semi-conductors and biotech.  ...",2,,,,,,,http://www.linkedin.com/pub/christer-fahraeus/a/709/4b,,,,,,Seed,,,,"135,763"
Niklas de Besche,https://www.crunchbase.com/person/niklas-de-besche,Individual/Angel,2,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Niklas de Besche is the Industrial Advisor at Altor. He was a former Executive Director, Products at Meltwater. He oversees product strategy...",2,,,,,,,https://www.linkedin.com/in/niklas-de-besche-4084221/,,,,,,,,,,"135,828"
Arnosa Trade & Invest Ltd.,https://www.crunchbase.com/organization/arnosa-trade---invest-ltd-,,2,,,,Investments,2,,,Active,,,,,,,,,,,,,Private,"137,965"
Peter Benson,https://www.crunchbase.com/person/peter-benson,Individual/Angel,2,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Peter Benson is Managing Partner of Life Science Ventures and one of the three co-founders. Peter is responsible for Life Science Ventures o...,2,,,,,,,http://www.linkedin.com/pub/peter-benson/0/167/57,,,,,,,,,,"139,665"
Stefan Willebrand,https://www.crunchbase.com/person/stefan-willebrand,Individual/Angel,2,1,"Sweden, Europe","European Union (EU), Nordic Countries, Scandinavia",Stefan Willebrand has created and developed companies within finance and technology since 1998. In his early 20s he founded a company that p...,2,1,1,,,,http://www.stefanwillebrand.com,https://www.linkedin.com/in/stefanwillebrand/,,,,,,,,,,"144,008"
Thomas Eriksson,https://www.crunchbase.com/person/thomas-eriksson-2,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Thomas Eriksson,2,,1,,,,,,,,,,,Seed,,,,"145,949"
Carl-Henric Nilsson,https://www.crunchbase.com/person/carl-henric-nilsson,Individual/Angel,2,,"Lund, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Carl-Henric Nilsson - Board of Director @ Einride,2,,1,,,,http://www.kunskapspartner.se,https://www.linkedin.com/in/carlhenricnilsson/,,,,,,Seed,,,,"150,697"
Julia Delin,https://www.crunchbase.com/person/julia-delin,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Julia Delin is the CEO of SSE Ventures - the venture capital fund of the Stockholm School of Economics, investing in startups admitted to th...",2,,1,,,,,https://www.linkedin.com/in/juliadelin,,,,,,Early Stage Venture,,,,"151,051"
Daniel Lauren,https://www.crunchbase.com/person/daniel-laurn,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Based out of Stockholm, Daniel is heading Inventure’s operations in Sweden. Daniel has a strong experience as an entrepreneur, angel investo...",2,,,,,,,https://www.linkedin.com/in/dplauren,,,,,,Seed,,,,"151,400"
Jon Wimmercranz,https://www.crunchbase.com/person/jon-wimmercranz,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Jon Wimmercranz is the CMO at Steven. Jon attended KTH Royal Institute of Technology.,2,,,,,,,https://www.linkedin.com/in/jonwimmercranz/,,,,,,,,,,"152,499"
Stefan Tengvall,https://www.crunchbase.com/person/stefan-tengvall,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Stefan Tengvall is the President and Chief Executive Officer at Fragbite Group.,2,,1,,,,,https://www.linkedin.com/in/stefan-tengvall-46b4891,,,,,,Seed,,,,"153,290"
Göran Grosskopf,https://www.crunchbase.com/person/gran-grosskopf,Individual/Angel,2,1,"Förslöv, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Göran Grosskopf Professor, LLD and Dr Econ Chairman of the Boards of Peab AB, Stichting Ingka Foundation, Stichting IKEA Foundation, Stichti...",2,,1,,,,,,,,,,,Seed,,,,"155,429"
Jan Carl Adelsward,https://www.crunchbase.com/person/jan-carl-adelsward,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Jan Carl Adelswärd is one of the founders at Sneakerstuff.,2,,,,,,,https://www.linkedin.com/in/jan-carl-adelsward-42601741/?originalSubdomain=se,,,,,,,,,,"157,960"
Alexey Levin,https://www.crunchbase.com/person/alexey-levin-3525,Individual/Angel,2,1,"Russian Federation, Europe","Europe, Middle East, and Africa (EMEA)",Alexey Levin,2,,,,,,,https://www.linkedin.com/in/alexeylevin/,,,,,,Seed,,,,"160,860"
Stefan Hedelius,https://www.crunchbase.com/person/stefan-hedelius,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Stefan Hedelius,1,,,,,,,https://se.linkedin.com/in/hedelius,,,,,,Early Stage Venture,,,,"163,442"
Katja Toropainen,https://www.crunchbase.com/person/katja-toropainen,Individual/Angel,2,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","Katja Toropainen is the founder of Inklusiiv. Prior to that, she served as a chief program curator at Slush. Katja holds a master's degree i...",2,,,,,,,https://www.linkedin.com/in/katjatoropainen/,,,,,,,,,,"164,835"
Novobis,https://www.crunchbase.com/organization/novobis,,2,,,,Novobis is an investment Firm.,2,,,Active,,,,,,,,,,,,,Private,"165,020"
Johan Siwers,https://www.crunchbase.com/person/johan-siwers,Individual/Angel,2,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Johan Siwers is a seasoned online media executive with a passion for entrepreneurial game changing companies. Johan has over the past 20 ye...,2,,,,,,http://www.recapex.com,https://www.linkedin.com/in/johansiwers/,,,,,,Seed,,,,"165,973"
Kris Ledel,https://www.crunchbase.com/person/kris-ledel,Individual/Angel,2,,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",Kris Ledel is the Chief Technology Officer of Marcher Markholt and the Chief Community Officer of Weavy. He previously worked at devv.jobs a...,2,,2,,,,,https://www.linkedin.com/in/krisledel,,,,,,,,,,"166,207"
David Brudö,https://www.crunchbase.com/person/david-brudö,Individual/Angel,2,,"Gothenburg, Vastra Gotaland, Sweden","European Union (EU), Nordic Countries, Scandinavia",David Brudö is the Co-Founder of Fyndiq.,2,,,,,,,https://www.linkedin.com/in/davidbrudo,,,,,,Seed,,,,"167,368"
Ted Nelson,https://www.crunchbase.com/person/ted-nelson,Individual/Angel,2,,"Sweden, Europe","European Union (EU), Nordic Countries, Scandinavia",Ted Nelson is currently Chief Commercial Officer at Truecaller. Previously he was SVP Sales & GM Stardoll.com at Stardoll.,2,,,,,,,http://se.linkedin.com/in/tednelson,,,,,,,,,,"167,414"
