Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
ENGIE New Ventures,https://www.crunchbase.com/organization/engie-new-ventures,Corporate Venture Capital,24,2,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",ENGIE New Ventures (ENV) is the corporate venture capital arm of the global energy provider ENGIE.,19,,7,Active,2014-01-01,year,http://www.engieventures.com,https://www.linkedin.com/company/engie-new-ventures,,,,,1-10,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"30,961"
TEL Venture Capital,https://www.crunchbase.com/organization/tel-venture-capital,Venture Capital,23,6,"Fremont, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",TEL Venture Capital firmly believe that their future is built on a foundation of trust. It is essential that they make efficient use of,19,,1,Active,2006-01-01,year,https://www.tel.com/about/telvc.htm,https://www.linkedin.com/company/tel-venture-capital/,,,,,11-50,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"15,921"
KBW Ventures,https://www.crunchbase.com/organization/kbw-ventures,"Family Investment Office, Venture Capital",23,,"San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","KBW Ventures is an asset management firm focusing exclusively on venture capital, value creation, and growth equity.",19,,5,Active,2005-09-09,day,https://kbw-ventures.com,https://www.linkedin.com/company/18142640/,"Artificial Intelligence (AI), Blockchain, FinTech, Venture Capital","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Lending and Investments, Other, Science and Engineering, Software",1,Khaled bin Alwaleed,1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"16,811"
Alsace Business Angels,https://www.crunchbase.com/organization/alsace-business-angels,"Angel Group, Venture Capital",23,1,"Illkirch-graffenstaden, Alsace, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Alsace Business Angels is a French angel investment firm that offers business development services.,22,,10,Active,2006-01-01,year,http://www.alsacebusinessangels.com/,https://www.linkedin.com/company/alsace-business-angels/,Finance,Financial Services,,,11-50,"Early Stage Venture, Seed",,,Private,"17,318"
Tokyo Black,https://www.crunchbase.com/organization/tokyo-black,Venture Capital,23,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Tokyo Black is an early stage VC,22,,1,Active,2020-01-01,year,https://tokyo.black/,,Information Technology,Information Technology,,,1-10,"Early Stage Venture, Seed",For Profit,,Private,"19,959"
Factorial Capital,https://www.crunchbase.com/organization/factorial-1ad8,Venture Capital,23,1,"Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",Factorial Capital seeks to invest in artificial intelligence startups.,20,,,Active,2022-01-01,year,http://factorialcap.com/,https://www.linkedin.com/company/factorialcap,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,,,,Private,"21,097"
Alter Equity 3P,https://www.crunchbase.com/organization/alter-equity-3p,Venture Capital,23,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Alter Equity3P specializes in growth capital and buyout investments.,20,,9,Active,2013-01-01,year,http://www.alter-equity.com/,https://www.linkedin.com/company/alter-equity,Financial Services,Financial Services,1,Fanny Picard,11-50,"Early Stage Venture, Private Equity, Seed, Venture",,,Private,"22,110"
The Moon Venture,https://www.crunchbase.com/organization/club-des-prophètes,"Angel Group, Venture Capital",23,,"Rennes, Bretagne, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",The Moon Venture is a community of an angel investors from France that aims to invest in the most promising start-ups.,22,,18,Active,2018-01-01,year,https://themoonventure.com,https://www.linkedin.com/company/themoonventure,,,1,Sébastien Fertier,1-10,"Early Stage Venture, Seed",,,Private,"23,715"
Stake Capital Group,https://www.crunchbase.com/organization/stake-capital,Venture Capital,23,,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",Stake Capital Group provide highly available and secure blockchain validation services for all the leading proof-of-stake networks.,23,,1,Active,2021-01-01,year,https://www.stake.capital/,https://www.linkedin.com/company/stake-capital,"Blockchain, Cryptocurrency, Financial Services","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1,Leopold Joy,11-50,"Early Stage Venture, Seed",For Profit,Made Acquisitions,Private,"24,019"
Mergus Ventures,https://www.crunchbase.com/organization/mergus-ventures,Venture Capital,23,,"Nova Lima, Minas Gerais, Brazil",Latin America,Investimos em fundadores que mergulham na solução de problemas em mercados inexplorados e imaturos.,21,,2,Active,2021-01-01,year,http://www.mergus.com.br,https://www.linkedin.com/company/mergusventures/,Venture Capital,"Financial Services, Lending and Investments",3,"Bernardo Pedrosa, Daniel Sarquis, Leonardo Cruz",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"26,465"
Cygni Capital,https://www.crunchbase.com/organization/cygni,Venture Capital,23,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Investing in the future of trust (Blockchain, Privacy, AI)",18,,1,Active,2020-01-01,year,,,"Artificial Intelligence (AI), Blockchain, Privacy","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Other, Privacy and Security, Science and Engineering, Software",2,"Nicolas Pinto, Thomas France",1-10,Seed,,,Private,"27,942"
VR Ventures,https://www.crunchbase.com/organization/vr-ventures,Venture Capital,23,2,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",VR Ventures supports leading-edge startups in the financial services and real estate sector.,17,,9,Active,2019-01-01,year,https://www.vr-ventures.vc/,https://www.linkedin.com/company/vr-ventures-vc,"Business Development, FinTech, Professional Services, Venture Capital","Financial Services, Lending and Investments, Other, Professional Services",,,1-10,"Early Stage Venture, Seed",,,Private,"29,303"
Carvest Crédit Agricole Régions Investissement,https://www.crunchbase.com/organization/crdit-agricole-rgions-investissement,Venture Capital,23,,"Lyon, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Carvest, a subsidiary of Credit Agricole Regional Banks, assists regional businesses in the implementation of capital development.",23,,3,Active,1998-01-01,year,http://www.carvest.fr,https://www.linkedin.com/company/carvest/,Financial Services,Financial Services,1,Quentin COSTE,11-50,"Early Stage Venture, Private Equity",,Made Acquisitions,Private,"43,992"
HUB612,https://www.crunchbase.com/organization/hub612,"Accelerator, Corporate Venture Capital",22,,"Lyon, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","HUB612 is a VC Accelerator based in Lyon, France.",20,,5,Active,2016-01-01,year,https://www.hub612.com/,https://www.linkedin.com/company/10948002,"Blockchain, Cryptocurrency, Finance, Financial Services, FinTech, Insurance, SaaS, Software, Venture Capital, Web3","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Other, Payments, Software",2,"Cédric Nieutin, Maud Charaf",1-10,"Early Stage Venture, Seed",,,Private,"13,375"
Abstraction Capital,https://www.crunchbase.com/organization/abstraction-capital,Venture Capital,22,1,"Kansas City, Missouri, United States",Midwestern US,Abstraction Capital is an early-stage venture capital firm building tools for developers and software infrastructure.,18,,2,Active,2020-01-01,year,https://abstraction.vc/,https://www.linkedin.com/company/abstraction-capital,"Developer Tools, Software, Venture Capital","Financial Services, Lending and Investments, Software",1,Taylor Clauson,1-10,"Early Stage Venture, Seed",,,Private,"19,558"
MACSF,https://www.crunchbase.com/organization/macsf,Venture Capital,22,,"La Défense, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Mutuelle d'Assurance du Corps de Santé Français (MACSF) provides insurance to health professionals.,20,,2,Active,1935-01-01,year,https://www.macsf.fr/,https://www.linkedin.com/company/macsf/,"Auto Insurance, Consumer Lending, Credit, Employee Benefits, Financial Services, Insurance, Personal Finance, Property Insurance","Administrative Services, Financial Services, Health Care, Lending and Investments",,,1001-5000,,For Profit,,Private,"22,431"
Techmind,https://www.crunchbase.com/organization/techmind,Venture Capital,22,2,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Venture Capital investors,19,,7,Active,2018-04-02,day,https://www.techmind.vc,https://www.linkedin.com/company/techmindfr,,,2,"David Domingues, Oliver Tilloy",1-10,"Early Stage Venture, Seed, Venture",,,Private,"25,232"
AG2R La Mondiale,https://www.crunchbase.com/organization/ag2r-la-mondiale,Venture Capital,22,4,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","AG2R La Mondiale provides individuals, businesses and professional sectors, in an approach that is both individual and collective",17,1,1,Active,2008-01-01,year,http://www.ag2rlamondiale.fr/,https://www.linkedin.com/company/ag2r-la-mondiale,Insurance,Financial Services,,,5001-10000,,For Profit,Made Acquisitions,Private,"25,705"
maze impact,https://www.crunchbase.com/organization/maze-b4a7,"Accelerator, Venture Capital",22,1,"Lisboa, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",maze is an impact investment firm that offers tools to everyone committed to delivering positive social and environmental outcomes.,22,1,,Active,2013-01-01,year,http://maze-impact.com/,https://www.linkedin.com/company/maze-impact/,"Consulting, Financial Services, Impact Investing, Incubators, Social Impact, Sustainability, Venture Capital","Financial Services, Lending and Investments, Other, Professional Services, Social Impact, Sustainability",3,"Antonio Miguel, Luís Fonseca, Rita Casimiro",11-50,"Early Stage Venture, Seed",,,Private,"28,965"
Sharpstone Capital,https://www.crunchbase.com/organization/sharpstone-capital,Venture Capital,22,3,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Helping founders turn innovative technology into successfull ventures.,18,,,Active,2018-07-28,day,https://www.sharpstone.fr/,https://www.linkedin.com/company/sharpstone-advisory-capital/,"Financial Services, Impact Investing","Financial Services, Lending and Investments",2,"Alain Chabanne, Germain Gaschet",1-10,"Early Stage Venture, Seed",,,Private,"30,418"
Holnest,https://www.crunchbase.com/organization/holnest,"Angel Group, Private Equity Firm, Venture Capital",22,4,"Lyon, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Holnest is a venture capital firm.,21,,3,Active,1983-01-01,year,https://www.holnest.fr/,https://www.linkedin.com/company/holnest/about/,,,,,1-10,"Early Stage Venture, Private Equity, Seed",,,Private,"32,962"
Motion Ventures,https://www.crunchbase.com/organization/motion-ventures,Venture Capital,21,1,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Motion Ventures is an early stage venture capital fund catalysing digital and energy transition across global supply chains.,20,,7,Active,2021-01-01,year,https://www.motion.vc/,https://www.linkedin.com/company/motionventures/,Venture Capital,"Financial Services, Lending and Investments",3,"Michael Pomerleau, Nicklas Viby Fursund, Shaun Hon",11-50,"Early Stage Venture, Seed",,,Private,771
216 Capital,https://www.crunchbase.com/organization/216-capital,Venture Capital,21,,"Tunis, Tunis, Tunisia","Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)",Pre-Seed and Seed VC fund investing in tech entrepreneurs in the MENA region from Tunisia and beyond.,19,,11,Active,2021-01-01,year,https://www.216capital.vc,https://www.linkedin.com/company/216capital,,,1,Dhekra Khelifi,1-10,Seed,,,Private,"7,732"
Shape VC,https://www.crunchbase.com/organization/shape-vc,Venture Capital,21,,"Kraków, Malopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Shape is a new, Poland-based VC fund investing in early-stage companies with R&D components.",21,,18,Active,2018-01-01,year,http://shape.vc/,https://www.linkedin.com/company/shape-vc/,"Big Data, Information and Communications Technology (ICT), Robotics","Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",3,"Agnieszka Poznańska, Maciej Frankowicz, Tomasz Glowacki",1-10,"Early Stage Venture, Seed",,Was Acquired,Private,"10,309"
Amaranthine,https://www.crunchbase.com/organization/amaranthine-partners,Venture Capital,21,2,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","We connect, support and invest in the world's top technologists.",15,,,Closed,2018-06-01,month,,,,,3,"David Kelly, Paddy Cosgrave, Patrick Murphy",1-10,,,,Private,"10,387"
Chalfen Ventures,https://www.crunchbase.com/organization/chalfen-ventures-bda7,Venture Capital,21,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Chalfen Ventures is an early stage venture capital firm that backs software startups aiming to grow & dominate new and often unusual markets,19,,9,Active,2018-01-01,year,https://www.chalfenventures.com,https://www.linkedin.com/company/chalfen-ventures/?originalSubdomain=uk,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Mike Chalfen,1-10,"Early Stage Venture, Seed",,,Private,"22,629"
Crédit Agricole Alpes Development,https://www.crunchbase.com/organization/crédit-agricole-alpes-development,Venture Capital,21,1,"Grenoble, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",CAAD is the investment capital tool of Crédit Agricole des Savoie and Crédit Agricole Sud Rhône Alpes that support projects by investing.,20,,1,Active,,,https://www.ca-alpes-developpement.fr,https://www.linkedin.com/company/cr%C3%A9dit-agricole-alpes-d%C3%A9veloppement/,Financial Services,Financial Services,,,1-10,Early Stage Venture,,,Private,"24,109"
ViaBTC Capital,https://www.crunchbase.com/organization/viabtc-capital,Venture Capital,21,,"Shenzhen, Guangdong, China",Asia-Pacific (APAC),"ViaBTC Capital is an investment platform integrating capital, resources, and post-investment services.",20,,1,Active,,,https://www.capital.viabtc.com/,https://www.linkedin.com/company/viabtc-capital,Trading Platform,"Financial Services, Lending and Investments",1,Haipo Yang,1-10,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"30,016"
Investir&+,https://www.crunchbase.com/organization/investir,Venture Capital,21,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Investir&+ is a impact investment firm supporting entrepreneurs with funding and expertise for socially & environmentally positive projects.,15,,5,Active,2005-01-01,year,http://fr.investiretplus.com,https://www.linkedin.com/company/investir-&-,"Impact Investing, Social Impact","Financial Services, Lending and Investments, Other, Social Impact",2,"Laurent Grandidier, Vincent Fauvet",1-10,"Early Stage Venture, Private Equity, Seed, Venture",,,Private,"34,314"
Cedar Mundi Ventures,https://www.crunchbase.com/organization/cedar-mundi-ventures,Venture Capital,21,1,"Beirut, Beyrouth, Lebanon","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Cedar Mundi Ventures specializes in the fields of venture capital and financial services.,17,,8,Active,2016-01-01,year,http://cedarmundi.com/,https://www.linkedin.com/company/cedarmundiventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"35,016"
R-301 Capital,https://www.crunchbase.com/organization/r-301-capital,Venture Capital,21,6,"Lugano, Ticino, Switzerland","Europe, Middle East, and Africa (EMEA)",R-301 Capital is an independent technology venture capital firm investing in technology start-ups across Europe.,16,,2,Active,2015-01-01,year,http://www.r301capital.com/#,https://www.linkedin.com/company/r-301-capital,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Alessandro Rivetti, Nader Sabbaghian",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"35,901"
Mobility 54,https://www.crunchbase.com/organization/mobility-54,Corporate Venture Capital,21,,"Sablé, Pays de la Loire, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Mobility 54 is a joint venture among Toyota Tsusho Corporation and CFAO.,17,,11,Active,2019-10-01,month,https://www.mobility54.com,https://www.linkedin.com/company/mobility54,,,1,Takeshi Watanabe,1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"38,161"
Inserm Transfert Initiative,https://www.crunchbase.com/organization/inserm-transfert-initiative,"Angel Group, Venture Capital",21,5,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Inserm Transfert Initiative is a seed stage life science vehicle currently managing about â‚¬4.2M for the financing of new biotech,15,3,1,Active,2005-01-01,year,http://www.it-initiative.fr,,"Biotechnology, Finance, Life Science","Biotechnology, Financial Services, Science and Engineering",,,,"Early Stage Venture, Seed",,,Private,"82,922"
New Wave (VC),https://www.crunchbase.com/organization/new-wave-6e35,Venture Capital,20,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","New Wave is a seed only fund, whose purpose is to back the next generation of successful European founders.",15,,7,Active,2020-01-01,year,https://www.newwave.vc/,https://www.linkedin.com/company/new-wave-vc,,,2,"Jean de La Rochebrochard, Pia d'Iribarne",11-50,"Early Stage Venture, Seed",,,Private,"6,760"
Draper Goren Holm,https://www.crunchbase.com/organization/goren-holm-ventures-ghv,"Accelerator, Incubator, Venture Capital",20,,"Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",Draper Goren Holm is a fintech venture studio focused on incubating and accelerating early-stage blockchain startups.,15,,12,Active,2018-08-01,day,https://drapergorenholm.com/,https://www.linkedin.com/company/drapergorenholm,"Blockchain, Cryptocurrency, Financial Services, FinTech","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",2,"Alon Goren, Josef Holm",11-50,"Early Stage Venture, Seed, Venture",For Profit,,Private,"6,849"
Future Food Fund,https://www.crunchbase.com/organization/future-food-fund,Venture Capital,20,,"Den Haag, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Future Food Fund is an early-stage impact investor for food and agriculture tech companies.,19,,8,Active,2017-02-24,day,http://www.futurefoodfund.com,https://www.linkedin.com/company/future-food-fund,,,5,"Heleen Dura - van Oord, Jaap Strengers, Jeroen Kimmels, Peter Arensman, Tijl Hoefnagels",1-10,"Early Stage Venture, Seed",,,Private,"7,383"
Background Capital,https://www.crunchbase.com/organization/background-capital,Venture Capital,20,2,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Background Capital is a venture capital firm.,18,,,Active,2018-01-01,year,https://background.vc/,https://www.linkedin.com/company/background-capital/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Rafael Corrales,1-10,"Early Stage Venture, Seed",,,Private,"9,700"
Blast.club,https://www.crunchbase.com/organization/blast-club,Venture Capital,20,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Blast.club is an early-stage startup that allows investing in an exclusive selection of startups.,20,,7,Active,,,https://blast.club/,https://www.linkedin.com/company/blast-club/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"13,581"
Alchimia Investments,https://www.crunchbase.com/organization/alchimia-investments,Venture Capital,20,2,"Rome, Lazio, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Alchimia is an investment company primarily operating in the Venture Capital Sector,17,,3,Active,2017-01-01,year,http://www.alchimiainvestments.com/,https://www.linkedin.com/company/alchimia-fund/,,,3,"Alessio Vinciguerra, Lorenzo Castelli, Paolo Barletta",1-10,"Early Stage Venture, Seed",,,Private,"17,398"
Granatus Ventures,https://www.crunchbase.com/organization/granatus-ventures,Venture Capital,20,,"Yerevan, Yerevan, Armenia",Middle East and North Africa (MENA),Granatus Ventures is an early-stage technology venture capital firm.,18,,2,Active,2013-01-01,year,https://www.granatusventures.com/,https://www.linkedin.com/in/sarkisyan,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Manuk Hergnyan, Pierre Hennes, Yervand Sarkisyan",1-10,"Early Stage Venture, Seed",,,Private,"28,372"
Insta Ventures,https://www.crunchbase.com/organization/insta-ventures,Venture Capital,20,,"Limassol, Limassol, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East","Insta Ventures is a Cyprus-based venture capital firm that invests in European companies. We invest in SaaS, B2B, B2B2C, D2C, Marketplaces.",20,,,Active,2019-04-02,day,https://insta.vc,https://www.linkedin.com/company/insta-ventures/,"Advertising, Artificial Intelligence (AI), B2B, Enterprise Software, FinTech, Marketing Automation, Marketplace, Mobile, SaaS, Video","Advertising, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Financial Services, Media and Entertainment, Mobile, Other, Sales and Marketing, Science and Engineering, Software, Video",1,Alex Samoylenko,1-10,Seed,,,Private,"28,539"
50K Ventures,https://www.crunchbase.com/organization/50kventures-com,Venture Capital,20,5,"Madhapur, Andhra Pradesh, India",Asia-Pacific (APAC),50K Ventures is a Hyderabad-based investment platform to back technology startups at the idea and early-stage of their lifecycle.,20,,9,Active,2014-04-01,month,http://50kventures.com/,https://www.linkedin.com/company/50k-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Sanjay Enishetty, Vineel Nalla",1-10,,,,Private,"29,523"
KBC Focus Fund,https://www.crunchbase.com/organization/kbc-start-it-fund,Venture Capital,20,1,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)","The VC fund of KBC for companies active in the domain of Micro Electronics, IOT and Nanotechnology",13,,6,Active,2016-01-01,year,https://www.focusfund.be/,https://www.linkedin.com/company/kbc-start-it-fund/,"Information Technology, Manufacturing","Information Technology, Manufacturing",,,1-10,"Early Stage Venture, Seed",,,Private,"32,490"
Aditum Ventures,https://www.crunchbase.com/organization/aditum-ventures,Venture Capital,20,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Aditum Ventures invests in global early-stage technology companies focused on fintech and B2B software.,17,,,Active,2021-01-01,year,https://www.aditumim.com/ventures,https://www.linkedin.com/company/aditum-investment-management,"B2B, FinTech, SaaS","Financial Services, Other, Software",,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"33,884"
OBRATORI,https://www.crunchbase.com/organization/obratori,"Accelerator, Co-Working Space, Corporate Venture Capital, Venture Capital",20,,"Marseille, Provence-Alpes-Cote d'Azur, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Corporate Venture Capital Fund of L'Occitane Group,19,,2,Active,2018-01-01,month,https://obratori.com,https://www.linkedin.com/company/obratori-exploringideas/,"Finance, Financial Services",Financial Services,,,1-10,"Early Stage Venture, Seed",,,Private,"39,425"
CITA Investissement,https://www.crunchbase.com/organization/cita-investissement,"Private Equity Firm, Venture Capital",20,3,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",CITA Investissement is an investment firm that provides venture capital to new companies and development capital for established companies.,19,1,5,Active,1985-01-01,year,http://cita-invest.com,,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture, Seed",,Made Acquisitions,Private,"42,967"
Sofimac Innovation,https://www.crunchbase.com/organization/sofimac-innovation,"Private Equity Firm, Venture Capital",20,4,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Sofimac Innovation, formerly iSource is a French venture capital firm specializing in early stage investments.",19,,4,Active,1998-01-01,year,https://www.sofimacpartners.fr/,https://www.linkedin.com/company/i-source-gestion/,,,1,Cécile Thébault,11-50,"Early Stage Venture, Seed",,,Private,"52,030"
Monday Capital,https://www.crunchbase.com/organization/monday-capital,Venture Capital,20,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Venture Capital with a focus on Blockchain, AI and VR",18,,1,Active,2016-03-03,day,https://monday.capital,https://www.linkedin.com/company/monday-capital,,,3,"Katerina Stroponiati, Kostas Stroponiatis, Yiannis Varelas",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"59,662"
Everyrealm,https://www.crunchbase.com/organization/Everyrealm,Venture Capital,19,2,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Develops and invests in businesses related to virtual worlds and social video gaming—an ecosystem also known as immersive media.,19,,2,Active,2021-04-01,month,https://everyrealm.com/,https://www.linkedin.com/company/everyrealm/,"Blockchain, Cryptocurrency, Metaverse, Real Estate","Blockchain and Cryptocurrency, Financial Services, Media and Entertainment, Other, Payments, Real Estate, Software",5,"Janine Yorio, Jesse Stein, Julia Schwartz, Kostas Ketikidis, TJ Kawamura",51-100,"Early Stage Venture, Late Stage Venture, Seed",For Profit,,Private,"1,696"
Alante Capital,https://www.crunchbase.com/organization/alante-capital,"Micro VC, Venture Capital",19,,"Santa Barbara, California, United States","West Coast, Western US","Backing innovative technologies that address climate change & enable a resilient, sustainable future for apparel production & retail",13,,,Active,2017-01-01,year,https://www.alantecapital.com/,https://www.linkedin.com/company/alantecapital,"Apparel, CleanTech, Enterprise Resource Planning (ERP), Logistics, Retail Technology, Software","Clothing and Apparel, Commerce and Shopping, Hardware, Software, Sustainability, Transportation",2,"Karla Mora, Leslie Harwell",1-10,"Early Stage Venture, Seed",,,Private,"4,481"
Phaze Ventures,https://www.crunchbase.com/organization/phaze-ventures,Venture Capital,19,3,"Muscat, Masqat, Oman","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Phaze Ventures is an investment and innovation platform focused on early-stage investments in Deeptech & AI.,11,,4,Active,2018-01-01,year,http://www.phazeventures.com,https://www.linkedin.com/company/phaze-ventures,"Finance, Venture Capital","Financial Services, Lending and Investments",1,Abdullah Al-Shaksy,1-10,"Early Stage Venture, Seed",,,Private,"6,628"
Invivo Capital Partners,https://www.crunchbase.com/organization/invivo-capital-partners,Venture Capital,19,1,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Invivo Capital is a management firm that invests in startup healthcare enterprises.,13,,9,Active,2019-01-01,year,https://invivo.partners,https://www.linkedin.com/company/invivo-ventures-fcr/,"Angel Investment, Finance, Health Care, Venture Capital","Financial Services, Health Care, Lending and Investments",3,"Albert Ferrer, Lluis Pareras, Ngozi Edozien",1-10,"Early Stage Venture, Seed",,,Private,"7,291"
Epopée Gestion,https://www.crunchbase.com/organization/epopée-gestion,"Private Equity Firm, Venture Capital",19,,"Guipavas, Bretagne, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Epopée Gestion is an investment firm that supports SME transitions, innovation and digital solutions, local real estate and mobility firms.",15,,6,Active,2020-01-01,year,https://epopeegestion.fr/,https://www.linkedin.com/company/epop%C3%A9e/,"Funding Platform, Impact Investing, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"8,939"
Asterion Ventures,https://www.crunchbase.com/organization/asterion-ventures,Venture Capital,19,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Asterion Ventures is dedicated to pre-seed and seed for impact and climate tech startups.,17,,12,Active,2021-01-01,year,https://www.asterionventures.com/,https://www.linkedin.com/company/asterionventures/,,,,,1-10,Early Stage Venture,,,Private,"17,419"
CoreNest Capital,https://www.crunchbase.com/organization/corenest,Venture Capital,19,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","CoreNest Capital is a powerhouse for nurturing and funding startups in cutting-edge sectors like AI, Robotics, MedTech, and Fintech.",19,,2,Active,2023-08-01,day,https://www.corenest.com,https://www.linkedin.com/company/corenestvc,"Finance, Financial Services, Health Care, Software, Venture Capital","Financial Services, Health Care, Lending and Investments, Software",2,"Bob Ras, Reza Bashash",1-10,"Early Stage Venture, Seed, Venture",,,Private,"19,391"
212 Founders,https://www.crunchbase.com/organization/212-founders,"Accelerator, Incubator, Venture Capital",19,,"Casablanca, Grand Casablanca, Morocco","Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)","212 Founders is an investment & support program for startups with international potential and links to Morocco, Africa and the Middle East",18,,,Active,2019-01-01,year,https://www.212founders.co,https://www.linkedin.com/company/212-founders,,,,,11-50,"Early Stage Venture, Seed",,,Private,"23,638"
