Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Simon Capital,https://www.crunchbase.com/organization/simon-capital,Venture Capital,11,,"Düsseldorf, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Simon Capital invest in startups that identify the needs of customers with innovative business models and disrupting product solutions.,11,,5,Active,2018-01-01,year,https://www.simoncapital.com,https://www.linkedin.com/company/forthenextgeneration,"Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Friedrich Droste,1-10,"Early Stage Venture, Seed",,,Private,"6,045"
Curie Capital,https://www.crunchbase.com/organization/curie-capital,Venture Capital,11,,"Netherlands, Missouri, United States",Midwestern US,Curie Capital is a life science focused venture capital firm,6,,,Active,2018-01-01,year,https://www.curiecapital.nl/,https://www.linkedin.com/company/curie-capital-bv/,,,1,Han de Groot,1-10,Early Stage Venture,,,Private,"16,277"
Archer Gray,https://www.crunchbase.com/organization/archergray,Corporate Venture Capital,11,5,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Archer Gray invests in tech-enabled media companies at the Seed and Series A stages across six industries.,10,,1,Active,2011-10-01,day,http://www.archergray.com,https://www.linkedin.com/company/archer-gray-productions,"Angel Investment, Digital Media, Finance, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment",1,Amy Nauiokas,1-10,"Early Stage Venture, Seed",For Profit,,Private,"21,151"
Global PayTech Ventures,https://www.crunchbase.com/organization/global-paytech-ventures,Venture Capital,11,,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",Global PayTech Ventures is a venture capital firm that focuses on payment technology.,8,,8,Active,2021-01-01,year,https://gptventures.com,https://www.linkedin.com/company/gptventures/,"Financial Services, Payments, Venture Capital","Financial Services, Lending and Investments, Payments",3,"Daniel Perez, Javier Perez, Kristofer Perez",1-10,Early Stage Venture,,,Private,"27,516"
Semapa Next,https://www.crunchbase.com/organization/semapa-next,Venture Capital,11,1,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Semapa Next is a venture capital firm that invests in teams of exceptional founders from Series A to late-stage funding.,10,,3,Active,2017-01-01,year,http://www.semapanext.com/,https://www.linkedin.com/company/semapanext/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture",,,Private,"27,550"
Tal Capital,https://www.crunchbase.com/organization/tal-capital,Venture Capital,11,,"Tel Aviv, Tel Aviv, Israel","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Tal Capital is a venture capital firm that invests in early stage companies.,9,,1,Active,2016-01-01,year,http://www.tal-capital.com/,https://www.linkedin.com/company/tal-capital,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Eyal Dior,1-10,Early Stage Venture,,,Private,"40,880"
Flow ventures,https://www.crunchbase.com/organization/flow-ventures-4a25,Venture Capital,11,,"Utrecht, Utrecht, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Flow ventures is an early-stage venture firm, that invests in the tokenized economy.",11,,3,Active,,,https://www.flowventures.xyz/,https://www.linkedin.com/company/flowventures-xyz,Venture Capital,"Financial Services, Lending and Investments",1,Tommy Quite,1-10,Early Stage Venture,,,Private,"41,444"
Solidity Ventures,https://www.crunchbase.com/organization/solidity-ventures,Venture Capital,11,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Solidity Ventures Provides Investment in Decentralized Finance Services.,11,,,Active,2020-05-01,day,https://www.solidity.ventures/,,"Angel Investment, Decentralized Finance (DeFi), Financial Services, Service Industry","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",1,Davy Herben,1-10,Early Stage Venture,,,Private,"43,103"
Great Stuff Ventures,https://www.crunchbase.com/organization/great-stuff-ventures,"Private Equity Firm, Venture Capital",11,1,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Great Stuff Ventures is a group of entrepreneurs and industry veterans investing their own capital in great people doing great stuff.,10,,,Active,2018-01-01,year,http://greatstuffventures.com,https://www.linkedin.com/company/great-stuff-ventures/,FinTech,Financial Services,1,Gianluca Valentini,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"46,297"
BIF Partners,https://www.crunchbase.com/organization/b-i-f,"Private Equity Firm, Venture Capital",11,2,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Early Stage private VC Investor,11,1,,Active,2017-01-01,year,http://www.bifgmbh.com/,https://www.linkedin.com/company/b-i-f-gmbh,Venture Capital,"Financial Services, Lending and Investments",1,Wolfgang Biedermann,11-50,"Early Stage Venture, Seed",,,Private,"51,400"
Larix,https://www.crunchbase.com/organization/larix-vc,Venture Capital,11,3,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Larix invests into IT-platforms, closes deals quickly, and supports projects through the expert community. ",10,,5,Active,2017-01-01,year,http://larix.vc/,https://www.linkedin.com/company/larix-vc/,"Automotive, Coworking, E-Commerce Platforms, Logistics, Real Estate","Commerce and Shopping, Internet Services, Real Estate, Transportation",1,Igor Rybakov,1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"135,439"
QDNL Participations,https://www.crunchbase.com/organization/qdnl-participations,Venture Capital,10,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",QDNL Participations will invest €15 million into early-stage quantum technology startups in the coming years,8,,7,Active,2022-01-01,year,https://www.qdnlparticipations.nl,https://www.linkedin.com/company/qdnl-participations,Quantum Computing,Science and Engineering,1,Ton van 't Noordende,1-10,"Early Stage Venture, Seed",,,Private,"9,489"
Antler Elevate,https://www.crunchbase.com/organization/antler-elevate,Venture Capital,10,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Antler Elevate invests in people building breakout enterprises across regions by providing scale-up finance.,10,,2,Active,,,https://www.antler.co/elevate,,,,,,251-500,"Early Stage Venture, Seed",,,Private,"26,431"
VIGO Ventures,https://www.crunchbase.com/organization/vigo-we-innovation,Venture Capital,10,,"Warszawa, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",An early stage investor for photonic and deep tech companies with possible followon investment up to €10mln.,8,,4,Active,2017-01-01,year,http://www.vigo.ventures,https://www.linkedin.com/company/vigo-ventures,"Advanced Materials, CleanTech, Hardware, Health Care, Laser, Optical Communication, Semiconductor, Sensor","Hardware, Health Care, Manufacturing, Science and Engineering, Sustainability",1,Wojtek Smolinski,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"31,039"
Urban Impact Ventures,https://www.crunchbase.com/organization/urban-impact-ventures,Venture Capital,10,,"The Hague, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","A Dutch impact venture capital investor on a mission to improve urban quality of life, with a focus on decarbonization and circularity.",6,,5,Active,2020-05-01,month,https://uiventures.com,https://linkedin.com/company/urbanimpactventures,Venture Capital,"Financial Services, Lending and Investments",1,Hans van Houwelingen,11-50,"Early Stage Venture, Seed, Venture",,,Private,"33,535"
ID Theory,https://www.crunchbase.com/organization/id-theory,Venture Capital,10,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",ID Theory apply a principled and innovative investment strategy within decentralised networks.,10,,,Active,2018-01-01,year,https://idtheory.io/,https://www.linkedin.com/company/i-d-theory/,,,1,Graham Stanton,1-10,"Early Stage Venture, Initial Coin Offering, Seed",For Profit,,Private,"35,252"
Solanium,https://www.crunchbase.com/organization/solanium,Venture Capital,10,1,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Solanium is the go-to platform for the Solana blockchain.,10,,,Active,2021-01-01,year,https://www.solanium.io/,,"Cryptocurrency, FinTech","Blockchain and Cryptocurrency, Financial Services, Payments, Software",,,,,,,Private,"36,548"
Triple Impact Ventures,https://www.crunchbase.com/organization/triple-impact-ventures,"Angel Group, Family Investment Office, Venture Capital",10,,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","VC family office investing in (pre)-seed tech startups tackling climate, biodiversity & pollution crises",9,,,Active,2022-03-01,month,https://www.triple-impact.ventures,https://www.linkedin.com/company/triple-impact-ventures,,,,,1-10,"Early Stage Venture, Seed",,,Private,"37,450"
Cleverage VentureCapital,https://www.crunchbase.com/organization/cleverage-venture-capital,Venture Capital,10,1,"Bucharest, Bucuresti, Romania","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cleverage Venture Capital is an investment firm.,9,,4,Active,2018-01-01,year,https://cleverage.vc/,https://www.linkedin.com/company/cleverage-vc,Venture Capital,"Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"38,605"
Styx Urban Investments,https://www.crunchbase.com/organization/styx-urban-investments,Venture Capital,10,,"Mannheim, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Early Stage Investments and Living Lab for PropTech & Urban Communitites,9,,4,Active,2020-10-01,month,https://www.styx.city/,https://www.linkedin.com/company/styx-urban-investments/,"Home Services, Property Management, Real Estate, Smart Building, Smart Cities, Software, Waste Management","Real Estate, Software, Sustainability",,,1-10,"Early Stage Venture, Seed",,,Private,"38,889"
RubyLight,https://www.crunchbase.com/organization/rubylight,Venture Capital,10,,"Riga, Riga, Latvia","European Union (EU), Europe, Middle East, and Africa (EMEA)",RubyLight is experienced tech entrepreneurs that founded a new technology investment fund in 2010.,8,,1,Active,2010-01-01,year,http://www.rubylight.com/,http://www.linkedin.com/company/rubylight,"Finance, Financial Services, Internet, Venture Capital","Financial Services, Internet Services, Lending and Investments",2,"Andrey Ivashin, Vitaly Rubstein",1-10,"Early Stage Venture, Seed",,,Private,"41,190"
DotExe Ventures,https://www.crunchbase.com/organization/dotexe-ventures,Venture Capital,10,,"Port Louis, Port Louis, Mauritius","Europe, Middle East, and Africa (EMEA)",DotExe Ventures is a venture capital firm. It is about mentoring and help from teams dedicated to maximizing the potential of young firms.,10,,,Active,2022-01-01,year,https://dotexe.vc/,https://www.linkedin.com/company/dotexe-ventures,,,1,Laurent Fayolle,1-10,,,,Private,"42,718"
a41 Ventures,https://www.crunchbase.com/organization/a41-ventures,Venture Capital,10,,"Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),a41 invests in disruptive technologies that will lead the next digital innovation.,10,,,Active,2021-01-01,year,https://www.a41ventures.com/,,,,2,"Eungho Ethan Lee, John Park",,Seed,,,Private,"43,609"
Futuristic.vc,https://www.crunchbase.com/organization/futuristic-vc,"Micro VC, Venture Capital",10,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Futuristic is a founders-first venture fund investing in the boldest Nordic entrepreneurs.,7,,,Closed,2017-01-01,year,http://www.futuristic.vc,https://www.linkedin.com/company/futuristicvc/,,,1,Christian Jantzen,11-50,"Early Stage Venture, Seed",,,Private,"45,135"
DeltaHub Capital,https://www.crunchbase.com/organization/deltahub-capital,Venture Capital,10,,,,DeltaHub Capital is a blockchain investments and portfolio management.,10,,2,Active,,,https://www.deltahub.capital,,,,,,,"Early Stage Venture, Seed",,,Private,"45,862"
Link Venture Capital,https://www.crunchbase.com/organization/link-capital-0172,Venture Capital,10,,"Stavanger, Rogaland, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Link Venture Capital is an investment management firm that invests in software, mobility, and early-stage technology companies.",10,,3,Active,2021-01-01,year,http://www.linkvc.no/,https://www.linkedin.com/company/linkvc/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Christia Rangen, Elisabeth Ovstebo, Stian A Wathne",11-50,"Early Stage Venture, Seed",,,Private,"67,102"
Plural,https://www.crunchbase.com/organization/plural-9df0,Venture Capital,9,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Plural is an early-stage venture fund that seeks to invest in early-stage tech startups.,9,,7,Active,,,https://pluralplatform.com,https://www.linkedin.com/company/plural-platform,"Business Development, Financial Services, Information Technology","Financial Services, Information Technology, Professional Services",4,"Ian Hogarth, Khaled Helioui, Sten Tamkivi, Taavet Hinrikus",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"5,656"
Cogito Capital Partners,https://www.crunchbase.com/organization/cogito-capital,Venture Capital,9,1,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)","Cogito Capital is a venture and growth capital firm based in Warsaw, Poland and New York, USA, investing in late-stage tech companies.",8,,6,Active,2019-01-01,year,http://cogitocap.com/,https://www.linkedin.com/company/cogito-capital-partners/?viewAsMember=true,"FinTech, Information Technology, Software","Financial Services, Information Technology, Software",2,"Martin Jasinski, Sylwester Janik",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"8,885"
Two Hop Ventures,https://www.crunchbase.com/organization/two-hop-ventures,Venture Capital,9,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",The first Venture Capital fund investing exclusively in the BitcoinSV eco-system,8,,6,Active,2019-11-01,day,https://twohop.ventures/,https://www.linkedin.com/company/twohop/about/,"Bitcoin, Blockchain, FinTech, Internet, Private Cloud, SaaS","Blockchain and Cryptocurrency, Financial Services, Hardware, Information Technology, Internet Services, Other, Payments, Software",2,"Alex Fauvel, Jan Smit",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"14,917"
WEPA Ventures,https://www.crunchbase.com/organization/wepa-ventures,Corporate Venture Capital,9,,"Arnsberg, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",WEPA Ventures operates as a Family Venture Capital firm of WEPA Group.,7,,1,Active,1948-01-01,year,https://www.wepa.eu/en/wepa-group/new-business-areas/wepa-ventures/,https://www.linkedin.com/company/wepahygiene/about/,,,,,1001-5000,"Early Stage Venture, Seed",,,Private,"16,532"
Positron Ventures,https://www.crunchbase.com/organization/positron-ventures,Venture Capital,9,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Positron Ventures invests in science startups that can create step change in environment or health,7,,4,Active,2022-01-01,year,https://positron.ventures/,https://www.linkedin.com/company/positron-ventures/,,,2,"Gijs van der Hulst, Joseph Peeraer",11-50,"Seed, Venture",,,Private,"23,751"
Arch Capital Group,https://www.crunchbase.com/organization/arch-capital-group,Venture Capital,9,,"Hamilton, Hamilton, Bermuda",,"Arch Capital Group is a financial services company that offers insurance, reinsurance, and mortgage solutions.",8,,1,Active,1995-01-01,year,https://www.archgroup.com,https://www.linkedin.com/company/acgl,"Finance, Financial Services, Insurance",Financial Services,1,Peter A Appel,5001-10000,,For Profit,Made Acquisitions,Public,"28,744"
Healthy.Capital,https://www.crunchbase.com/organization/healthy-capital-00ba,Venture Capital,9,,"Plein, Noord-Brabant, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Healthy.Capital invests in health & care startups.,8,,4,Active,2017-01-01,year,https://healthy.capital,https://www.linkedin.com/company/healthydotcapital,,,1,Douwe Jippes,1-10,"Early Stage Venture, Seed",,,Private,"35,949"
Scytale Ventures,https://www.crunchbase.com/organization/scytale-ventures,Venture Capital,9,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Scytale Ventures is a team of investment management experts, blockchain technology experts, and entrepreneurs.",9,,5,Active,2017-01-01,year,http://scytale.ventures/,https://www.linkedin.com/company/scytale-ventures/,"Cryptocurrency, Information Technology, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Information Technology, Lending and Investments, Payments, Software",3,"Marcel Rebros, Mark Cachia, Mattia Gagliardi",11-50,"Early Stage Venture, Seed, Venture",,,Private,"40,007"
RTL Ventures,https://www.crunchbase.com/organization/rtl-ventures,Corporate Venture Capital,9,2,"Hilversum, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","In addition to playing a leading role in the Dutch media industry, RTL Nederland also invests in growth-oriented B2C companies",9,,2,Active,2010-04-23,day,http://www.rtlventures.nl/,https://www.linkedin.com/company/rtl-nederland/,Venture Capital,"Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Late Stage Venture",,Made Acquisitions,Private,"40,924"
Waterman Ventures,https://www.crunchbase.com/organization/waterman-ventures,Venture Capital,9,,"Manchester, New Hampshire, United States","East Coast, New England, Northeastern US","Waterman Ventures is a community of Brown University alumni, investors, entrepreneurs, and innovation enthusiasts.",8,,,Active,2018-01-01,year,http://www.waterman-ventures.com,https://www.linkedin.com/company/waterman-ventures/,"Finance, Financial Exchanges, Financial Services","Financial Services, Lending and Investments",,,101-250,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"42,968"
Lumana Invest,https://www.crunchbase.com/organization/lumana-invest,Venture Capital,9,,"Heiloo, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Lumana Invest invests in fast-growing, innovative businesses delivering better solutions at a lower cost.",7,,3,Active,,,https://lumanainvest.nl/,https://www.linkedin.com/company/lumana-invest,,,1,Wim Smith,1-10,Early Stage Venture,,,Private,"43,462"
Energie transitie fonds Rotterdam,https://www.crunchbase.com/organization/energietransitiefonds-rotterdam,Venture Capital,9,1,"The Hague, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Energie transitie fonds Rotterdam is an investment firm.,8,,4,Active,2013-01-01,year,https://www.innovationquarter.nl/item/energietransitiefonds-rotterdam,,,,,,,Early Stage Venture,,,Private,"43,579"
Czysta3.vc,https://www.crunchbase.com/organization/czysta3-vc,Venture Capital,9,,"Wroclaw, Dolnoslaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Venture Capital Fund with a capitalisation of 50 mln PLN focused on early stage technology companies especially martech.,8,,6,Active,2017-09-01,month,http://www.czysta3.vc,https://www.linkedin.com/company/14807741,Venture Capital,"Financial Services, Lending and Investments",2,"Radek Tadajewski, Szymon Janiak",11-50,Seed,,,Private,"43,879"
R-930 Capital,https://www.crunchbase.com/organization/r-930-capital,Venture Capital,9,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","R-930 Capital encourages worldwide economic growth, with a particular focus on blockchain and disruptive technology.",9,,,Active,2021-08-17,day,https://r-930capital.com,https://www.linkedin.com/company/r-930-capital,Finance,Financial Services,1,Richard Asamoah-Boateng,1-10,"Early Stage Venture, Seed, Venture",,,Private,"45,980"
Bloomit Ventures,https://www.crunchbase.com/organization/bloomit-ventures,"Accelerator, Venture Capital",9,1,"Maarsbergen, Utrecht, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Bloomit is an active investor in and accelerator of Light Electric Vehicles (LEV).,9,,2,Active,2020-01-01,year,https://www.bloomit.earth/,https://www.linkedin.com/company/bloomit-ventures,,,,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"49,042"
Holdings Industries,https://www.crunchbase.com/organization/holdings-industries,"Micro VC, Venture Capital",9,,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",Holdings Industries is composed of early stage experience/technology companies that have the ability to lead in their space & scale.,9,,,Active,2014-11-21,day,http://www.holdingsindustries.com,https://www.linkedin.com/profile/view?id=14731352&trk=nav_responsive_tab_profile,"Finance, Software, Venture Capital","Financial Services, Lending and Investments, Software",,,1-10,,,,Private,"59,314"
Peech Capital,https://www.crunchbase.com/organization/peech-capital,Venture Capital,9,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Peech Capital is a crypto venture fund that will invest in crypto companies and protocols.,9,,,Active,2021-01-01,year,https://peech.capital,https://www.linkedin.com/company/peech-capital/,,,1,Mohamed Jahouh,1-10,"Early Stage Venture, Seed",,,Private,"63,445"
Health Innovation Fund,https://www.crunchbase.com/organization/health-innovation-fund,"Government Office, Venture Capital",9,1,"Oakland, California, United States","San Francisco Bay Area, West Coast, Western US",Health Innovation Fund is a London-based venture capital fund that invests in innovative healthcare-related projects.,6,,4,Active,1996-01-01,year,http://www.chcf.org,https://www.linkedin.com/showcase/chcf-health-innovation-fund,Health Care,Health Care,,,51-100,,,,Private,"64,174"
DeepWell Ventures,https://www.crunchbase.com/organization/deepwell-ventures,Venture Capital,9,1,"Austin, Texas, United States",Southern US,Early Stage Venture Capital Investors,9,,,Closed,2014-01-01,year,https://www.deepwell.ventures,,,,1,Warren Rogers,1-10,"Early Stage Venture, Seed",,,Private,"64,694"
Kliwla Family Office,https://www.crunchbase.com/organization/kliwla-family-office-ag,"Family Investment Office, Hedge Fund, Private Equity Firm, Venture Capital",9,3,"Vaduz, Vaduz, Liechtenstein","Europe, Middle East, and Africa (EMEA)",Kliwla Family Office operates as a single family office with a comprehensive expertise in capital markets and corporate finance.,9,1,,Active,2016-01-01,year,https://klitschko.com/en/companies/kliwla-family-office-ag,,"Asset Management, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Wladimir Klitschko,1-10,"Early Stage Venture, Late Stage Venture, Post-Ipo, Secondary Market, Seed, Venture",,,Private,"122,868"
Overwater Ventures,https://www.crunchbase.com/organization/overwater-ventures,Venture Capital,8,,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Overwater Ventures is an investment firm.,6,,1,Active,2021-01-01,year,https://www.overwater.vc/,https://www.linkedin.com/company/overwater-ventures,,,1,Kristina Simmons,1-10,"Early Stage Venture, Seed",,,Private,"1,927"
Slimmer AI,https://www.crunchbase.com/organization/slimmer,Venture Capital,8,2,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Slimmer AI is an AI venture studio that builds artificial intelligence products and strategies.,7,,3,Active,2009-01-01,year,https://slimmer.ai/,https://www.linkedin.com/company/slimmer-ai/,"Artificial Intelligence (AI), Information Technology, Machine Learning, Software","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",3,"Edwin Valentijn, Gert-Jan van Dijk, Steven van den Tol",51-100,"Early Stage Venture, Seed",,,Private,"10,802"
Persistent Energy Partners,https://www.crunchbase.com/organization/persistent-energy-partners,Venture Capital,8,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Persistent Energy Partners (PEP) focuses on providing off-grid households with access to basic energy services.,7,,3,Closed,2012-01-01,year,https://www.persistent.energy/,,Energy,Energy,1,Christopher Aidun,1-10,Early Stage Venture,,,Private,"14,229"
RS Participaties,https://www.crunchbase.com/organization/rs-participaties-b-v,"Private Equity Firm, Venture Capital",8,1,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",RS Participaties is a private equity company that seeks to make firms more future-proof while still creating profit in the medium term.,7,1,6,Active,2021-01-01,day,https://rsparticipaties.nl,https://www.linkedin.com/company/rs-participaties,"Angel Investment, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Robin Smit, Sebastián Smit",1-10,"Crowdfunding, Early Stage Venture, Grant, Private Equity, Seed",,,Private,"14,956"
Athena Ventures,https://www.crunchbase.com/organization/athena-ventures-cdc3,Venture Capital,8,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Athena Ventures is a venture capital firm based in Singapore, focusing on cutting-edge blockchain technologies.",8,,7,Active,2021-09-28,day,http://www.vcathena.com/,https://www.linkedin.com/company/vc-athena,"Blockchain, Finance, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",2,"Aarif Kuang, Susan Han",1-10,Seed,,,Private,"24,455"
Rabo Investments,https://www.crunchbase.com/organization/rabo-investments,"Private Equity Firm, Venture Capital",8,2,"Utrecht, Utrecht, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Rabo Investments invests in growth capital in early stage innovative companies, from Seed to Series B.",8,1,3,Active,2002-01-01,year,https://raboinvestments.com,https://in.linkedin.com/company/rabo-corporate-investments,,,,,11-50,"Early Stage Venture, Seed",,,Private,"28,762"
RSBG Ventures,https://www.crunchbase.com/organization/rsbg-ventures,Venture Capital,8,2,"Cologne, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",RSBG Ventures is the Corporate Venture Capital arm of RSBG SE – the second largest industrial investment company in Germany.,8,,3,Active,,,https://www.rsbg.com/de/,https://www.linkedin.com/company/rsbgse/mycompany/,"CleanTech, GreenTech, Industrial Automation, Information Technology, IT Infrastructure, Robotics, Semiconductor","Hardware, Information Technology, Manufacturing, Science and Engineering, Software, Sustainability",,,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"30,889"
Achmea Innovation Fund,https://www.crunchbase.com/organization/achmea-innovation-fund,Corporate Venture Capital,8,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Achmea Innovation Fund invests in start-ups that have strategic allignment with Achmea, the largest insurer of the Netherlands.",8,,2,Active,2019-01-01,year,https://www.achmeainnovationfund.nl,https://www.linkedin.com/company/78778379,"Finance, Financial Services, Insurance, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"33,665"
Cross Ocean Ventures,https://www.crunchbase.com/organization/cross-ocean-ventures,Venture Capital,8,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cross Ocean Ventures is the Premier Early-stage investment fund for international founders with global ambitions.,8,,1,Active,2022-10-01,month,https://crossoceanfund.com/,https://www.linkedin.com/company/breakaway-partners-ou/mycompany/?viewAsMember=true,Venture Capital,"Financial Services, Lending and Investments",3,"Milan Saes, Serhat Pala, Zeynep Ilgaz",11-50,"Early Stage Venture, Seed",,,Private,"34,210"
Inference Partners,https://www.crunchbase.com/organization/inference-partners,Venture Capital,8,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Inference Partners is a thesis-driven venture capital firm investing in early-stage enterprise and infrastructure software startups,6,,4,Active,2019-10-01,month,https://www.inferencepartners.com/,https://www.linkedin.com/company/inference-partners/,,,1,Endre Sagi,1-10,"Early Stage Venture, Seed",,,Private,"34,701"
Berti Investments,https://www.crunchbase.com/organization/berti-investments,Venture Capital,8,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Berti Investments is an environmental Impact Investment Company.,8,,3,Active,2011-01-01,year,http://bertiinvestments.com,https://www.linkedin.com/company/berti-investments,"Finance, Financial Services",Financial Services,2,"Jacques Tredoux, Seth Tabatznik",1-10,Seed,,,Private,"35,391"
Amathaon Capital,https://www.crunchbase.com/organization/amathaon-capital,Venture Capital,8,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","AgTech, AgBioTech, Venture Capital",6,,4,Active,2020-09-01,day,https://www.amathaon.com/,https://www.linkedin.com/company/amathaon-capital,"Agriculture, AgTech, Industrial Automation, Quantum Computing, Robotics","Agriculture and Farming, Hardware, Manufacturing, Science and Engineering, Software",1,Borris Foerster,1-10,"Early Stage Venture, Seed",,,Private,"37,144"
